model,parent_bite_id,take,phase,circular_mae,circular_rmse,delta_rmse,n_frames_x,psi_range,delta_psi_range,rms_change_from_psi0,max_abs_change_from_psi0,total_abs_psi_travel,n_frames_y
R2_pose_only,trial_0017_bite_007,trial_0017,transfer,0.1296613812678401,0.14782299211336963,0.14782299211336963,156,0.21408210787491821,0.09568595019539128,0.031031889321147022,0.05855099016452403,0.2297520698780855,156
R2_pose_only,trial_0017_bite_007,trial_0017,withdrawal,0.14302937663811324,0.1694492826119796,0.1694492826119796,64,0.23127622014352278,0.08148604767614387,0.03497618555777352,0.04808605402253496,0.09765809799859948,64
R2_pose_only,trial_0017_bite_008,trial_0017,transfer,0.15338710957139237,0.15367863094052966,0.15367863094052966,49,0.030835327303561755,0.030835327303561755,0.01874218929111623,0.030835327303561755,0.06443983181276502,49
R2_pose_only,trial_0017_bite_008,trial_0017,withdrawal,0.09204539144699678,0.1069237779036041,0.1069237779036041,74,0.43592020943884924,0.30538795859468637,0.14166263020047432,0.2510515415781529,0.331135348079302,74
R2_pose_only,trial_0017_bite_009,trial_0017,transfer,0.045185560440666364,0.051206222082354654,0.05120622208235466,233,0.20413904902083368,0.20413904902083368,0.13257708520958103,0.20413904902083368,0.40200616658453825,233
R2_pose_only,trial_0017_bite_009,trial_0017,withdrawal,0.15821665677502308,0.17905215470901703,0.17905215470901703,70,0.43716595478010367,0.16462225631347582,0.0757915586635024,0.12400044706045366,0.16854838835488106,70
R2_pose_only,trial_0017_bite_010,trial_0017,transfer,0.07165820826106613,0.08556195332204965,0.08556195332204965,178,0.13195724923852392,0.06968593851630489,0.022084062858464194,0.05221679264346424,0.2571133068707381,178
R2_pose_only,trial_0017_bite_010,trial_0017,withdrawal,0.2037200207738109,0.22068123021007813,0.22068123021007813,73,0.6087286729892476,0.20302384286432673,0.1360121962247104,0.1846549893374574,0.22789973448263723,73
R2_pose_only,trial_0017_bite_011,trial_0017,transfer,0.1364967264629691,0.14227800642095073,0.14227800642095073,120,0.11512287433587431,0.04756899455405561,0.007691400577978758,0.029021557266338593,0.1254421341627996,120
R2_pose_only,trial_0017_bite_011,trial_0017,withdrawal,0.1728998603589955,0.20149926518637834,0.20149926518637834,71,0.3670701368939886,0.11939782024163392,0.03256222020132604,0.07529452696017858,0.15299357134841962,71
R2_pose_only,trial_0017_bite_012,trial_0017,transfer,0.09167979215972402,0.10476756289716284,0.10476756289716284,176,0.09701548530509463,0.09701548530509463,0.031456200842018125,0.06487821119397497,0.22153809546510272,176
R2_pose_only,trial_0017_bite_012,trial_0017,withdrawal,0.1755309773219621,0.20442944408925992,0.20442944408925992,68,0.2767987265073151,0.09727327478810777,0.048488267921161524,0.08016355040670797,0.11269235695390822,68
R2_pose_only,trial_0017_bite_013,trial_0017,transfer,0.07100073581409552,0.0908122420708779,0.0908122420708779,90,0.09132547997984641,0.04935801458610767,0.018959282210938157,0.03554779232536376,0.09698137834296272,90
R2_pose_only,trial_0017_bite_013,trial_0017,withdrawal,0.07092746899669229,0.07829630121808918,0.07829630121808918,79,0.5212315356032176,0.3261189387002661,0.20480424467575334,0.29614008004800185,0.3897133899843399,79
R2_pose_only,trial_0017_bite_014,trial_0017,transfer,0.09553341118289743,0.11478468033825937,0.11478468033825937,232,0.05806317961244689,0.05806317961244689,0.023193612596210056,0.04530977501289968,0.19720296584606567,232
R2_pose_only,trial_0017_bite_014,trial_0017,withdrawal,0.06068212459358626,0.08313127301290839,0.08313127301290839,149,0.5849264619892955,0.5849264619892955,0.3495727651959778,0.5575174233527647,0.8198180163263271,149
R2_pose_only,trial_0017_bite_015,trial_0017,transfer,0.057107009493908456,0.06770437697823949,0.06770437697823949,332,0.10430663897056158,0.10430663897056158,0.060685219072865976,0.10253053204118112,0.35511668579046596,332
R2_pose_only,trial_0017_bite_015,trial_0017,withdrawal,0.07897541381786966,0.10232545913921523,0.10232545913921523,75,6.133571094704028,0.12070114035506707,0.04002414339475059,0.08580506194477255,0.2960139350915183,75
R2_pose_only,trial_0019_bite_001,trial_0019,transfer,0.03291655448297244,0.036853091010913844,0.036853091010913844,106,0.19110312821855047,0.19110312821855047,0.11342214853273878,0.1685370934197672,0.24254712729705563,106
R2_pose_only,trial_0019_bite_001,trial_0019,withdrawal,0.07019733183983891,0.08791939001767154,0.08791939001767154,91,0.5690175665564232,0.5690175665564232,0.2192381091153917,0.5078215263109036,0.6302136068019428,91
R2_pose_only,trial_0019_bite_002,trial_0019,transfer,0.025330897245088316,0.035872680101605575,0.035872680101605575,124,0.1198408630317922,0.1198408630317922,0.07714476538635873,0.1198408630317922,0.2118875564922864,124
R2_pose_only,trial_0019_bite_002,trial_0019,withdrawal,0.1168785695784694,0.13378684956547288,0.13378684956547288,102,0.3673837406577345,0.3673837406577345,0.11288159581249836,0.2087669675065329,0.527908880033841,102
R2_pose_only,trial_0019_bite_003,trial_0019,transfer,0.059659107945558704,0.06684017524146738,0.06684017524146738,115,0.19110495111116155,0.19110495111116155,0.13637127967742846,0.19110495111116155,0.25110114928268024,115
R2_pose_only,trial_0019_bite_003,trial_0019,withdrawal,0.09256499008758905,0.1166044663008284,0.1166044663008284,93,0.2403530459902643,0.2403530459902643,0.14052474459894457,0.2257389289642444,0.26375477300480066,93
R2_pose_only,trial_0019_bite_004,trial_0019,transfer,0.07165910534640474,0.07574992292504032,0.07574992292504032,113,0.2595352594168685,0.2595352594168685,0.2047986066805233,0.2595352594168685,0.3012880025767357,113
R2_pose_only,trial_0019_bite_004,trial_0019,withdrawal,0.08346206260641587,0.09326534307683661,0.09326534307683661,90,0.44381470642904297,0.44381470642904297,0.15405240162435302,0.26589975796781484,0.6217296548902711,90
R2_pose_only,trial_0019_bite_005,trial_0019,transfer,0.0351383183427908,0.04401595748991668,0.04401595748991667,128,0.21482297694142405,0.21482297694142405,0.1775766610524882,0.2141619268236239,0.26227046414645505,128
R2_pose_only,trial_0019_bite_005,trial_0019,withdrawal,0.11690640632070719,0.13320750149499122,0.13320750149499122,156,0.17319469234376905,0.17319469234376905,0.12026887415919431,0.17319469234376905,0.29362847066042885,156
R2_pose_only,trial_0019_bite_006,trial_0019,transfer,0.0482069351753127,0.06109570923240366,0.06109570923240366,110,0.06919589542192561,0.06919589542192561,0.041620427576394795,0.06919589542192561,0.16057404986258694,110
R2_pose_only,trial_0019_bite_006,trial_0019,withdrawal,0.2092397276133348,0.2311638229142965,0.2311638229142965,116,0.2572296472295852,0.2572296472295852,0.09884783102600202,0.1304425226453776,0.4101543297641137,116
R2_pose_only,trial_0019_bite_007,trial_0019,transfer,0.12210192257682516,0.1460957803847884,0.1460957803847884,114,0.14523786762192303,0.1732464276825687,0.05146145579394526,0.11595837054578917,0.20550794893594881,114
R2_pose_only,trial_0019_bite_007,trial_0019,withdrawal,0.17727620011171877,0.19029220810215733,0.19029220810215733,99,0.20887834498998625,0.33495757038692453,0.15806115410735153,0.2033365439000141,0.3662965194255312,99
R2_pose_only,trial_0019_bite_008,trial_0019,transfer,0.08259659815076657,0.09176050411988446,0.09176050411988446,136,0.06676309450656026,0.06676309450656026,0.021935121417667444,0.04755976125654282,0.1833656435442177,136
R2_pose_only,trial_0019_bite_008,trial_0019,withdrawal,0.1673285063339344,0.21003093475455983,0.21003093475455983,113,0.19247595375387094,0.19247595375387094,0.06507822390461271,0.1179929723373978,0.32564127884994676,113
R2_pose_only,trial_0019_bite_009,trial_0019,transfer,0.05462529766953085,0.06299658027069074,0.06299658027069074,133,0.08411490225625151,0.08411490225625151,0.05713114800818364,0.0821358185758454,0.160918804809552,133
R2_pose_only,trial_0019_bite_009,trial_0019,withdrawal,0.12741759018094073,0.15758862674628424,0.15758862674628424,108,0.28454470091445616,0.28454470091445616,0.12904351871178157,0.19181954636584875,0.3879114366102385,108
R2_pose_only,trial_0019_bite_010,trial_0019,transfer,0.040689433313297184,0.05081734346855404,0.05081734346855404,137,0.09521707054314943,0.09521707054314943,0.07276325221037584,0.09521707054314943,0.20969361295215716,137
R2_pose_only,trial_0019_bite_010,trial_0019,withdrawal,0.08220268877472092,0.0893083488562764,0.0893083488562764,99,0.3610205531831596,0.3610205531831596,0.16629228713143085,0.25397183511325405,0.4776007064523595,99
R2_pose_only,trial_0019_bite_011,trial_0019,transfer,0.07236315344435641,0.08352290828338844,0.08352290828338844,176,0.13071456403037107,0.0996802094883491,0.02798129771742886,0.05073389628316205,0.37293874260426163,176
R2_pose_only,trial_0019_bite_011,trial_0019,withdrawal,0.17729081236497693,0.20150308658363542,0.20150308658363542,104,0.3451965915772153,0.3451965915772153,0.1143799199265985,0.22826605937580657,0.5734626509530218,104
R2_pose_only,trial_0019_bite_012,trial_0019,transfer,0.030945584565525517,0.033491092419990556,0.033491092419990556,116,0.08858319567152106,0.08858319567152106,0.06774301678676646,0.08858319567152106,0.13491983423747467,116
R2_pose_only,trial_0019_bite_012,trial_0019,withdrawal,0.039064225353482085,0.048922633321087074,0.048922633321087074,113,0.34513626631301264,0.34513626631301264,0.18803556637123353,0.303154028469387,0.389134324835795,113
R2_pose_only,trial_0019_bite_013,trial_0019,transfer,0.008761239708360046,0.010892038029459873,0.010892038029459873,140,0.13416830406930247,0.13416830406930247,0.09862192410842523,0.1340774616128484,0.17422493140049244,140
R2_pose_only,trial_0019_bite_013,trial_0019,withdrawal,0.09530503172191465,0.11530858067210673,0.11530858067210673,113,0.5842433718916853,0.5842433718916853,0.31773561763417124,0.5173337480004481,0.7054891357825746,113
R2_pose_only,trial_0019_bite_014,trial_0019,transfer,0.11108964097054674,0.11684760606350619,0.11684760606350622,178,0.11579894071593433,0.11579894071593433,0.06309231897323107,0.11579894071593433,0.258375675621799,178
R2_pose_only,trial_0019_bite_014,trial_0019,withdrawal,0.06473503480393766,0.08360602670248167,0.08360602670248167,115,0.5910666216069567,0.5910666216069567,0.25249667909804063,0.4705924529549699,0.7115407902589435,115
R2_pose_only,trial_0019_bite_015,trial_0019,transfer,0.05898745066175555,0.0633889737006616,0.0633889737006616,130,0.06720596071802287,0.06720596071802287,0.03634494764257117,0.05679878542134453,0.14719329978060225,130
R2_pose_only,trial_0019_bite_015,trial_0019,withdrawal,0.0722729577459431,0.08801554628194405,0.08801554628194407,106,0.31238337038670627,0.31238337038670627,0.1830296265132858,0.2709235636120382,0.41306609809691164,106
R2_pose_only,trial_0019_bite_016,trial_0019,transfer,0.0467501804573006,0.050855054990294114,0.050855054990294114,151,0.08979519992675167,0.08979519992675167,0.053221672237333525,0.08089496451391165,0.14953897071594735,151
R2_pose_only,trial_0019_bite_016,trial_0019,withdrawal,0.08146465924317267,0.09683871203781746,0.09683871203781746,99,0.49591172024270236,0.49591172024270236,0.30071080472109485,0.4499322682417217,0.5441771887710738,99
R2_pose_only,trial_0019_bite_017,trial_0019,transfer,0.08484911565317671,0.09239327990361655,0.09239327990361655,135,0.07122740474237332,0.07122740474237332,0.031069880555482324,0.051624564041414356,0.14052459106123694,135
R2_pose_only,trial_0019_bite_017,trial_0019,withdrawal,0.044387067357568984,0.05347608501237294,0.05347608501237294,106,0.47557682815472146,0.47557682815472146,0.19436694004831745,0.38821049711964273,0.565526113004593,106
R2_pose_only,trial_0019_bite_018,trial_0019,transfer,0.026975854747889133,0.03383410549467277,0.03383410549467277,133,0.11940465770382458,0.11940465770382458,0.09044301352586354,0.11940465770382458,0.21554922339903904,133
R2_pose_only,trial_0019_bite_018,trial_0019,withdrawal,0.0671514574482295,0.08044182182156198,0.08044182182156198,111,0.5230850289643136,0.5230850289643136,0.26961022918900585,0.4361020539499605,0.6187705982136995,111
R2_pose_only,trial_0019_bite_019,trial_0019,transfer,0.12682364838509577,0.1423531890757227,0.1423531890757227,143,0.07459759770051555,0.07459759770051555,0.031940492151514024,0.05693052431282242,0.14575932638563582,143
R2_pose_only,trial_0019_bite_019,trial_0019,withdrawal,0.043698555187432264,0.05921255796027437,0.05921255796027437,97,0.44381683978859954,0.44381683978859954,0.2735895880749314,0.42715117200773367,0.5402179001727863,97
R2_pose_only,trial_0019_bite_020,trial_0019,transfer,0.015420305923581389,0.017889494471731857,0.017889494471731857,185,0.13909080538226126,0.13909080538226126,0.0893330540526915,0.1293493801787151,0.19891594277002644,185
R2_pose_only,trial_0019_bite_020,trial_0019,withdrawal,0.041826549452776654,0.059053476283785274,0.059053476283785274,135,0.34865367524515145,0.34865367524515145,0.15781173565839718,0.2924210752784795,0.43630143830565515,135
R2_pose_only,trial_0019_bite_021,trial_0019,transfer,0.04660015220421783,0.051856737178127936,0.051856737178127936,178,0.06758520007114877,0.06758520007114877,0.05178418103904093,0.06652296500665855,0.1441252262606505,178
R2_pose_only,trial_0019_bite_021,trial_0019,withdrawal,0.02641324834299394,0.032232534472140736,0.032232534472140736,116,0.3818360617701222,0.3818360617701222,0.15455233043651276,0.31331414099095767,0.4550293230712894,116
R2_pose_only,trial_0019_bite_022,trial_0019,transfer,0.018853762274746277,0.022415411380585542,0.022415411380585542,140,0.12913808108083158,0.12913808108083158,0.09159941061106125,0.12913808108083158,0.20541474452518038,140
R2_pose_only,trial_0019_bite_022,trial_0019,withdrawal,0.045874366395299564,0.061944731989979136,0.061944731989979136,108,0.228263079328066,0.228263079328066,0.09236267580787938,0.1892365135000209,0.46060599314568984,108
R2_pose_only,trial_0019_bite_023,trial_0019,transfer,0.05667321336913051,0.06018896075143211,0.06018896075143212,140,0.06834479249351677,0.06834479249351677,0.03781466354941788,0.0652309434065228,0.1262460914892385,140
R2_pose_only,trial_0019_bite_023,trial_0019,withdrawal,0.0339101136282424,0.04115719119001018,0.04115719119001018,113,0.40586983910313634,0.40586983910313634,0.14988149089836425,0.3201994106163162,0.496522166388107,113
R2_pose_only,trial_0019_bite_024,trial_0019,transfer,0.1019327688177801,0.10959157862190927,0.10959157862190927,151,0.0735161126389805,0.0735161126389805,0.045868136092265165,0.0735161126389805,0.14565595487210636,151
R2_pose_only,trial_0019_bite_024,trial_0019,withdrawal,0.146394400997322,0.2035095298270249,0.2035095298270249,113,0.24934797165554112,0.24934797165554112,0.10105168681328738,0.17288100473267987,0.41892718708353405,113
R2_pose_only,trial_0019_bite_025,trial_0019,transfer,0.06813121616868625,0.07675342630091844,0.07675342630091844,186,0.04830017983257262,0.04081577912139034,0.011941806768633217,0.039188861122757324,0.14435698757156823,186
R2_pose_only,trial_0019_bite_025,trial_0019,withdrawal,0.03363909810635938,0.03916902477629588,0.03916902477629588,108,0.22567443335583226,0.22567443335583226,0.140563227821688,0.2032085345173491,0.334258779587679,108
R2_pose_only,trial_0019_bite_026,trial_0019,transfer,0.04702832475211562,0.05239285578460187,0.05239285578460187,149,0.10188191735516305,0.10188191735516305,0.05003625306122934,0.08459317999984206,0.20826828981320622,149
R2_pose_only,trial_0019_bite_026,trial_0019,withdrawal,0.1937207614319913,0.2342938619332351,0.23429386193323512,120,0.4843102910947561,0.4843102910947561,0.3165172620585484,0.4455439322999828,0.577830387111125,120
R2_pose_only,trial_0020_bite_001,trial_0020,transfer,0.0900706564015304,0.09836202042464984,0.09836202042464985,126,0.2498715843423076,0.2498715843423076,0.19344239531750843,0.2498715843423076,0.30185152094399204,126
R2_pose_only,trial_0020_bite_001,trial_0020,withdrawal,0.1404607205376352,0.16653885911556277,0.16653885911556277,96,0.3788560776277894,0.3788560776277894,0.25950573549098516,0.37752783871494877,0.40840574912840566,96
R2_pose_only,trial_0020_bite_002,trial_0020,transfer,0.061764182250558713,0.07576477404135519,0.07576477404135519,165,0.2537558654061858,0.2537558654061858,0.1747053792141326,0.2537558654061858,0.3087719200490122,165
R2_pose_only,trial_0020_bite_002,trial_0020,withdrawal,0.20048654338424024,0.2477161516650689,0.24771615166506888,113,0.7149399862633095,0.7149399862633095,0.4601665649072571,0.6953595092077078,0.7358142086480903,113
R2_pose_only,trial_0020_bite_003,trial_0020,transfer,0.051742071059205065,0.058732951276793476,0.058732951276793476,120,0.19144065060881,0.19144065060881,0.14273384622767585,0.19013591108576033,0.23188741557925008,120
R2_pose_only,trial_0020_bite_003,trial_0020,withdrawal,0.11961169498199734,0.15100008299640852,0.15100008299640852,76,0.4813637914723321,0.4813637914723321,0.29772335322851257,0.4721388481905797,0.49079278755393263,76
R2_pose_only,trial_0020_bite_004,trial_0020,transfer,0.06226160483126711,0.06916695892032265,0.06916695892032265,151,0.21472716467211939,0.21472716467211939,0.17653492624719702,0.21472716467211939,0.277448313665404,151
R2_pose_only,trial_0020_bite_004,trial_0020,withdrawal,0.13992249134013704,0.16221988178568167,0.16221988178568167,97,0.523536639156688,0.523536639156688,0.35507042442225056,0.5086836040721767,0.5453814308453659,97
R2_pose_only,trial_0020_bite_005,trial_0020,transfer,0.013832879967320954,0.0162261569301033,0.0162261569301033,148,0.14829814179230283,0.14829814179230283,0.09533461068668998,0.13625834312951435,0.21229404944296615,148
R2_pose_only,trial_0020_bite_005,trial_0020,withdrawal,0.08980775413576886,0.11020963887252039,0.11020963887252039,104,0.4748549424953432,0.4748549424953432,0.2645997648690535,0.43291432766957305,0.5287608200100826,104
R2_pose_only,trial_0020_bite_006,trial_0020,transfer,0.0578187748730134,0.062305780112745256,0.062305780112745256,113,0.17692916102746503,0.17692916102746503,0.14708653956371687,0.17692916102746503,0.2133013104887791,113
R2_pose_only,trial_0020_bite_006,trial_0020,withdrawal,0.11538642362599752,0.1550757688705328,0.1550757688705328,62,0.4121438410858196,0.13027428115813589,0.02937448261015569,0.10141870524564345,0.1753368017590824,62
R2_pose_only,trial_0020_bite_007,trial_0020,transfer,0.14690927974444373,0.15725668745358534,0.15725668745358534,113,0.3013454831632285,0.3013454831632285,0.24567107145161107,0.3013454831632285,0.3224595117807505,113
R2_pose_only,trial_0020_bite_007,trial_0020,withdrawal,0.09973420961390005,0.12369453749494543,0.12369453749494543,98,0.4607726648120818,0.4607726648120818,0.26272615417326706,0.4466539916005794,0.4792937779539179,98
R2_pose_only,trial_0020_bite_008,trial_0020,transfer,0.08536463025618087,0.09580831851669407,0.09580831851669407,142,0.24988910236790263,0.24988910236790263,0.19444738800822683,0.24988910236790263,0.27201131121041744,142
R2_pose_only,trial_0020_bite_008,trial_0020,withdrawal,0.10182070926693315,0.12160691568859504,0.12160691568859504,100,0.4770902358436624,0.4770902358436624,0.30229479925723235,0.47629869435499206,0.4875621826369292,100
R2_pose_only,trial_0020_bite_009,trial_0020,transfer,0.08156898609014922,0.08998517864759312,0.08998517864759312,131,0.21169593131241315,0.21169593131241315,0.17344788821350227,0.21014300812696796,0.26233093778146976,131
R2_pose_only,trial_0020_bite_009,trial_0020,withdrawal,0.11167449351766763,0.1415852282720981,0.1415852282720981,111,0.4695267892342696,0.4695267892342696,0.2867812529954574,0.45848606452612994,0.49470393951034186,111
R2_pose_only,trial_0020_bite_010,trial_0020,transfer,0.07546759777379856,0.08533627146256666,0.08533627146256666,147,0.21849212901900472,0.21849212901900472,0.15628255984330805,0.21849212901900472,0.26399946125125906,147
R2_pose_only,trial_0020_bite_010,trial_0020,withdrawal,0.14905115389684845,0.19326654298546211,0.19326654298546211,102,0.6342395536782064,0.6342395536782064,0.37629424880949885,0.611514594196934,0.661723335673635,102
R2_pose_only,trial_0020_bite_011,trial_0020,transfer,0.07032403965038932,0.08149894101134116,0.08149894101134116,162,0.23781573337007345,0.23781573337007345,0.18777950089912138,0.23781573337007345,0.2904764922154244,162
R2_pose_only,trial_0020_bite_011,trial_0020,withdrawal,0.08726600387204331,0.10577202180441962,0.10577202180441962,100,0.45605153670085485,0.45605153670085485,0.301592478579525,0.44535105018652965,0.4701577268179693,100
R2_pose_only,trial_0020_bite_012,trial_0020,transfer,0.10468000258038103,0.11327659115717023,0.11327659115717023,120,0.24640581032386288,0.24640581032386288,0.19831987927513395,0.24640581032386288,0.32062556819794974,120
R2_pose_only,trial_0020_bite_012,trial_0020,withdrawal,0.20494090563796336,0.2455077385651819,0.2455077385651819,124,0.6311367326871347,0.6311367326871347,0.4335046014801317,0.6215661219140487,0.641702169358354,124
R2_pose_only,trial_0020_bite_013,trial_0020,transfer,0.03466503778551507,0.03807923218358771,0.03807923218358771,143,0.15251269635530207,0.15251269635530207,0.1139620078744513,0.14744656563855107,0.20660430526071538,143
R2_pose_only,trial_0020_bite_013,trial_0020,withdrawal,0.15737097864016883,0.19372622763504285,0.19372622763504285,149,0.6164040202477521,0.6164040202477521,0.4044024375091014,0.5983768762061543,0.6495591731909891,149
R2_pose_only,trial_0020_bite_014,trial_0020,transfer,0.046256992290458473,0.055509646801586814,0.055509646801586814,149,0.1894780210340068,0.1894780210340068,0.1190343370299236,0.17526243367830263,0.23529631232499915,149
R2_pose_only,trial_0020_bite_014,trial_0020,withdrawal,0.18008831688673013,0.2232200686651811,0.2232200686651811,117,0.6665178320694887,0.6665178320694887,0.41174569148285173,0.6418359305692949,0.7109156998013981,117
R2_pose_only,trial_0020_bite_015,trial_0020,transfer,0.04043033383980784,0.05517810584280392,0.05517810584280392,323,0.22072113902578616,0.22072113902578616,0.11540448586895621,0.209441886150453,0.4663506144591145,323
R2_pose_only,trial_0020_bite_015,trial_0020,withdrawal,0.20056809722619942,0.265571575415574,0.265571575415574,104,0.7348014025967498,0.7348014025967498,0.42099217953150786,0.721734878319694,0.7547064533326546,104
R2_pose_only,trial_0020_bite_016,trial_0020,transfer,0.013379535707829902,0.017505470059156515,0.017505470059156515,163,0.14446366729177162,0.14446366729177162,0.08464808501510114,0.12374518239447196,0.21218390954739963,163
R2_pose_only,trial_0020_bite_016,trial_0020,withdrawal,0.14002493632508728,0.1798953236517131,0.1798953236517131,95,0.4011910968177128,0.4011910968177128,0.25628531806495114,0.3907478686913728,0.4538955415244952,95
R2_pose_only,trial_0020_bite_017,trial_0020,withdrawal,0.1380928886751382,0.18513403923124702,0.18513403923124702,104,0.604137835746732,0.604137835746732,0.34937947507123607,0.5815231821044491,0.6314381629220667,104
R2_pose_only,trial_0020_bite_018,trial_0020,transfer,0.008352779255290193,0.010419400142559524,0.010419400142559524,201,0.13393955709367678,0.13393955709367678,0.10574986880925769,0.13393955709367678,0.24076136427208716,201
R2_pose_only,trial_0020_bite_018,trial_0020,withdrawal,0.1750255021516438,0.24388822075627797,0.24388822075627797,108,0.7035833312382431,0.7035833312382431,0.3839184611907318,0.6731415431626959,0.7340521326744018,108
R2_pose_only,trial_0020_bite_019,trial_0020,withdrawal,0.26131171746742177,0.28907824558822215,0.2890782455882221,90,0.6305755966456661,0.6305755966456661,0.4570566614059777,0.6300492678049929,0.6324874641041074,90
R3_pose_velocity,trial_0012_bite_001,trial_0012,transfer,0.06333543561315316,0.06596964125628335,0.06596964125628335,144,0.13790146685956728,0.13790146685956728,0.09475204653478594,0.13790146685956728,0.24432276604568415,144
R3_pose_velocity,trial_0012_bite_001,trial_0012,withdrawal,0.03297193313419542,0.040334703714267534,0.040334703714267534,102,0.244152974397168,0.244152974397168,0.16471618970637825,0.244152974397168,0.3628505909454982,102
R3_pose_velocity,trial_0012_bite_002,trial_0012,transfer,0.048005436132558386,0.05982475213631618,0.05982475213631618,188,0.15478630221911693,0.15478630221911693,0.11450806443634587,0.15371553751853506,0.30262277654002734,188
R3_pose_velocity,trial_0012_bite_002,trial_0012,withdrawal,0.11905357616220603,0.16060082093130476,0.16060082093130476,113,0.09907616879545245,0.09907616879545245,0.03743792310084331,0.0814029246556145,0.2563400379116758,113
R3_pose_velocity,trial_0012_bite_003,trial_0012,transfer,0.1395619464022729,0.15213313200243475,0.15213313200243475,146,0.05697777940970106,0.05697777940970106,0.03284181134359787,0.05466135595019539,0.2117704720183422,146
R3_pose_velocity,trial_0012_bite_003,trial_0012,withdrawal,0.16882680726669608,0.2080605436588313,0.2080605436588313,99,0.045217054934092005,0.045217054934092005,0.03268338600592393,0.045217054934092005,0.13337673050905963,99
R3_pose_velocity,trial_0012_bite_004,trial_0012,transfer,0.07681063490918877,0.09209448500565132,0.09209448500565132,147,0.15090705104449453,0.15090705104449453,0.11228405319588652,0.15090705104449453,0.305191080329998,147
R3_pose_velocity,trial_0012_bite_004,trial_0012,withdrawal,0.1325597546342902,0.16384464997456438,0.16384464997456438,140,0.23994388354627683,0.23994388354627683,0.11562602898043688,0.20470450201416313,0.3634143166995356,140
R3_pose_velocity,trial_0012_bite_005,trial_0012,transfer,0.1493137593694212,0.1601371901957135,0.1601371901957135,122,0.058035205364255216,0.058035205364255216,0.021273659735653115,0.03976796789138737,0.18289757462424472,122
R3_pose_velocity,trial_0012_bite_005,trial_0012,withdrawal,0.20348919770362472,0.2341229265914499,0.2341229265914499,137,0.33969385486102244,0.33969385486102244,0.16700798499075925,0.3186951856066087,0.3991138009289208,137
R3_pose_velocity,trial_0012_bite_006,trial_0012,transfer,0.0435299294176005,0.05608774041148063,0.05608774041148063,157,0.23890752391020653,0.23890752391020653,0.16605517182393426,0.23890752391020653,0.39132030659831596,157
R3_pose_velocity,trial_0012_bite_006,trial_0012,withdrawal,0.15824086436067172,0.18411404025781872,0.18411404025781872,131,0.2614097846492034,0.2614097846492034,0.15285270561040384,0.25342904848018444,0.29620223826142,131
R3_pose_velocity,trial_0012_bite_007,trial_0012,transfer,0.14180602825870967,0.15289960201388203,0.15289960201388203,133,0.09194091705914431,0.09194091705914431,0.03260999063445074,0.0806905401401612,0.26771582041183306,133
R3_pose_velocity,trial_0012_bite_007,trial_0012,withdrawal,0.19919756137876757,0.2546333142798401,0.2546333142798401,140,0.2768897107524251,0.2768897107524251,0.12612079465504653,0.270502265919804,0.5734413336133892,140
R3_pose_velocity,trial_0012_bite_008,trial_0012,transfer,0.07992975904873884,0.0858227744635464,0.0858227744635464,168,0.1246535808725957,0.1246535808725957,0.09264433986410772,0.1246535808725957,0.2993674397875381,168
R3_pose_velocity,trial_0012_bite_008,trial_0012,withdrawal,0.1759506405134896,0.20179776467899427,0.20179776467899424,98,0.15144913058357456,0.15144913058357456,0.07109384945772473,0.11663529602419542,0.24338454245621355,98
R3_pose_velocity,trial_0012_bite_009,trial_0012,transfer,0.06892259552297392,0.08058969553498396,0.08058969553498396,230,0.0873278507751083,0.0873278507751083,0.047200521660548896,0.08410692790482832,0.3264026293789959,230
R3_pose_velocity,trial_0012_bite_009,trial_0012,withdrawal,0.09907433258701334,0.162747211140157,0.16274721114015697,138,0.5128620742029137,0.5128620742029137,0.15029679943808943,0.2930716813100074,0.8599832911007752,138
R3_pose_velocity,trial_0012_bite_010,trial_0012,transfer,0.05963104732165788,0.06632750232246128,0.06632750232246128,152,0.09124070752899938,0.09124070752899938,0.04879705560219626,0.09090722783931993,0.25768497234093424,152
R3_pose_velocity,trial_0012_bite_010,trial_0012,withdrawal,0.22699287803663798,0.26170820839199477,0.26170820839199477,99,0.2953827014954755,0.2953827014954755,0.11541736336718252,0.23585727091490583,0.5996835414977135,99
R3_pose_velocity,trial_0012_bite_011,trial_0012,transfer,0.024983595331235474,0.0274953557660304,0.0274953557660304,205,0.15533742524288652,0.15533742524288652,0.10531343727834369,0.1507526013815137,0.3270762399392093,205
R3_pose_velocity,trial_0012_bite_011,trial_0012,withdrawal,0.031913543293871235,0.039552465199161495,0.03955246519916149,175,0.30612661561918975,0.30612661561918975,0.23622087693168642,0.2998929616342765,0.5184956861834373,175
R3_pose_velocity,trial_0012_bite_012,trial_0012,transfer,0.03977993608967144,0.045670327274835096,0.045670327274835096,180,0.13225269178776822,0.13225269178776822,0.05858042807188908,0.12492800997175202,0.28590720230436606,180
R3_pose_velocity,trial_0012_bite_012,trial_0012,withdrawal,0.1516181219592565,0.211933468284806,0.211933468284806,97,0.30258891701436896,0.30258891701436896,0.10539897421099577,0.22753642859911416,0.5616905813836115,97
R3_pose_velocity,trial_0012_bite_013,trial_0012,transfer,0.06239855860129361,0.07139643567736573,0.07139643567736573,204,0.12303965161403996,0.12303965161403996,0.0733920957321813,0.12303965161403996,0.33142399513659804,204
