scope,grouping,group,strategy_a,strategy_b,reported_strategy,support_frames,support_runs,joint_step_support_values,total_wrapped_joint_travel_rad,max_wrapped_joint_step_rad,velocity_support_values,rms_joint_velocity_rad_s,max_joint_velocity_rad_s,acceleration_support_values,rms_joint_acceleration_rad_s2,max_joint_acceleration_rad_s2,jerk_support_values,rms_joint_jerk_rad_s3,max_joint_jerk_rad_s3,branch_changes,joint_limit_margin_support_frames,joint_limit_margin_rad_count,joint_limit_margin_rad_mean,joint_limit_margin_rad_median,joint_limit_margin_rad_p05,joint_limit_margin_rad_p95,joint_limit_margin_rad_min,joint_limit_margin_rad_max
pairwise_common_success,phase,transfer,B3,H_star,H_star,17180,139,119287,578.0786600808328,2.4273525439491572,119287,2.6766045817852766,242.7352543949155,118314,307.9279092357318,25956.8210709297,117341,40197.588057852045,4357531.306062911,14,17180,17180,0.6066987683864303,0.6284389023918882,0.2876328871361006,0.8785195306559423,0.0012467220398724166,1.0392683075140834
pairwise_common_success,phase,transfer,B3,HumanGT,B3,17171,138,119231,537.4409808629414,2.515748268268933,119231,1.9331335422461273,251.57482682688752,118265,250.68094752655622,28316.171577960158,117299,40278.78029236178,5347730.328406878,8,17171,17171,0.6044588005373293,0.6272991595143598,0.290264944877045,0.8738947109807095,0.0012046332676467486,1.0443771465693326
pairwise_common_success,phase,transfer,B3,HumanGT,HumanGT,17171,138,119231,532.1349284812155,2.5733864673901246,119231,2.633324886567598,257.33864673901223,118265,300.29923645424213,29185.06316374048,117299,37454.915958831225,4189540.107468547,8,17171,17171,0.604595613033277,0.6251040322764041,0.2905986287077269,0.868184861091293,0.011161271262137618,1.062241049116233
pairwise_common_success,phase,transfer,StrongLocal,H_star,StrongLocal,17183,139,119308,565.9058072862351,2.5858362424578845,119308,2.7373924594751293,258.58362424578246,118335,301.37239185207295,28416.52899020319,117362,36479.16356265098,2914765.2426291998,14,17183,17183,0.6099859344589491,0.6347627244941829,0.29254478452236843,0.8732517710401383,0.0010663462958309111,1.041864918860412
pairwise_common_success,phase,transfer,StrongLocal,H_star,H_star,17183,139,119308,584.0976661672164,2.4273525439491572,119308,2.831694041050448,242.7352543949155,118335,323.90410612789947,25956.8210709297,117362,42944.17969935712,4357531.306062911,15,17183,17183,0.606639421211326,0.6283567688096927,0.2874838048751466,0.8785093982898576,0.0012467220398724166,1.0392683075140834
pairwise_common_success,phase,transfer,StrongLocal,HumanGT,StrongLocal,17172,139,119231,549.2331425686555,2.5858362424578845,119231,2.3385930506995805,258.58362424578246,118258,254.75206847094591,28416.52899020319,117285,31279.508880640184,2914765.2426291998,11,17172,17172,0.6101930464467112,0.6351390203653711,0.2933256909703794,0.8732569479734189,0.0010663462958309111,1.041864918860412
pairwise_common_success,phase,transfer,StrongLocal,HumanGT,HumanGT,17172,139,119231,536.6009265294792,2.5733864673901246,119231,2.7525779157554364,257.33864673901223,118258,312.47273267305434,29185.06316374048,117285,39581.14180050269,4189540.107468547,9,17172,17172,0.6045832186455657,0.6250908433925813,0.29060805861678446,0.8681791483553793,0.011161271262137618,1.062241049116233
pairwise_common_success,phase,transfer,H_star,HumanGT,H_star,17171,139,119224,558.6966632891357,2.2232581882550257,119224,2.1331868204226105,222.32581882550238,118251,247.1380471546886,24193.171214100013,117278,35911.44825935252,4357531.306062911,10,17171,17171,0.6068773135420188,0.6286563478342733,0.2881033880343363,0.8785334952216562,0.0012467220398724166,1.0392683075140834
pairwise_common_success,phase,transfer,H_star,HumanGT,HumanGT,17171,139,119224,535.9203787834151,2.5733864673901246,119224,2.7504136580406264,257.33864673901223,118251,312.3996307007236,29185.06316374048,117278,39578.69176383469,4189540.107468547,9,17171,17171,0.604603184864319,0.6251040322764041,0.2907086170758626,0.868184861091293,0.011161271262137618,1.062241049116233
pairwise_common_success,phase,withdrawal,B0,B1,B0,13711,155,94892,946.8793554828138,3.129919314235,94892,6.863314853544153,312.9919314234997,93870,917.0343149772597,47160.427456794634,92855,157182.05331171476,7074052.606725636,21,13711,13711,0.5564932540258971,0.60707412490137,0.11909525436669322,0.8881515404379381,1.0969169156105352e-05,1.032735259595102
pairwise_common_success,phase,withdrawal,B0,B1,B1,13711,155,94892,930.3690625521292,3.1407819372330303,94892,6.620147334260567,314.0781937233028,93870,874.2125548931064,62752.15702984996,92855,145958.8962058914,9412709.262782494,16,13711,13711,0.579298672018794,0.6365798115975898,0.13829749028838612,0.9082211204196522,0.003177934588071807,1.0343154993347756
pairwise_common_success,phase,withdrawal,B0,B2,B0,13709,155,94878,946.7377545664112,3.129919314235,94878,6.863803437963248,312.9919314234997,93856,917.1025780121458,47160.427456794634,92841,157193.89624310704,7074052.606725636,21,13709,13709,0.5565669265524885,0.60707574408897,0.11923660860647099,0.8881598660622587,1.0969169156105352e-05,1.032735259595102
pairwise_common_success,phase,withdrawal,B0,B2,B2,13709,155,94878,811.7020384631369,3.1313232125422106,94878,3.8552895754620637,313.13232125422076,93856,494.5967769104055,31490.221511224838,92841,81511.28095778452,6293600.479099562,7,13709,13709,0.595657019304423,0.6384824521802042,0.20123291916829394,0.8841283046053173,0.008561098084440832,1.0337573887535836
pairwise_common_success,phase,withdrawal,B0,B3,B0,13710,155,94885,946.8103320602062,3.129919314235,94885,6.86355908460923,312.9919314234997,93863,917.0684373343197,47160.427456794634,92848,157187.97305170074,7074052.606725636,21,13710,13710,0.5565306526992451,0.60707493449517,0.11920353971501178,0.8881557032500984,1.0969169156105352e-05,1.032735259595102
pairwise_common_success,phase,withdrawal,B0,B3,B3,13710,155,94885,884.064092045103,3.1390125550507126,94885,5.183586380217128,313.901255505071,93863,735.6261036085133,62730.739093758755,92848,125924.12471094413,9415338.61649333,14,13710,13710,0.5951358071649688,0.6386464244593221,0.1938598740722627,0.8835515637012937,0.002431292832334897,1.0410250452552443
pairwise_common_success,phase,withdrawal,B0,StrongLocal,B0,13710,155,94885,946.8103320602062,3.129919314235,94885,6.86355908460923,312.9919314234997,93863,917.0684373343197,47160.427456794634,92848,157187.97305170074,7074052.606725636,21,13710,13710,0.5565306526992451,0.60707493449517,0.11920353971501178,0.8881557032500984,1.0969169156105352e-05,1.032735259595102
pairwise_common_success,phase,withdrawal,B0,StrongLocal,StrongLocal,13710,155,94885,875.2121675040348,3.138916123306218,94885,5.147208932230027,313.8916123306215,93863,711.5126322246269,61488.08209189291,92848,121814.88505475191,9236322.361698605,11,13710,13710,0.6031153225975292,0.6519060941483297,0.1977228710383362,0.8954100814188136,0.0018121849195633644,1.0441464773029638
pairwise_common_success,phase,withdrawal,B0,H_star,B0,13710,155,94885,946.8103320602062,3.129919314235,94885,6.86355908460923,312.9919314234997,93863,917.0684373343197,47160.427456794634,92848,157187.97305170074,7074052.606725636,21,13710,13710,0.5565306526992451,0.60707493449517,0.11920353971501178,0.8881557032500984,1.0969169156105352e-05,1.032735259595102
pairwise_common_success,phase,withdrawal,B0,H_star,H_star,13710,155,94885,870.1526335658062,3.140756721842512,94885,4.570977328565092,314.07567218425095,93863,602.7507380342864,31530.431793876505,92848,99490.53753369187,6291959.051051004,10,13710,13710,0.6018456113330237,0.6477581582932657,0.19566405255719865,0.8968515285009196,0.0004203168319323325,1.0386686723644996
pairwise_common_success,phase,withdrawal,B0,HumanGT,B0,13709,155,94878,946.7377545664112,3.129919314235,94878,6.863803437963248,312.9919314234997,93856,917.1025780121458,47160.427456794634,92841,157193.89624310704,7074052.606725636,21,13709,13709,0.5565669265524885,0.60707574408897,0.11923660860647099,0.8881598660622587,1.0969169156105352e-05,1.032735259595102
pairwise_common_success,phase,withdrawal,B0,HumanGT,HumanGT,13709,155,94878,795.8078318506141,3.1178211268421117,94878,2.620863222972475,311.7821126842109,93856,320.37383107258063,30961.772327267212,92841,55062.049644332146,6190247.9558288185,4,13709,13709,0.6256666589330587,0.6792786849484376,0.2123342350645409,0.9175780066923295,0.005228083920412185,1.074710124975569
pairwise_common_success,phase,withdrawal,B1,B2,B1,13757,155,95214,949.8076441400069,3.1407819372330303,95214,6.962600008329351,314.0781937233028,94192,900.2638129105796,62752.15702984996,93170,147395.3347360684,9412709.262782494,18,13757,13757,0.5774287464450562,0.6349932821985149,0.1329877229168428,0.9078782085331905,0.00018105748675534272,1.0343154993347756
pairwise_common_success,phase,withdrawal,B1,B2,B2,13757,155,95214,814.5551265115581,3.1313232125422106,95214,3.8491361692218398,313.13232125422076,94192,493.7206407634981,31490.221511224838,93170,81367.81985680919,6293600.479099562,7,13757,13757,0.5943686041755977,0.6370847781878757,0.19973995194629932,0.8840485981706958,0.008561098084440832,1.0337573887535836
pairwise_common_success,phase,withdrawal,B1,B3,B1,13758,155,95221,949.8876132181699,3.1407819372330303,95221,6.962354399222452,314.0781937233028,94199,900.2304218228879,62752.15702984996,93177,147389.80078815809,9412709.262782494,18,13758,13758,0.5773888721338161,0.6349208323249553,0.13285107319687753,0.9078743115587365,0.00018105748675534272,1.0343154993347756
pairwise_common_success,phase,withdrawal,B1,B3,B3,13758,155,95221,887.3069504807775,3.1390125550507126,95221,5.175025510084413,313.901255505071,94199,734.3179406716223,62730.739093758755,93177,125702.02719730903,9415338.61649333,14,13758,13758,0.5938148008031502,0.6374052754787978,0.1923024600679455,0.883242444511982,0.002431292832334897,1.0410250452552443
pairwise_common_success,phase,withdrawal,B1,StrongLocal,B1,13758,155,95221,949.8876132181699,3.1407819372330303,95221,6.962354399222452,314.0781937233028,94199,900.2304218228879,62752.15702984996,93177,147389.80078815809,9412709.262782494,18,13758,13758,0.5773888721338161,0.6349208323249553,0.13285107319687753,0.9078743115587365,0.00018105748675534272,1.0343154993347756
pairwise_common_success,phase,withdrawal,B1,StrongLocal,StrongLocal,13758,155,95221,878.6022262582699,3.138916123306218,95221,5.138775957205807,313.8916123306215,94199,710.2494646291972,61488.08209189291,93177,121600.34215229138,9236322.361698605,11,13758,13758,0.601874320808322,0.6508864400294185,0.19679991448387937,0.8952519801197317,0.0018121849195633644,1.0441464773029638
pairwise_common_success,phase,withdrawal,B1,H_star,B1,13758,155,95221,949.8876132181699,3.1407819372330303,95221,6.962354399222452,314.0781937233028,94199,900.2304218228879,62752.15702984996,93177,147389.80078815809,9412709.262782494,18,13758,13758,0.5773888721338161,0.6349208323249553,0.13285107319687753,0.9078743115587365,0.00018105748675534272,1.0343154993347756
pairwise_common_success,phase,withdrawal,B1,H_star,H_star,13758,155,95221,873.4949357071739,3.140756721842512,95221,4.5635910742644095,314.07567218425095,94199,601.6833088814526,31530.431793876505,93177,99315.67335600863,6291959.051051004,10,13758,13758,0.6004893845978382,0.6460952178253571,0.1942736184348994,0.8964409090806257,0.0004203168319323325,1.0386686723644996
pairwise_common_success,phase,withdrawal,B1,HumanGT,B1,13756,155,95207,949.7360220427721,3.1407819372330303,95207,6.962848306827381,314.0781937233028,94185,900.2972448853842,62752.15702984996,93163,147400.87105334515,9412709.262782494,18,13756,13756,0.5774705325987377,0.6350275147091935,0.1332033497801972,0.9078821055076445,0.00018105748675534272,1.0343154993347756
pairwise_common_success,phase,withdrawal,B1,HumanGT,HumanGT,13756,155,95207,798.818338468943,3.1178211268421117,95207,2.617510171816597,311.7821126842109,94185,319.82546922325116,30961.772327267212,93163,54967.79276444208,6190247.9558288185,4,13756,13756,0.6237386810967442,0.6779801650035047,0.20365686647058223,0.9175409293535248,0.005228083920412185,1.074710124975569
pairwise_common_success,phase,withdrawal,B2,B3,B2,13990,153,96859,822.2670503307185,3.1313232125422106,96859,3.8173900358845865,313.13232125422076,95851,489.44986495153165,31490.221511224838,94843,80650.01518046574,6293600.479099562,7,13990,13990,0.5868376947073801,0.6320021892506695,0.17828781590542994,0.8830987792994702,0.005582524147760282,1.0337573887535836
pairwise_common_success,phase,withdrawal,B2,B3,B3,13990,153,96859,895.2833056045665,3.1390125550507126,96859,5.131928563468923,313.901255505071,95851,727.9769418553125,62730.739093758755,94843,124595.23264332584,9415338.61649333,14,13990,13990,0.5860695004281015,0.632694270712197,0.170625540220293,0.8825822276167086,0.0030512122092432037,1.0410250452552443
pairwise_common_success,phase,withdrawal,B2,StrongLocal,B2,13989,153,96852,822.1606297827643,3.1313232125422106,96852,3.8174964078284552,313.13232125422076,95844,489.4677324461219,31490.221511224838,94836,80652.98536139594,6293600.479099562,7,13989,13989,0.5868792455809636,0.6320434850948904,0.17837344679855005,0.8831061125849582,0.008561098084440832,1.0337573887535836
pairwise_common_success,phase,withdrawal,B2,StrongLocal,StrongLocal,13989,153,96852,886.7099297306811,3.138916123306218,96852,5.096207414351103,313.8916123306215,95844,704.1501475957381,61488.08209189291,94836,120535.64987337658,9236322.361698605,11,13989,13989,0.5948265014214548,0.6448683290231703,0.17758288005893652,0.8941818191206043,0.002515075716187809,1.0441464773029638
pairwise_common_success,phase,withdrawal,B2,H_star,B2,13988,153,96845,822.089717402527,3.1313232125422106,96845,3.8176201677326125,313.13232125422076,95837,489.48556780312737,31490.221511224838,94829,80655.95474967526,6293600.479099562,7,13988,13988,0.5869205313109278,0.632161137980858,0.1784195111512264,0.8831134458704465,0.008561098084440832,1.0337573887535836
pairwise_common_success,phase,withdrawal,B2,H_star,H_star,13988,153,96845,889.7276225275673,3.140756721842512,96845,4.768920123356867,314.07567218425095,95837,615.4745548641417,31530.431793876505,94829,99621.80850619178,6291959.051051004,11,13988,13988,0.5928307122281474,0.639752899613794,0.16830737001888013,0.8956144337894318,0.0009819382004039312,1.0386686723644996
pairwise_common_success,phase,withdrawal,B2,HumanGT,B2,13878,155,96061,818.1926100363362,3.1313232125422106,96061,3.8326068310994112,313.13232125422076,95039,491.5232659398835,31490.221511224838,94017,81001.56535519187,6293600.479099562,7,13878,13878,0.5906796473500361,0.6343778283458743,0.18977151080142587,0.883497833536022,0.008561098084440832,1.0337573887535836
pairwise_common_success,phase,withdrawal,B2,HumanGT,HumanGT,13878,155,96061,802.3887103699853,3.1178211268421117,96061,2.6066075503383392,311.7821126842109,95039,318.39921225179324,30961.772327267212,94017,54719.495420357125,6190247.9558288185,4,13878,13878,0.6186411970472983,0.6754510624420873,0.17885810117034615,0.9171644181918985,0.001107492407420807,1.074710124975569
pairwise_common_success,phase,withdrawal,B3,StrongLocal,B3,13990,153,96859,895.210560512867,3.1390125550507126,96859,5.131904956933961,313.901255505071,95851,727.9772390801778,62730.739093758755,94843,124595.24898736799,9415338.61649333,14,13990,13990,0.5860694561164947,0.632694270712197,0.170625540220293,0.8825822276167086,0.002431292832334897,1.0410250452552443
pairwise_common_success,phase,withdrawal,B3,StrongLocal,StrongLocal,13990,153,96859,886.7676026564782,3.138916123306218,96859,5.096031405671685,313.8916123306215,95851,704.1246563541249,61488.08209189291,94843,120531.20718280683,9236322.361698605,11,13990,13990,0.5947841129785311,0.6447998561001609,0.17743886044318177,0.894181709415808,0.0018121849195633644,1.0441464773029638
pairwise_common_success,phase,withdrawal,B3,H_star,B3,13989,153,96852,895.1553508126772,3.1390125550507126,96852,5.132084610537047,313.901255505071,95844,728.0037965332269,62730.739093758755,94836,124599.84507504091,9415338.61649333,14,13989,13989,0.5861109205860079,0.6327193314106045,0.17078743940891294,0.8825827455838248,0.002431292832334897,1.0410250452552443
pairwise_common_success,phase,withdrawal,B3,H_star,H_star,13989,153,96852,889.8027460959702,3.140756721842512,96852,4.768761482199276,314.07567218425095,95844,615.4523687226215,31530.431793876505,94836,99618.13332538107,6291959.051051004,11,13989,13989,0.592788363926239,0.6397429538679971,0.16820630676534132,0.8956119283050646,0.0004203168319323325,1.0386686723644996
pairwise_common_success,phase,withdrawal,B3,HumanGT,B3,13878,155,96061,891.0532341870704,3.1390125550507126,96061,5.152732150753459,313.901255505071,95039,731.0717007608827,62730.739093758755,94017,125140.13785918895,9415338.61649333,14,13878,13878,0.5900569573019472,0.6350644450061707,0.1831562905102604,0.8830364944222294,0.0060206631528920695,1.0410250452552443
pairwise_common_success,phase,withdrawal,B3,HumanGT,HumanGT,13878,155,96061,802.3887103699853,3.1178211268421117,96061,2.6066075503383392,311.7821126842109,95039,318.39921225179324,30961.772327267212,94017,54719.495420357125,6190247.9558288185,4,13878,13878,0.6186411970472983,0.6754510624420873,0.17885810117034615,0.9171644181918985,0.001107492407420807,1.074710124975569
pairwise_common_success,phase,withdrawal,StrongLocal,H_star,StrongLocal,13989,153,96852,886.7069965746152,3.138916123306218,96852,5.096208326539654,313.8916123306215,95844,704.1503424254428,61488.08209189291,94836,120535.6518876385,9236322.361698605,11,13989,13989,0.5948264511754903,0.6448683290231703,0.17758288005893652,0.8941818191206043,0.0018121849195633644,1.0441464773029638
pairwise_common_success,phase,withdrawal,StrongLocal,H_star,H_star,13989,153,96852,889.8027460959702,3.140756721842512,96852,4.768761482199276,314.07567218425095,95844,615.4523687226215,31530.431793876505,94836,99618.13332538107,6291959.051051004,11,13989,13989,0.592788363926239,0.6397429538679971,0.16820630676534132,0.8956119283050646,0.0004203168319323325,1.0386686723644996
pairwise_common_success,phase,withdrawal,StrongLocal,HumanGT,StrongLocal,13878,155,96061,882.420492962639,3.138916123306218,96061,5.116656420096596,313.8916123306215,95039,707.1148082618553,61488.08209189291,94017,121057.70032930556,9236322.361698605,11,13878,13878,0.5985386467963022,0.6479328369324766,0.19372670605511622,0.8946921603461007,0.006074229160907052,1.0441464773029638
pairwise_common_success,phase,withdrawal,StrongLocal,HumanGT,HumanGT,13878,155,96061,802.3887103699853,3.1178211268421117,96061,2.6066075503383392,311.7821126842109,95039,318.39921225179324,30961.772327267212,94017,54719.495420357125,6190247.9558288185,4,13878,13878,0.6186411970472983,0.6754510624420873,0.17885810117034615,0.9171644181918985,0.001107492407420807,1.074710124975569
pairwise_common_success,phase,withdrawal,H_star,HumanGT,H_star,13878,155,96061,877.5814384540415,3.140756721842512,96061,4.544085704793716,314.07567218425095,95039,599.0322888614321,31530.431793876505,94017,98873.18432004754,6291959.051051004,10,13878,13878,0.5966151052591757,0.6426818141997983,0.17980471829652458,0.8961485722670078,0.006786004450114014,1.0386686723644996
pairwise_common_success,phase,withdrawal,H_star,HumanGT,HumanGT,13878,155,96061,802.3887103699853,3.1178211268421117,96061,2.6066075503383392,311.7821126842109,95039,318.39921225179324,30961.772327267212,94017,54719.495420357125,6190247.9558288185,4,13878,13878,0.6186411970472983,0.6754510624420873,0.17885810117034615,0.9171644181918985,0.001107492407420807,1.074710124975569
pairwise_common_success,take,trial_0012,B0,B1,B0,3542,33,24563,226.69244722055936,1.1283534871837715,24563,2.5685570169343754,112.83534871837705,24332,236.8124160142447,12670.10326797452,24101,31451.614883483526,1347140.2018808546,5,3542,3542,0.49396258328083487,0.5009101498669976,0.17697615212718326,0.8033271775276443,0.000873382880274054,0.963097103140937
pairwise_common_success,take,trial_0012,B0,B1,B1,3542,33,24563,217.8793055983561,1.043611887040088,24563,1.9934019433917207,104.3611887040087,24332,120.39654322144617,7892.955288615026,24101,12834.854506904725,651788.5116532876,0,3542,3542,0.5136467008525909,0.5177682287023151,0.19892780996109652,0.8200922042824679,0.027930090249997264,0.9785946738445528
pairwise_common_success,take,trial_0012,B0,B2,B0,3527,33,24458,217.59048553962597,0.9627556932719816,24458,2.1511682060997703,96.27556932719834,24227,181.49852722877478,8891.080736052783,23996,26526.124589638504,1205532.013066721,2,3527,3527,0.4953794354792822,0.50227133179566,0.182160268451318,0.8033765991771931,0.000873382880274054,0.963097103140937
pairwise_common_success,take,trial_0012,B0,B2,B2,3527,33,24458,272.0993400555395,3.1313232125422106,24458,7.2013106441198085,313.13232125422076,24227,909.6743095992824,31490.221511224838,23996,146727.53992465013,6293600.479099562,12,3527,3527,0.5005150642141518,0.5058603016908294,0.21803467985766264,0.8232502148039843,0.0011552091871527281,0.9772222299362476
pairwise_common_success,take,trial_0012,B0,B3,B0,3528,33,24465,218.07066640173963,0.9627556932719816,24465,2.1579546142100563,96.27556932719834,24234,181.8969670536782,8891.080736052783,24003,26565.91908047201,1205532.013066721,2,3528,3528,0.49528757939183576,0.5021864477652239,0.18158950358796255,0.803375537454977,0.000873382880274054,0.963097103140937
pairwise_common_success,take,trial_0012,B0,B3,B3,3528,33,24465,313.5562284888556,3.1390125550507126,24465,9.77106608565573,313.901255505071,24234,1391.720312620279,62730.739093758755,24003,237720.78513683376,9415338.61649333,20,3528,3528,0.49773557337248414,0.4967050589982396,0.21896294325200902,0.819191494761224,0.0012046332676467486,1.0035892263842525
pairwise_common_success,take,trial_0012,B0,StrongLocal,B0,3526,34,24444,216.9727523529317,0.9627556932719816,24444,2.1289746218650736,96.27556932719834,24206,180.66557162681323,8891.080736052783,23968,26540.274573915136,1205532.013066721,2,3526,3526,0.4954574245688704,0.502281218972983,0.18212781833880043,0.8033776608994092,0.000873382880274054,0.963097103140937
pairwise_common_success,take,trial_0012,B0,StrongLocal,StrongLocal,3526,34,24444,308.39632012765105,3.138916123306218,24444,9.122443856554801,313.8916123306215,24206,1243.2714035756894,61488.08209189291,23968,207946.9923019501,9236322.361698605,16,3526,3526,0.500653982957512,0.4930447932310478,0.21777203925062283,0.834716842420077,0.0010663462958309111,1.0202588005809456
pairwise_common_success,take,trial_0012,B0,H_star,B0,3525,34,24437,216.5640531503133,0.9627556932719816,24437,2.125093740488602,96.27556932719834,24199,180.53767898579733,8891.080736052783,23961,26539.366645410457,1205532.013066721,2,3525,3525,0.495518657806971,0.5022911061503059,0.1820953682262829,0.8033787226216254,0.000873382880274054,0.963097103140937
pairwise_common_success,take,trial_0012,B0,H_star,H_star,3525,34,24437,299.9132850388098,3.140756721842512,24437,8.35506797912719,314.07567218425095,24199,1087.087491067286,31530.431793876505,23961,176942.1667494943,6291959.051051004,16,3525,3525,0.49644171190078,0.48610738881728754,0.2191149533974228,0.837472213489258,0.0012467220398724166,1.0020660009942208
pairwise_common_success,take,trial_0012,B0,HumanGT,B0,3533,34,24493,218.92402334172223,0.9627556932719816,24493,2.1590401160148547,96.27556932719834,24262,182.5143768257594,8891.080736052783,24031,26589.500705115548,1205532.013066721,2,3533,3533,0.4948392245393826,0.5017459045233408,0.18121088461987933,0.8033702288438965,0.000873382880274054,0.963097103140937
pairwise_common_success,take,trial_0012,B0,HumanGT,HumanGT,3533,34,24493,236.58973052217678,2.4904030910942248,24493,3.6248055699900887,249.04030910942225,24262,400.03754751446445,29185.06316374048,24031,53705.00618687845,3202501.246970085,6,3533,3533,0.5037382276091519,0.5046146692794427,0.1913577927151218,0.8333854289813439,0.011161271262137618,0.9863954233869379
pairwise_common_success,take,trial_0012,B1,B2,B1,3562,34,24696,225.96721158171394,3.117324513617823,24696,3.6625184363813026,311.732451361782,24458,331.4227447624092,31133.99518345549,24220,33162.152662068744,3113404.837389807,1,3562,3562,0.5101815886099472,0.51621303791282,0.18473944069647932,0.8200620356279211,0.00027122436257087656,0.9785946738445528
pairwise_common_success,take,trial_0012,B1,B2,B2,3562,34,24696,274.17165312138206,3.1313232125422106,24696,7.16757361436549,313.13232125422076,24458,905.3790737729523,31490.221511224838,24220,146048.6044549985,6293600.479099562,12,3562,3562,0.4980773392383586,0.5043908001998796,0.21622878473934146,0.822264685885805,0.0011552091871527281,0.9772222299362476
pairwise_common_success,take,trial_0012,B1,B3,B1,3563,34,24703,226.18981315966212,3.117324513617823,24703,3.662636886950562,311.732451361782,24465,331.4059642920408,31133.99518345549,24227,33163.994650918554,3113404.837389807,1,3563,3563,0.5100913376125749,0.5161343868251524,0.18474385453439762,0.8200537989353318,0.00027122436257087656,0.9785946738445528
pairwise_common_success,take,trial_0012,B1,B3,B3,3563,34,24703,315.8609618369321,3.1390125550507126,24703,9.724802036212935,313.901255505071,24465,1385.1418900287013,62730.739093758755,24227,236619.97251942154,9415338.61649333,20,3563,3563,0.4952599739153649,0.4954629755224753,0.215052007000258,0.8186435598964423,0.0012046332676467486,1.0035892263842525
pairwise_common_success,take,trial_0012,B1,StrongLocal,B1,3561,35,24682,225.39857330998137,3.117324513617823,24682,3.6560420672478173,311.732451361782,24437,331.32962024767124,31133.99518345549,24192,33176.727809379445,3113404.837389807,1,3561,3561,0.5102588053931442,0.5162916890004876,0.1848233036169269,0.8200702723205104,0.00027122436257087656,0.9785946738445528
pairwise_common_success,take,trial_0012,B1,StrongLocal,StrongLocal,3561,35,24682,310.9071960137909,3.138916123306218,24682,9.079500337282317,313.8916123306215,24437,1237.3936951953012,61488.08209189291,24192,206983.51995870416,9236322.361698605,16,3561,3561,0.49855877811996524,0.4910730692231835,0.21680392743559374,0.8344418384351884,0.0010663462958309111,1.0202588005809456
pairwise_common_success,take,trial_0012,B1,H_star,B1,3560,35,24675,225.1258770248253,3.117324513617823,24675,3.6556900798111394,311.732451361782,24430,331.3533416536233,31133.99518345549,24185,33180.57171081976,3113404.837389807,1,3560,3560,0.5103208841962643,0.5163046626385485,0.1848188897790086,0.8200714266342977,0.00027122436257087656,0.9785946738445528
pairwise_common_success,take,trial_0012,B1,H_star,H_star,3560,35,24675,302.40230671985654,3.140756721842512,24675,8.315821992997913,314.07567218425095,24430,1081.9512423192602,31530.431793876505,24185,176122.75563090743,6291959.051051004,16,3560,3560,0.49396993085116425,0.4850420493039026,0.21753589057354655,0.8358534725489626,0.0012467220398724166,1.0020660009942208
pairwise_common_success,take,trial_0012,B1,HumanGT,B1,3567,35,24724,226.53238957670607,3.117324513617823,24724,3.658302215174668,311.732451361782,24486,332.45658475040364,31133.99518345549,24248,33591.17690496303,3113404.837389807,1,3567,3567,0.5097713167383213,0.5160224389357619,0.18439161320835767,0.8200208521649749,0.00027122436257087656,0.9785946738445528
pairwise_common_success,take,trial_0012,B1,HumanGT,HumanGT,3567,35,24724,238.80720690662292,2.4904030910942248,24724,3.610466247298575,249.04030910942225,24486,398.2310756459791,29185.06316374048,24248,53467.77361286155,3202501.246970085,6,3567,3567,0.49953192481564906,0.5031906040139169,0.17283637129189675,0.8323052457702672,0.005921917597833115,0.9863954233869379
pairwise_common_success,take,trial_0012,B2,B3,B2,3765,32,26131,280.32693954736146,3.1313232125422106,26131,6.969626570792017,313.13232125422076,25907,879.7321384288463,31490.221511224838,25683,141833.74575304106,6293600.479099562,12,3765,3765,0.4796570036819011,0.4899536878332724,0.16291728329130173,0.8149685812892394,0.0011552091871527281,0.9772222299362476
pairwise_common_success,take,trial_0012,B2,B3,B3,3765,32,26131,318.27778673265766,3.1390125550507126,26131,9.342558489538765,313.901255505071,25907,1336.7282598485713,62730.739093758755,25683,229271.93220690396,9415338.61649333,19,3765,3765,0.47618481986661404,0.48362803420530054,0.15947606424032762,0.8121526019861789,0.0012046332676467486,1.0035892263842525
pairwise_common_success,take,trial_0012,B2,StrongLocal,B2,3763,33,26110,269.861888502221,3.1313232125422106,26110,6.418782155643607,313.13232125422076,25879,795.302902421323,31490.221511224838,25648,128538.3712861054,6293600.479099562,10,3763,3763,0.47985107799686166,0.49010428925542615,0.16307758562491437,0.8150758297931111,0.0011552091871527281,0.9772222299362476
pairwise_common_success,take,trial_0012,B2,StrongLocal,StrongLocal,3763,33,26110,313.8572054085296,3.138916123306218,26110,8.72566306842239,313.8916123306215,25879,1193.4853712515373,61488.08209189291,25648,200478.62008796007,9236322.361698605,15,3763,3763,0.4822301908897673,0.47981406803742477,0.17583090217858388,0.8290044895529185,0.0010663462958309111,1.0202588005809456
pairwise_common_success,take,trial_0012,B2,H_star,B2,3762,33,26103,265.74975186083645,3.1313232125422106,26103,6.236567077915946,313.13232125422076,25872,777.6389387269865,31490.221511224838,25641,127350.38604065326,6293600.479099562,9,3762,3762,0.4799372392682171,0.4901710768106792,0.16343007466604398,0.8151294540450472,0.0011552091871527281,0.9772222299362476
