record_id,parent_bite_id,take,phase,run_id,strategy,source_frames,SUCCESS_EXACT,success_percent,first_psi0_rad,first_raw_prediction_correction_abs_rad,first_target_position_equal,first_target_rotation_equal,first_target_psi_equal,first_status_equal,support_frames,support_runs,joint_step_support_values,total_wrapped_joint_travel_rad,max_wrapped_joint_step_rad,velocity_support_values,rms_joint_velocity_rad_s,max_joint_velocity_rad_s,acceleration_support_values,rms_joint_acceleration_rad_s2,max_joint_acceleration_rad_s2,jerk_support_values,rms_joint_jerk_rad_s3,max_joint_jerk_rad_s3,branch_changes,joint_limit_margin_support_frames,joint_limit_margin_rad_count,joint_limit_margin_rad_mean,joint_limit_margin_rad_median,joint_limit_margin_rad_p05,joint_limit_margin_rad_p95,joint_limit_margin_rad_min,joint_limit_margin_rad_max
trial_0014_bite_010_transfer,trial_0014_bite_010,trial_0014,transfer,0,B1,124,124,100.0,3.135918283247225,0.14588901211879302,True,True,True,True,124,1,861,5.033960025629888,0.02578549711753375,861,0.7760991855476584,2.578549711753373,854,18.46008662038878,91.55139291505732,847,2612.020718485828,14836.785076759954,0,124,124,0.8642885972009227,0.8682380737489419,0.6877902607139106,1.051017539957736,0.6798075113858761,1.0638276598267415
trial_0014_bite_010_transfer,trial_0014_bite_010,trial_0014,transfer,0,B2,124,124,100.0,3.135918283247225,0.007971347858300781,True,True,True,True,124,1,861,4.110659283256611,0.023282205821997692,861,0.6411093126887528,2.328220582199767,854,17.97193988799291,84.32716913516568,847,2551.132704158376,13071.887596897855,0,124,124,0.8083543891743356,0.843091442427927,0.6404972183317302,0.9585873798515376,0.6320115803845869,0.979031158023119
trial_0014_bite_010_transfer,trial_0014_bite_010,trial_0014,transfer,0,B3,124,124,100.0,3.135918283247225,0.008638470242128715,True,True,True,True,124,1,861,4.414712138136142,0.023242258069125832,861,0.6750411221857796,2.324225806912581,854,28.145531005612284,144.9069876479345,847,4739.10670201307,21965.443690096396,0,124,124,0.7958779130709108,0.8156301149707501,0.6432165445174176,0.946209000264811,0.6344940017463365,0.9648876630548329
trial_0014_bite_010_transfer,trial_0014_bite_010,trial_0014,transfer,0,StrongLocal,124,124,100.0,3.135918283247225,0.010607523803133567,True,True,True,True,124,1,861,4.355387316161073,0.02346866360959421,861,0.6615356670020237,2.3468663609594187,854,30.351780984602684,176.4689268531858,847,5176.221320042558,27582.835750966362,0,124,124,0.7923901290254056,0.8163752171683715,0.6456771229508156,0.932035115203589,0.6374152566040374,0.9527984911717855
trial_0014_bite_010_transfer,trial_0014_bite_010,trial_0014,transfer,0,H_star,124,124,100.0,3.135918283247225,0.004277759143956672,True,True,True,True,124,1,861,4.431544876707039,0.02478147325052138,861,0.6718534137691203,2.4781473250521358,854,34.62816568905988,144.52048191852708,847,5891.744766033905,26447.68402612112,0,124,124,0.7961695586640875,0.825494597795573,0.6453559851421903,0.9411607017184721,0.6386271289722947,0.9605607465728099
trial_0014_bite_010_transfer,trial_0014_bite_010,trial_0014,transfer,0,HumanGT,124,124,100.0,3.135918283247225,0.0,True,True,True,True,124,1,861,3.71501879461766,0.019609362781247697,861,0.5630361223860469,1.960936278124768,854,18.74645829224183,87.82978762914139,847,2736.128616464593,13751.390427701755,0,124,124,0.763782974286634,0.8269131797801217,0.6038825583532851,0.8748167122762036,0.5953733342331624,0.8894432160895152
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,0,B0,77,77,100.0,-2.854306278951664,0.0,True,True,True,True,77,1,532,6.244526047801484,0.05855694807998102,532,1.7403791590241018,5.855694807998097,525,27.234208689828044,126.11096216780014,518,2461.9894834205556,11467.648645832804,0,77,77,0.49355540880119086,0.4971464462081219,0.1824403365582718,0.8773448281178337,0.18003390805645836,0.9144547480312646
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,0,B1,77,77,100.0,-2.854306278951664,0.07049917269506256,True,True,True,True,77,1,532,6.1366014597823195,0.06018659162110929,532,1.7358617795921654,6.018659162110923,525,27.77932255091338,125.3804521468815,518,2503.314446589115,11989.727283023482,0,77,77,0.5280814480834538,0.5190864838342502,0.26046721329969724,0.8817027681107913,0.25921695570002523,0.9252788602750224
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,0,B2,77,77,100.0,-2.854306278951664,0.007971347858300781,True,True,True,True,77,1,532,6.140588256774422,0.060190334879347766,532,1.7175393504626526,6.019033487934771,525,28.891910805862004,125.77562004049791,518,2599.752640696959,12726.860693819704,0,77,77,0.5992297363201526,0.5528313686606379,0.409573923328017,0.8867339348626122,0.4079008476644699,0.9351745603901689
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,0,B3,77,77,100.0,-2.854306278951664,0.008638470242128715,True,True,True,True,77,1,532,6.5559071279787,0.06192762469045565,532,1.784878404584633,6.19276246904556,525,36.272475512816904,160.96162186788933,518,3832.193461952213,14475.409605148443,0,77,77,0.5960013256631513,0.5599411757983495,0.3953049373044724,0.8914772572991094,0.3929666172675912,0.939391802915857
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,0,StrongLocal,77,77,100.0,-2.854306278951664,0.004401700231282835,True,True,True,True,77,1,532,6.489975247260801,0.06200726318132776,532,1.7851621089493679,6.20072631813277,525,36.581405244065465,148.96533558727194,518,4230.6722284836615,17644.122046415407,0,77,77,0.6111992475419648,0.5712177630145674,0.43706821458500117,0.8946732686166473,0.4348343134299455,0.9431173383129181
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,0,H_star,77,77,100.0,-2.854306278951664,0.005038335472016708,True,True,True,True,77,1,532,6.390713108518385,0.0614125666441776,532,1.7740759216378574,6.141256664417772,525,42.245567176598286,207.25748578369598,518,5678.171456536082,36271.82186283746,0,77,77,0.6062457263606814,0.5676741766799775,0.42821885783890645,0.8926845329404408,0.42600166684558083,0.941525246693935
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,0,HumanGT,77,77,100.0,-2.854306278951664,0.0,True,True,True,True,77,1,532,5.626956381968053,0.05774695980090794,532,1.6337870342740155,5.774695980090804,525,28.556369372760322,125.12614051484385,518,2860.0288556799087,12177.887776549147,0,77,77,0.5887846102387637,0.54002492252939,0.39964932492031197,0.8775091098824035,0.3991676619665725,0.9170597046103968
trial_0014_bite_011_transfer,trial_0014_bite_011,trial_0014,transfer,0,B0,131,131,100.0,-3.087272372347122,0.0,True,True,True,True,131,1,910,3.766333334755045,0.019688129990727,910,0.5487220261667644,1.9688129990726981,903,18.81057280948927,115.50875044759913,896,3039.534752858215,22376.563227170576,0,131,131,0.8975492732528948,0.909196041486414,0.7628140148518905,1.0289066669138567,0.7608081279228216,1.0422398829316162
trial_0014_bite_011_transfer,trial_0014_bite_011,trial_0014,transfer,0,B1,131,131,100.0,-3.087272372347122,0.14588901211879302,True,True,True,True,131,1,910,4.243621243368013,0.02139095799555424,910,0.6062514322414093,2.139095799555422,903,19.01070330413925,119.93816064333343,896,3074.05461954115,22685.81947897313,0,131,131,0.9192242784152517,0.9265529094702663,0.7843005792792952,1.057131923606027,0.7819806057402472,1.0672421368124603
trial_0014_bite_011_transfer,trial_0014_bite_011,trial_0014,transfer,0,B2,131,131,100.0,-3.087272372347122,0.00797134785830167,True,True,True,True,131,1,910,3.345245628536606,0.017050812277224825,910,0.48419137116519045,1.705081227722481,903,18.22971929362441,117.60921463296081,896,2954.132004312351,22665.65981962326,0,131,131,0.8641764647956796,0.8965831653190719,0.7249608983369207,0.9839730140259806,0.7229488081023954,0.9940428340053487
trial_0014_bite_011_transfer,trial_0014_bite_011,trial_0014,transfer,0,B3,131,131,100.0,-3.087272372347122,0.008638470242128715,True,True,True,True,131,1,910,3.442387470469237,0.02072693630708411,910,0.5011552730549954,2.072693630708409,903,24.821978812565952,180.6581963444073,896,4223.922368363369,33879.70638829554,0,131,131,0.8565881673388459,0.8871897309210379,0.7252821987102251,0.963837311008255,0.7230261283139914,0.9726698689881985
trial_0014_bite_011_transfer,trial_0014_bite_011,trial_0014,transfer,0,StrongLocal,131,131,100.0,-3.087272372347122,0.004611026190374901,True,True,True,True,131,1,910,3.483679256442249,0.025251623420734504,910,0.5102176613724865,2.525162342073448,903,30.141534810827853,271.48146373036263,896,5327.843804121299,48673.715642422496,0,131,131,0.8611222521710028,0.8942847325780396,0.7300043189582448,0.9686277076427174,0.727599500569279,0.9774213261536322
