record_id,parent_bite_id,take,phase,usable,exclusion_reason,initial_tool_position_B_x,initial_tool_position_B_y,initial_tool_position_B_z,initial_tool_rotation_rotvec_x,initial_tool_rotation_rotvec_y,initial_tool_rotation_rotvec_z,initial_tool_orientation_B_r0c0,initial_tool_orientation_B_r0c1,initial_tool_orientation_B_r0c2,initial_tool_orientation_B_r1c0,initial_tool_orientation_B_r1c1,initial_tool_orientation_B_r1c2,initial_tool_orientation_B_r2c0,initial_tool_orientation_B_r2c1,initial_tool_orientation_B_r2c2,initial_valid_tool_sample_index,plate_position_B_x,plate_position_B_y,plate_position_B_z,mouth_proxy_position_B_x,mouth_proxy_position_B_y,mouth_proxy_position_B_z,valid_plate_fraction,finite_mouth_proxy_fraction,mouth_proxy_constant_within_record,mouth_proxy_max_deviation_m,segment_duration_s,valid_tool_pose_samples,total_samples,final_fork_to_mouth_proxy_distance_m,max_relative_rotation_rad
trial_0015_bite_001_transfer,trial_0015_bite_001,trial_0015,transfer,True,,-0.216959625,-0.001073619,0.261444867,1.0117979493607219,0.2927972180290957,2.5701523430244877,-0.6777981196656806,-0.2551221678926089,0.6895668121563302,0.40368582654303553,-0.912992503537185,0.05901221850744054,0.6145140050689929,0.3183667192636177,0.721813805381545,0,-0.122254126816,0.112056877625,0.008376017293,-0.075565013005,0.47995796740700003,0.33591386427,1.0,1.0,True,0.0,1.44,145,145,0.17999994843841155,0.3099398917545331
trial_0015_bite_001_withdrawal,trial_0015_bite_001,trial_0015,withdrawal,True,,-0.091844842,0.276684552,0.360845625,1.657445856436494,-0.05521112734458161,2.392333477117501,-0.33369026286716,-0.2092172300900301,0.9191729756150915,0.1665910654648433,-0.9728020507253029,-0.1609459133123105,0.9278460138271513,0.09941992123362847,0.35946829329854,0,-0.122254126816,0.112056877625,0.008376017293,-0.075565013005,0.47995796740700003,0.33591386427,1.0,1.0,True,0.0,1.48,149,149,0.4477900938236766,1.1274703993973838
trial_0015_bite_002_transfer,trial_0015_bite_002,trial_0015,transfer,True,,-0.18887113,-1.4642e-05,0.193624005,1.1180173266445796,0.6941868158954612,2.479180720637248,-0.6359688486621424,-0.09865079450055089,0.7653833315899681,0.48176847505332904,-0.8255419172907964,0.2939042007876476,0.6028621401084487,0.5556514766832228,0.5725457854910951,0,-0.122254126816,0.112056877625,0.008376017293,-0.05051631079,0.467354899368,0.334623925943,1.0,1.0,True,0.0,1.07,108,108,0.17999991765666767,0.3531216865952587
trial_0015_bite_002_withdrawal,trial_0015_bite_002,trial_0015,withdrawal,True,,-0.061610151,0.284402132,0.379745692,1.426770685141563,0.1182892220634277,2.479803264879665,-0.4745390018376603,-0.19744681811444578,0.8578038760412536,0.27820082700786986,-0.9582073193671048,-0.06665607971854334,0.835114983452611,0.20701083818918398,0.5096366129755173,0,-0.122254126816,0.112056877625,0.008376017293,-0.05051631079,0.467354899368,0.334623925943,1.0,1.0,True,0.0,1.28,129,129,0.4192615464079977,0.9878864760149471
trial_0015_bite_003_transfer,trial_0015_bite_003,trial_0015,transfer,True,,-0.200539052,-0.011612106,0.215138495,0.9773093715627428,0.7454531041957853,2.5369766825933673,-0.714258971883542,-0.10663506709634385,0.6917102598264855,0.4638753629824572,-0.812190447271621,0.3537885314402064,0.524074201522799,0.5735639805863706,0.6295796942978373,0,-0.122254126816,0.112056877625,0.008376017293,-0.057129768313,0.45689622628900006,0.322430914292,1.0,1.0,True,0.0,1.53,154,154,0.17999996661742684,0.6067496000049964
trial_0015_bite_003_withdrawal,trial_0015_bite_003,trial_0015,withdrawal,True,,-0.065453261,0.267876208,0.362315863,1.6369883010142467,0.07850289642724939,2.4086471592066476,-0.35079483333162453,-0.15719904818328434,0.9231638230336516,0.21697729719896136,-0.972626981829483,-0.08317215109340398,0.9109686259186269,0.17112923031305866,0.3753011445817729,0,-0.122254126816,0.112056877625,0.008376017293,-0.057129768313,0.45689622628900006,0.322430914292,1.0,1.0,True,0.0,1.52,153,153,0.4262761056923898,1.3378885211611635
trial_0015_bite_004_transfer,trial_0015_bite_004,trial_0015,transfer,True,,-0.170531213,0.012304625,0.223403186,1.3256442354365445,0.49443451290297136,2.619586183848878,-0.5926889072471936,0.0029443854460544094,0.8054260920906853,0.29084012981527796,-0.9317390512567144,0.21742667557654985,0.7510871308411297,0.36311660793412226,0.5513750546835221,0,-0.122254126816,0.112056877625,0.008376017293,-0.027761901891,0.46222426224600005,0.308082147018,1.0,1.0,True,0.0,1.44,145,145,0.1799999282808825,0.2717435626146891
trial_0015_bite_004_withdrawal,trial_0015_bite_004,trial_0015,withdrawal,True,,-0.046481628,0.272996873,0.344540566,1.5167058265110593,0.01733120403803774,2.5090323881168377,-0.44872592554922036,-0.17210238522690424,0.8769411683455199,0.1842003707836566,-0.9780223679662181,-0.0976855729415283,0.8744799981378413,0.11769883923370461,0.4705653154450289,0,-0.122254126816,0.112056877625,0.008376017293,-0.027761901891,0.46222426224600005,0.308082147018,1.0,1.0,True,0.0,1.35,136,136,0.4479349365340865,1.2077925847984643
trial_0015_bite_005_transfer,trial_0015_bite_005,trial_0015,transfer,True,,-0.188365653,0.010656562,0.215148151,1.1934191253585138,0.6340841555866676,2.5274263066981164,-0.6220389589930251,-0.05915830987802295,0.7807482487122526,0.42070535973543144,-0.8662273816442255,0.269549853607214,0.6603593974380578,0.49613548317185,0.5637153967678017,0,-0.122254126816,0.112056877625,0.008376017293,-0.053641292366,0.440423560636,0.316308885305,1.0,1.0,True,0.0,1.21,122,122,0.179999582407752,0.4653791299090436
trial_0015_bite_005_withdrawal,trial_0015_bite_005,trial_0015,withdrawal,True,,-0.064340398,0.240543172,0.336872518,1.690526533351689,-0.029466232243795933,2.4343165054351585,-0.33872204677316337,-0.15643623372419363,0.9277904288189162,0.13393277387299607,-0.9840563029524536,-0.11702651281753958,0.9313052062092662,0.08462208575625108,0.35427350379301276,0,-0.122254126816,0.112056877625,0.008376017293,-0.053641292366,0.440423560636,0.316308885305,1.0,1.0,True,0.0,1.62,163,163,0.3999754309182645,1.5827068238342532
trial_0015_bite_006_transfer,trial_0015_bite_006,trial_0015,transfer,True,,-0.202721402,0.001261662,0.227158457,0.7999517666247427,0.5184121233097446,2.6719300819689438,-0.7985671566378173,-0.18188969814637496,0.5737653126911844,0.3832606806686483,-0.8886833415781339,0.2517005543397278,0.46411393751189617,0.420901480289322,0.7793844987536391,0,-0.122254126816,0.112056877625,0.008376017293,-0.034709761891,0.450737353812,0.311432672714,1.0,1.0,True,0.0,1.21,122,122,0.18000035298579956,0.6186492737992803
trial_0015_bite_006_withdrawal,trial_0015_bite_006,trial_0015,withdrawal,True,,-0.046820015,0.263910532,0.332663447,1.7105423742999675,-0.012126326388638645,2.422114502827231,-0.32411434858831933,-0.14797388330189226,0.9343733830218663,0.13861081153237553,-0.9844596831962694,-0.10782474246404201,0.9358081704951638,0.09456670672947576,0.33958828898069443,0,-0.122254126816,0.112056877625,0.008376017293,-0.034709761891,0.450737353812,0.311432672714,1.0,1.0,True,0.0,1.45,146,146,0.41656854240758806,1.4947027479080244
trial_0015_bite_007_transfer,trial_0015_bite_007,trial_0015,transfer,True,,-0.178275049,0.005647326,0.20309402,1.0771891613832734,0.51668605983396,2.6361523745281676,-0.696736772398078,-0.09214508598052168,0.7113839702424785,0.35387344641464713,-0.9067924423109991,0.22913107709403663,0.6239643049974325,0.4113839443844348,0.6644033386368371,0,-0.122254126816,0.112056877625,0.008376017293,-0.045447420673000005,0.428141631185,0.277178523603,1.0,1.0,True,0.0,1.26,127,127,0.17999990676176159,0.42431732874882466
trial_0015_bite_007_withdrawal,trial_0015_bite_007,trial_0015,withdrawal,True,,-0.03704923,0.237863272,0.308199376,1.781351279280966,0.031199156602721833,2.452776374036902,-0.30548285095635347,-0.07679571119935863,0.9490956993438349,0.1009118303350191,-0.993740267668543,-0.04792789284424098,0.9468352709262655,0.08113383483749198,0.3113202058565231,0,-0.122254126816,0.112056877625,0.008376017293,-0.045447420673000005,0.428141631185,0.277178523603,1.0,1.0,True,0.0,1.43,144,144,0.4621698178505333,0.9615498702061265
trial_0015_bite_008_transfer,trial_0015_bite_008,trial_0015,transfer,True,,-0.262521386,0.031997778,0.225653857,0.26724094155433425,0.8926384377830696,2.5492174333564925,-0.8915209432815963,-0.32748096539772586,0.3129642551354168,0.45118270388205906,-0.7034437236174955,0.5491822060307734,0.04030602198142308,0.630811497204455,0.7748885594630411,0,-0.122254126816,0.112056877625,0.008376017293,-0.050067856623,0.350196743151,0.26663951227500005,1.0,1.0,True,0.0,1.68,169,169,0.17999998046518056,0.6557605578953012
trial_0015_bite_008_withdrawal,trial_0015_bite_008,trial_0015,withdrawal,True,,-0.086945049,0.174607232,0.293214709,1.0998743145773489,0.08295384322353347,2.6175123181938296,-0.6618550172696049,-0.25125409076824273,0.7062714194891897,0.29547108900358265,-0.9533213077071357,-0.06225206691021462,0.6889446796935791,0.16748094262864832,0.7051988103918863,0,-0.122254126816,0.112056877625,0.008376017293,-0.050067856623,0.350196743151,0.26663951227500005,1.0,1.0,True,0.0,2.26,227,227,0.3886860256339312,0.7834744372750687
trial_0015_bite_009_transfer,trial_0015_bite_009,trial_0015,transfer,True,,-0.230411753,0.059299793,0.235156983,0.553914731407093,1.1564619025367018,2.3187553001323074,-0.7992138657175505,-0.24165422303836612,0.5503275691190957,0.58497788453495,-0.5230401768500954,0.6198627654615463,0.13805097409951195,0.8173323741834437,0.5593833378478763,0,-0.122254126816,0.112056877625,0.008376017293,-0.036790570461000004,0.49893890991,0.33069422134400006,1.0,1.0,True,0.0,1.57,158,158,0.1800000047770904,0.8622203157038152
trial_0015_bite_009_withdrawal,trial_0015_bite_009,trial_0015,withdrawal,True,,-0.060203377,0.321349829,0.356194258,1.491777568971229,0.03956734811949245,2.5362748240452606,-0.4713867952152423,-0.1567705456860401,0.867881031767606,0.1837665544271353,-0.9799337501790721,-0.07719908505907616,0.862568456860487,0.12309687756105336,0.49073701303655204,0,-0.122254126816,0.112056877625,0.008376017293,-0.036790570461000004,0.49893890991,0.33069422134400006,1.0,1.0,True,0.0,1.82,183,183,0.45011177742674036,1.1679170962758088
trial_0015_bite_010_transfer,trial_0015_bite_010,trial_0015,transfer,True,,-0.224029243,0.004216301,0.226938546,0.9361396589349775,0.5934334533443464,2.444795929153583,-0.6665083967942721,-0.2558360146576497,0.7002246001154345,0.5483872999429118,-0.8045314260631833,0.22803629916761858,0.5050127981190697,0.5359823859800166,0.6765241722622455,0,-0.122254126816,0.112056877625,0.008376017293,-0.021638070411,0.492625464445,0.31073772999099997,1.0,1.0,True,0.0,1.49,150,150,0.1799999707553233,0.787653282555449
trial_0015_bite_010_withdrawal,trial_0015_bite_010,trial_0015,withdrawal,True,,-0.026211681,0.302277803,0.322427392,1.7572561931576844,-0.1062655054804592,2.4760763179646212,-0.32734380768313553,-0.1245307210066907,0.9366632965463418,0.04382327726118318,-0.9922115752120156,-0.11660064487549145,0.943888527285715,0.0028791562730717812,0.33025165937139417,0,-0.122254126816,0.112056877625,0.008376017293,-0.021638070411,0.492625464445,0.31073772999099997,1.0,1.0,True,0.0,1.3,131,131,0.43927441214660584,1.2066299354798589
trial_0015_bite_011_transfer,trial_0015_bite_011,trial_0015,transfer,True,,-0.265268356,-0.013860901,0.218058452,0.9986191336665499,0.5754218157109456,2.5717541200605885,-0.7035501813862901,-0.14904169550624458,0.694840784116723,0.43094296828141554,-0.8669455596988693,0.2503868099705278,0.5650710577972662,0.4755964355617462,0.6741681764373342,0,-0.122254126816,0.112056877625,0.008376017293,-0.044445427525,0.477582906889,0.304030116377,1.0,1.0,True,0.0,1.25,126,126,0.17999999087871765,0.3652442982481752
trial_0015_bite_011_withdrawal,trial_0015_bite_011,trial_0015,withdrawal,True,,-0.055588767,0.276088119,0.340822995,1.4346132795741453,0.027031427907023026,2.507179560871872,-0.4827750635099024,-0.20798067826995958,0.8506892943486342,0.22627379666886482,-0.9680293636727242,-0.10825580819724165,0.8460073327070321,0.1402254917400838,0.5144010152324593,0,-0.122254126816,0.112056877625,0.008376017293,-0.044445427525,0.477582906889,0.304030116377,1.0,1.0,True,0.0,1.23,124,124,0.4549170306037586,0.8387564458386696
trial_0015_bite_012_transfer,trial_0015_bite_012,trial_0015,transfer,True,,-0.271874517,-0.061262656,0.175018102,1.218068811142545,-0.16159291041372778,2.7027208291345426,-0.6509848465390452,-0.20073638663589172,0.7320680519302161,0.11207896067444739,-0.9792488078941018,-0.1688492783879041,0.7507709611796872,-0.02786889517627228,0.6599744605141797,0,-0.122254126816,0.112056877625,0.008376017293,-0.056614043872,0.46027392782300003,0.310796025427,1.0,1.0,True,0.0,1.57,158,158,0.18000008905382192,0.31037892428137825
trial_0015_bite_012_withdrawal,trial_0015_bite_012,trial_0015,withdrawal,True,,-0.066654362,0.271437556,0.347663105,1.5160747874124711,0.11056263553158055,2.4725682684358072,-0.4336293711919338,-0.16254539609773766,0.8863095185357754,0.24100241607593054,-0.9686840536391063,-0.05974144014730093,0.8682645932463516,0.18769709223304198,0.45922369024475296,0,-0.122254126816,0.112056877625,0.008376017293,-0.056614043872,0.46027392782300003,0.310796025427,1.0,1.0,True,0.0,1.28,129,129,0.5176048952102842,0.2631935027580651
trial_0015_bite_013_transfer,trial_0015_bite_013,trial_0015,transfer,True,,-0.175737813,0.022319797,0.169266582,1.5923993953804396,0.2538520276101985,2.58511170233767,-0.45041735012217304,0.006586196910409542,0.892793835506931,0.1672055895815815,-0.9816578769132488,0.09159750819126472,0.8770213803104207,0.1905372265580414,0.44105449070831837,0,-0.122254126816,0.112056877625,0.008376017293,-0.026595634857000002,0.461681673065,0.29313507507000003,1.0,1.0,True,0.0,1.45,146,146,0.17999994346459036,0.18930434698092397
trial_0015_bite_013_withdrawal,trial_0015_bite_013,trial_0015,withdrawal,True,,-0.017198857,0.281172335,0.30229035,1.8980802966431063,-0.017136586284840837,2.4893391062947816,-0.2647000226869549,-0.015486441523274164,0.9642064447609091,0.002210427236431445,-0.999878158832975,-0.015452556429685765,0.9643282698339597,-0.0019589838504670554,0.2647020029794176,0,-0.122254126816,0.112056877625,0.008376017293,-0.026595634857000002,0.461681673065,0.29313507507000003,1.0,1.0,True,0.0,1.82,183,183,0.5692943745451811,0.7089341993158593
trial_0015_bite_014_transfer,trial_0015_bite_014,trial_0015,transfer,True,,-0.236103997,0.032628581,0.235052913,0.929745167158091,0.5893422232570033,2.323917812721687,-0.6010429411930036,-0.33517229711567736,0.7255390506983509,0.6404210366651459,-0.7450780825159795,0.18633181894419276,0.4781299809035237,0.5766438954853434,0.662475312114108,0,-0.122254126816,0.112056877625,0.008376017293,-0.049321180396,0.45256618736000004,0.29582880865800004,1.0,1.0,True,0.0,1.15,116,116,0.180000007604441,0.5774941642903938
trial_0015_bite_014_withdrawal,trial_0015_bite_014,trial_0015,withdrawal,True,,-0.06046129,0.274845749,0.313300192,1.5281164951002078,0.018539671240383568,2.5490133318536725,-0.46071610577309413,-0.13836513907830106,0.8766959325610666,0.1511027247533105,-0.9855811224948791,-0.07614340124961544,0.8745905536040285,0.09739065288608068,0.47498044620491753,0,-0.122254126816,0.112056877625,0.008376017293,-0.049321180396,0.45256618736000004,0.29582880865800004,1.0,1.0,True,0.0,1.37,138,138,0.5618753544961304,0.5881411423823356
trial_0015_bite_015_transfer,trial_0015_bite_015,trial_0015,transfer,True,,-0.243567392,0.025554325,0.205288544,1.1693602684502489,0.7011836665496425,2.328623443839966,-0.545961791116989,-0.15569787632790263,0.8232155816961378,0.5843617246177422,-0.7748821175588173,0.2409960138453365,0.600372465592908,0.6126302924232074,0.5140399083372301,0,-0.122254126816,0.112056877625,0.008376017293,-0.021749167484,0.454593978888,0.27913016005600005,1.0,1.0,True,0.0,1.09,110,110,0.1799999777318206,0.38420126034344615
trial_0015_bite_015_withdrawal,trial_0015_bite_015,trial_0015,withdrawal,True,,-0.014619468,0.281893432,0.328387827,1.539437945932365,0.2655979859195142,2.5768392163145752,-0.47196679713112166,-0.01964570690674,0.8813974067388246,0.19901614231454628,-0.9763198128703702,0.08480682811543924,0.8588596611228326,0.21543831877569936,0.4647003478577063,0,-0.122254126816,0.112056877625,0.008376017293,-0.021749167484,0.454593978888,0.27913016005600005,1.0,1.0,True,0.0,1.68,169,169,0.5482062842267638,0.571321670590999
trial_0015_bite_016_transfer,trial_0015_bite_016,trial_0015,transfer,True,,-0.200785756,-0.026126958,0.153190106,1.6454178360049443,0.3953830376506371,2.273037943576631,-0.2945637729582429,-0.08478576986765675,0.9518632028230494,0.4012239133075012,-0.914985977203976,0.04266184372832427,0.8673243655350745,0.3944769128200457,0.30353980002817843,0,-0.122254126816,0.112056877625,0.008376017293,-0.047429648535,0.40628684854,0.25707901901499997,1.0,1.0,True,0.0,1.55,156,156,0.17999998285747495,0.35544715368764335
trial_0015_bite_016_withdrawal,trial_0015_bite_016,trial_0015,withdrawal,True,,-0.040075235,0.232631862,0.286912084,1.7615168706768969,0.04419719971026299,2.4910463800092226,-0.33071414314566955,-0.05695420013580965,0.942010814486923,0.09033494398951608,-0.9955043001358757,-0.02847430956830621,0.9393975481221126,0.07567963727364763,0.33437230609650154,0,-0.122254126816,0.112056877625,0.008376017293,-0.047429648535,0.40628684854,0.25707901901499997,1.0,1.0,True,0.0,1.55,156,156,0.4683724579243612,0.9328573181587774
trial_0015_bite_017_transfer,trial_0015_bite_017,trial_0015,transfer,True,,-0.17672123,-0.006431331,0.198033512,1.63148937747234,0.2603331133374844,2.3224538232774683,-0.3163097666957174,-0.13177445404839855,0.9394592193135087,0.33650594443988846,-0.9414944450181986,-0.018760579854917914,0.8869678014728153,0.31019945722086706,0.3421467753616274,0,-0.122254126816,0.112056877625,0.008376017293,-0.036324048764,0.420043703933,0.224424017293,1.0,1.0,True,0.0,1.59,160,160,0.17999986769344237,0.3199916095747821
trial_0015_bite_017_withdrawal,trial_0015_bite_017,trial_0015,withdrawal,True,,-0.018009678,0.240975857,0.26645869,1.8305214895562056,0.18887822528386053,2.4672686489212894,-0.2913153572153054,0.021950293917372743,0.9563752125852385,0.12388022605532573,-0.9904531566411906,0.06046680156898111,0.9485721123051217,0.1360908854275043,0.28581500775949026,0,-0.122254126816,0.112056877625,0.008376017293,-0.036324048764,0.420043703933,0.224424017293,1.0,1.0,True,0.0,1.77,178,178,0.3946525900366578,0.9020058398004436
trial_0015_bite_018_transfer,trial_0015_bite_018,trial_0015,transfer,True,,-0.134620503,0.001396882,0.144295216,-1.9968439867743388,-0.3942068901441965,-2.2983950511612137,-0.15243213591342175,0.22030819547205852,0.9634462844127416,0.11332786938492428,-0.964511841414612,0.2384820785544856,0.9817949062617638,0.14553764729045043,0.12205554169973101,0,-0.122254126816,0.112056877625,0.008376017293,-0.020981763974,0.430616888187,0.19988449461100002,1.0,1.0,True,0.0,1.5,151,151,0.17999991523378892,0.17946082884702197
trial_0015_bite_018_withdrawal,trial_0015_bite_018,trial_0015,withdrawal,True,,0.003240285,0.253439128,0.259948522,1.82805503600403,0.13842417330555665,2.4845262164616697,-0.2980183696866986,0.009691820574690452,0.9545109323330093,0.09639925767649665,-0.9945307743686492,0.04019604399833185,0.9496800695227331,0.10399330482124042,0.29545415567166067,0,-0.122254126816,0.112056877625,0.008376017293,-0.020981763974,0.430616888187,0.19988449461100002,1.0,1.0,True,0.0,1.77,178,178,0.49074024674213507,0.7513699393739969
trial_0015_bite_019_transfer,trial_0015_bite_019,trial_0015,transfer,True,,-0.184977353,0.02916589,0.140478164,2.0832340357602663,0.26093332845701545,2.0297302508798025,0.029803751273348302,-0.02667422890637041,0.9991997907937566,0.2785357512520678,-0.9598262914303041,-0.033931188508439604,0.9599633178848465,0.27932414108236264,-0.021176697667903595,0,-0.122254126816,0.112056877625,0.008376017293,-0.029400971847000003,0.43178472396400003,0.22286667580400002,1.0,1.0,True,0.0,1.84,185,185,0.17999960364033696,0.3068815005428504
trial_0015_bite_019_withdrawal,trial_0015_bite_019,trial_0015,withdrawal,True,,-0.030633241,0.245886952,0.283698499,1.7809089486745582,-0.018205150868303155,2.3595751319985063,-0.26328026189622433,-0.15442350030305788,0.9522798361038667,0.1397114828309145,-0.9828026061290659,-0.12074658981148825,0.9545492157353873,0.10125423418340684,0.28032726374523254,0,-0.122254126816,0.112056877625,0.008376017293,-0.029400971847000003,0.43178472396400003,0.22286667580400002,1.0,1.0,True,0.0,1.48,149,149,0.5022995790148529,0.30381610212070354
trial_0017_bite_001_transfer,trial_0017_bite_001,trial_0017,transfer,True,,-0.075689353,0.013342248,0.130985916,-2.0926196349687176,-0.33937603741223477,-2.1357301709279177,-0.028332562888580312,0.24981813747447712,0.9678781762540922,0.06251086111008058,-0.9659288999878135,0.2511448833076413,0.9976420490954863,0.06761847644775659,0.011750894410355886,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.014590092758999999,0.535858689014,0.39200073249100004,1.0,1.0,True,0.0,2.18,219,219,0.18000001346806327,0.32858583248007306
trial_0017_bite_001_withdrawal,trial_0017_bite_001,trial_0017,withdrawal,True,,0.074361958,0.387813002,0.45381093,-1.85695461997434,-0.5661644766058287,-2.315944897934414,-0.2403804111507878,0.32086217352576185,0.916113924976202,0.13798050647643983,-0.9229081487507875,0.35944669813742813,0.960821855375638,0.21280980844340364,0.1775763150389108,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.014590092758999999,0.535858689014,0.39200073249100004,1.0,1.0,True,0.0,1.28,129,129,0.46704490651355607,1.211761323100482
trial_0017_bite_002_transfer,trial_0017_bite_002,trial_0017,transfer,True,,-0.10867101,0.037916373,0.091059066,-2.0519632091110043,-0.10732582368915057,-1.9940589036389165,0.04588946644953833,0.24402654732233653,0.9686821981800409,-0.13864362583083595,-0.9587629848110022,0.24809571534546332,0.9892785764815974,-0.14568659223908514,-0.010164396504794879,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.008543237178,0.544181228072,0.402616041954,1.0,1.0,True,0.0,1.66,167,167,0.17999991669235973,0.29823836911819634
trial_0017_bite_002_withdrawal,trial_0017_bite_002,trial_0017,withdrawal,True,,0.054626614,0.371115178,0.414275765,-1.889083393422941,-0.24944244956943498,-2.2353004198894197,-0.16052310441226364,0.262530853157649,0.9514777370438926,-0.04632936896917078,-0.9649201000534119,0.25842366393933913,0.9859441781971069,-0.002598394356323863,0.1670548587320976,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.008543237178,0.544181228072,0.402616041954,1.0,1.0,True,0.0,0.89,90,90,0.4992091228517413,1.242650414518693
trial_0017_bite_003_transfer,trial_0017_bite_003,trial_0017,transfer,True,,-0.094120249,0.014843855,0.188596666,-2.0063622833996226,-0.01369906105706613,-2.147023562291151,-0.05671533823976761,0.15359376522269647,0.9865051067749542,-0.14099300167357037,-0.9794252237727387,0.14438561049078652,0.9883847145152665,-0.13090143743456656,0.07720407884392459,0,-0.162647404574,0.12476932261000001,0.007669590298,0.003184229002,0.517772002048,0.40271914760099997,1.0,1.0,True,0.0,1.82,183,183,0.17999995511883954,0.27570633380211057
trial_0017_bite_003_withdrawal,trial_0017_bite_003,trial_0017,withdrawal,True,,0.057554215,0.336833864,0.411688596,-1.8578357760826112,-0.2762229364908233,-2.300116163420596,-0.20820979458365874,0.24810950299039283,0.9460921498275373,-0.017051355333981777,-0.9680648856835365,0.2501192283447956,0.9779355463018538,0.03594511972969311,0.205791194289049,0,-0.162647404574,0.12476932261000001,0.007669590298,0.003184229002,0.517772002048,0.40271914760099997,1.0,1.0,True,0.0,0.99,100,100,0.4668170764334466,1.313631288956038
trial_0017_bite_004_transfer,trial_0017_bite_004,trial_0017,transfer,True,,-0.108423002,-0.01963862,0.10039711,-2.095687223736376,-0.14219676378267498,-2.1571760022511803,-0.026679887035292754,0.15883055471392016,0.9869453067506084,-0.027904203195613875,-0.9870303614776926,0.1580899141793482,0.999254491644547,-0.023322101330802314,0.03076589861703831,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.028584088606,0.523209523964,0.396828700868,1.0,1.0,True,0.0,2.15,216,216,0.17999990817944417,0.32761799902262995
trial_0017_bite_004_withdrawal,trial_0017_bite_004,trial_0017,withdrawal,True,,0.042076569,0.335389376,0.410436571,-1.8940383140917174,-0.3096333779846667,-2.218681633197487,-0.15371528236671567,0.29102533066971187,0.9442859042024856,-0.021376787398207697,-0.9563993292119823,0.2912788286906582,0.9878839228003726,0.02458820838236986,0.15323437956637687,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.028584088606,0.523209523964,0.396828700868,1.0,1.0,True,0.0,1.02,103,103,0.43360306344166083,1.3015794164641366
trial_0017_bite_005_transfer,trial_0017_bite_005,trial_0017,transfer,True,,-0.11680802,0.001577519,0.06855455,-2.2013891649434045,-0.21074539177815266,-2.074344510208191,0.05708902760670668,0.17540493325956724,0.982839738876653,0.02584424269584612,-0.9843750236187168,0.17417774827781224,0.9980345274820901,0.015457110462744172,-0.060730220563930425,0,-0.162647404574,0.12476932261000001,0.007669590298,0.017279870479,0.526907123436,0.395904207035,1.0,1.0,True,0.0,1.89,190,190,0.1799999480159339,0.21718845438355944
trial_0017_bite_005_withdrawal,trial_0017_bite_005,trial_0017,withdrawal,True,,0.066748805,0.335938394,0.405839741,-1.922302317177851,-0.26272431885381753,-2.2281255098636734,-0.1432543500450552,0.2550145411341464,0.9562665815573133,-0.025601058397200227,-0.966863916116854,0.2540054202573731,0.9893547275887007,0.011905944789151246,0.1450361040450472,0,-0.162647404574,0.12476932261000001,0.007669590298,0.017279870479,0.526907123436,0.395904207035,1.0,1.0,True,0.0,1.43,144,144,0.6809128867139228,0.2738580880841029
trial_0017_bite_006_transfer,trial_0017_bite_006,trial_0017,transfer,True,,-0.134979606,-0.019201914,0.087420374,1.975476975158956,0.20940204074047447,2.3154831012739034,-0.15906771380316873,0.019944874065962986,0.9870661904978442,0.15746222035186613,-0.9864850683864514,0.045308487200950764,0.9746297305065621,0.16263275146498396,0.15377736037413048,0,-0.162647404574,0.12476932261000001,0.007669590298,0.013982827231,0.524828942873,0.40706009601,1.0,1.0,True,0.0,1.84,185,185,0.17999987914365906,0.3352735387177389
trial_0017_bite_006_withdrawal,trial_0017_bite_006,trial_0017,withdrawal,True,,0.03134305,0.338744253,0.42772004,-1.7422571736734453,-0.16006335269293384,-2.568967947385568,-0.3712012116642548,0.08534251032731743,0.9246222560538013,0.030091896070967794,-0.9941387261469024,0.10383964062856127,0.9280647274031286,0.06636903725417748,0.36645738175688375,0,-0.162647404574,0.12476932261000001,0.007669590298,0.013982827231,0.524828942873,0.40706009601,1.0,1.0,True,0.0,1.18,119,119,0.40069232840378927,1.4140341555771772
trial_0017_bite_007_transfer,trial_0017_bite_007,trial_0017,transfer,True,,-0.138909504,-0.005240553,0.064278774,-2.1321672160835146,-0.11841685483982749,-2.251054133563456,-0.05518710170910554,0.08056385065471137,0.9952205030909653,0.024299133969229503,-0.9963359334269363,0.08200158443969868,0.9981803123150116,0.028708426114312846,0.0530272606943331,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.02268391788,0.484803373656,0.390364809328,1.0,1.0,True,0.0,2.08,209,209,0.17999998778631868,0.29104030960245286
trial_0017_bite_007_withdrawal,trial_0017_bite_007,trial_0017,withdrawal,True,,0.009170825,0.307958603,0.417913377,-1.8464468432299745,-0.17951763415283686,-2.4409645216053444,-0.2727717479280714,0.13061079994959462,0.9531717539188791,0.010239858973329297,-0.9902916386247956,0.1386276154235651,0.9620242818247736,0.04757404130767656,0.2687861450543619,0,-0.162647404574,0.12476932261000001,0.007669590298,-0.02268391788,0.484803373656,0.390364809328,1.0,1.0,True,0.0,0.96,97,97,0.42092246261103694,1.1906296430315326
