scope,grouping,group,strategy,source_valid_frames,attempted_frames,SUCCESS_EXACT,success_percent,continuous_frame_percent,continuity_violations,JOINT_LIMIT,NO_VALID_BRANCH,NO_FEASIBLE_PSI,INPUT_NOT_SOLVED,other_status,clean_wrapped_delta_q_rad_support_values,clean_wrapped_delta_q_rad_p95,clean_wrapped_delta_q_rad_max,clean_wrapped_delta_q_rad_rms,clean_joint_velocity_rad_s_support_values,clean_joint_velocity_rad_s_p95,clean_joint_velocity_rad_s_max,clean_joint_velocity_rad_s_rms,clean_joint_acceleration_rad_s2_support_values,clean_joint_acceleration_rad_s2_p95,clean_joint_acceleration_rad_s2_max,clean_joint_acceleration_rad_s2_rms,clean_joint_jerk_rad_s3_support_values,clean_joint_jerk_rad_s3_p95,clean_joint_jerk_rad_s3_max,clean_joint_jerk_rad_s3_rms,joint_limit_margin_rad_count,joint_limit_margin_rad_min,joint_limit_margin_rad_mean,joint_limit_margin_rad_p95,joint_limit_margin_rad_max,total_wrapped_joint_travel_rad,continuous_segments,longest_continuous_segment_frames,clean_branch_changes,clean_search_branch_changes,search_attempted_frames,local_selected_frames,local_candidate_selected_percent,global_recovery_frames,global_recovery_percent,no_feasible_psi_frames,average_candidates_evaluated_among_search_attempts,chosen_abs_delta_psi_rad_count,chosen_abs_delta_psi_rad_min,chosen_abs_delta_psi_rad_mean,chosen_abs_delta_psi_rad_p95,chosen_abs_delta_psi_rad_max,total_psi_travel_rad,candidate_SUCCESS_EXACT,candidate_JOINT_LIMIT,candidate_NO_VALID_BRANCH,candidate_other_status
clean_motion,take,trial_0014,B3,4670,4670,4649,99.55032119914347,99.978489997849,1,0,21,0,0,0,32242,0.021032001904174386,0.22801707004584482,0.01017194173159392,32242,2.103200190417443,22.80170700458446,1.0171941731593919,31948,63.748314515769685,1177.0009702313546,33.1560261820519,31654,9625.841624535095,87818.41399043877,4875.5095501452415,4649,0.10565474222014881,0.7057359831211999,0.9370968651406713,1.0443771465693326,208.09924924352575,43,205,4606,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0014,StrongLocal,4670,4670,4650,99.57173447537473,99.95698924731182,2,0,20,0,0,0,32242,0.02118708112282233,0.16135825103064017,0.010146551316722758,32242,2.1187081122822424,16.135825103064,1.0146551316722756,31934,71.24501118261729,708.7466430168186,36.054400967690846,31640,11217.531696939846,109165.38194733216,5721.232003267581,4650,0.10909871553798745,0.7089175701029451,0.9388624079148163,1.0441464773029638,208.5352973655725,44,205,4605,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0014,H_star,4670,4670,4649,99.55032119914347,99.978489997849,1,0,21,0,0,0,32242,0.0214460803463721,0.1940496399361724,0.010260520650326618,32242,2.144608034637208,19.404963993617223,1.0260520650326619,31948,88.64576526649009,897.7659052758966,44.64939556953561,31654,14335.586286575874,139969.97817274134,7283.690979994017,4649,0.09159705780223959,0.7080702075348185,0.9414901707520797,1.0392683075140834,212.16316342790694,43,205,4606,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0014,HumanGT,4670,4670,4648,99.5289079229122,99.97848537005163,1,0,22,0,0,0,32235,0.020252322013979463,0.1802226580821471,0.009652068451737909,32235,2.0252322013979445,18.022265808214694,0.9652068451737909,31941,46.72735535492293,821.7105624653861,24.839619744315424,31647,6493.221696783537,64183.980733415425,3473.9652467599217,4648,0.17863256172805553,0.6944785295223055,0.9341863170738561,1.074710124975569,193.3765625572686,43,205,4605,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0014,RobotSmooth,4670,4664,4663,99.85010706638116,100.0,0,0,0,1,6,0,32347,0.02124316764902428,0.23570854091594562,0.01052784795774915,32347,2.124316764902426,23.57085409159454,1.052784795774915,32053,44.89314787286514,4099.953931565198,63.57499244722447,31759,6229.111518345733,806389.5258142449,11096.815948823885,4663,0.003313265152586453,0.7106919457942069,0.9859786326115094,1.0929380256907408,210.97394857985557,42,205,2,0,4622.0,4621.0,99.97836434443964,0.0,0.0,1.0,9.006923409779317,4621.0,0.0,0.0003137848950443618,0.0,0.3999999999999999,1.449999999999996,41300.0,133.0,197.0,0.0
clean_motion,take,trial_0015,B0,5559,5559,5360,96.42021946393237,99.94402985074628,3,0,199,0,0,0,37226,0.011697539473783714,0.32175352984792216,0.007199777746071599,37226,1.1697539473783718,32.175352984792184,0.7199777746071596,36946,44.08377123458477,1886.4124844661565,29.147901109003147,36666,6932.936084703728,144165.09216454235,3763.323859467126,5360,0.13166417430762856,0.7280080076033942,0.9689757277786444,1.0540144124488857,167.74843970752391,42,227,5317,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0015,B1,5559,5559,5363,96.4741860046771,99.94406115979862,3,0,196,0,0,0,37247,0.011833237957945816,0.26159433588949743,0.007235857490465856,37247,1.1833237957945826,26.15943358894972,0.7235857490465856,36967,44.91775321294044,1344.4787729181937,29.62981160262678,36687,7067.979491190692,96689.11526250832,3806.38430373658,5363,0.13205822233188336,0.7606760212760416,0.9953274639179881,1.0902551725719882,169.72259045650765,42,227,5319,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0015,B2,5559,5559,5357,96.36625292318762,99.96266567108457,2,0,202,0,0,0,37212,0.010909502523589593,0.27449316744138486,0.007247554572905885,37212,1.0909502523589585,27.44931674413846,0.7247554572905883,36932,43.40834093553834,1536.0528811323502,30.98964935606102,36652,6826.345412285942,131171.44165658514,3711.276668176015,5357,0.13141709806800161,0.7126418680991483,0.9149939088270816,1.0055703367680628,156.7144684331401,41,227,5314,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0015,B3,5559,5559,5357,96.36625292318762,99.96266567108457,2,0,202,0,0,0,37212,0.011088837146580134,0.3277022186315195,0.007353905885172881,37212,1.1088837146580153,32.77022186315192,0.735390588517288,36932,54.657026436332195,1746.2298102315244,34.19462789340284,36659,8894.862697397715,107672.28386135034,4622.65080754884,5357,0.13023893297808975,0.7100242583815269,0.9106795047345094,0.9993244064915867,160.037258235639,41,227,5315,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0015,StrongLocal,5559,5559,5358,96.38424177010253,99.94400895856663,3,0,201,0,0,0,37212,0.011069617741669873,0.36696977964664956,0.0074114630265547255,37212,1.1069617741669897,36.696977964664924,0.7411463026554723,36932,50.94225000762521,2086.240684964441,35.12950467973127,36652,8260.764617520721,133695.3101010473,4430.967369619522,5358,0.13013622024998384,0.719889903427108,0.9198525586593823,0.996415403462807,159.02538523982042,42,227,5314,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0015,H_star,5559,5559,5358,96.38424177010253,99.94400895856663,3,0,201,0,0,0,37212,0.011875386652161698,0.28850553276150936,0.007641775786549484,37212,1.1875386652161688,28.85055327615091,0.7641775786549482,36932,79.86124494361606,1486.9002124662845,46.19941037633143,36652,13601.404139653478,134526.76861312473,7004.302517725939,5358,0.13220659403227053,0.7227994619419563,0.9219218517747519,1.0233573177521365,170.17147845236016,42,227,5314,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0015,HumanGT,5559,5559,5357,96.36625292318762,99.94399850662684,3,0,202,0,0,0,37205,0.011059077157065998,0.35426643485416953,0.007636885924342685,37205,1.1059077157066013,35.426643485416925,0.7636885924342683,36925,45.686061467820835,2101.4623288650737,36.014661690054055,36645,7234.278182433833,179711.5176125299,4056.9683436690943,5357,0.13247667189677514,0.7510731913614938,0.9356715370838837,1.003699842311021,155.91292277500347,42,227,5312,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0015,RobotSmooth,5559,5219,5215,93.81183666127001,99.98082454458293,1,0,1,3,340,0,36239,0.01152419106324185,0.17531267265222716,0.006341286666642513,36239,1.152419106324184,17.531267265222702,0.6341286666642513,35980,44.263777898373434,1760.5340803990755,34.513995939127014,35721,7035.462736498113,209509.7970326015,5056.956884514845,5215,0.13166417430763921,0.7272879486834907,0.9704842879169447,1.0540144124486392,160.000071495681,38,227,0,0,5181.0,5178.0,99.94209612044007,0.0,0.0,3.0,9.018529241459177,5178.0,0.0,0.00024140594824256388,0.0,0.19999999999999954,1.2499999999999958,46552.0,9.0,164.0,0.0
clean_motion,take,trial_0017,B0,3846,3846,3738,97.19188767550702,99.97324772605671,1,0,108,0,0,0,25774,0.016780408559869814,0.21292721865661735,0.008719777364537586,25774,1.67804085598698,21.292721865661715,0.8719777364537586,25452,47.664467655827394,1193.1069756066727,30.63322711946315,25130,5960.444825532443,159836.8624723372,3860.0476736705486,3738,0.09803285262793882,0.5254748879570589,0.7860058588800294,1.032735259595102,136.43068905380002,56,332,3682,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0017,B1,3846,3846,3750,97.50390015600624,99.94666666666667,2,0,96,0,0,0,25837,0.016577446330013842,0.24917438396585334,0.009065784441156,25837,1.6577446330013828,24.91743839658476,0.9065784441155991,25494,47.56286786386411,3036.063986761554,40.10263283937743,25158,5946.12498264685,127977.17325155265,3502.0599421275506,3750,0.12295833760817487,0.5407764307516136,0.8076879325589476,1.032735259595102,138.3311500601407,59,332,3690,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0017,B2,3846,3846,3732,97.03588143525741,99.94640943193998,2,0,114,0,0,0,25725,0.015893509716867253,0.25329378053143947,0.008506889901753885,25725,1.5893509716867378,25.329378053143362,0.8506889901753872,25396,47.68468248512617,1399.2886255815138,32.2349260390684,25067,5935.335024640014,237734.67942358644,4280.322495989772,3732,0.16671790516041973,0.525634713261231,0.773760129556136,1.032735259595102,129.53184019679014,57,332,3674,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0017,B3,3846,3846,3732,97.03588143525741,99.94640943193998,2,0,114,0,0,0,25725,0.016548765525102822,0.31590593334811934,0.009130804465967724,25725,1.6548765525102809,31.590593334812606,0.9130804465967732,25396,61.03281521763419,1793.9212433892883,39.62453318778228,25074,8798.816915501282,307620.57636654965,5774.1284008842085,3732,0.16740864492658414,0.5228302260768061,0.7819660373574924,1.032735259595102,136.0705839609387,57,332,3675,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0017,StrongLocal,3846,3846,3734,97.08788351534061,99.94643813604714,2,0,112,0,0,0,25739,0.016339771324404444,0.4458482544967448,0.00962138797697965,25739,1.6339771324404428,44.58482544967444,0.962138797697965,25417,54.990079876850004,2960.552671157458,43.96718392595546,25095,7747.662798015998,225727.87838194412,5513.885684855917,3734,0.17246624699740032,0.5285380066469737,0.7887897446287359,1.032735259595102,134.9864366006947,57,332,3677,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0017,H_star,3846,3846,3733,97.06188247529902,99.9464237878382,2,0,113,0,0,0,25732,0.016279258800409896,0.2244798667089105,0.008714997228961668,25732,1.627925880040988,22.447986670890533,0.8714997228961653,25403,63.157455913976925,2229.013756940311,42.70864890684472,25074,9019.391877188677,272357.7617818806,5630.646381859135,3733,0.16683244379249018,0.5314023550974943,0.7954720560972911,1.032735259595102,134.1562995861566,57,332,3675,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0017,HumanGT,3846,3846,3728,96.93187727509101,99.94635193133047,2,0,118,0,0,0,25697,0.015843217314002796,0.3397114457970074,0.009063520399106576,25697,1.5843217314002784,33.97114457970071,0.9063520399106564,25368,50.11009223344799,2178.96416532673,40.95657492031103,25039,6625.255048699416,186873.52341201072,4437.966057881972,3728,0.16645636756125803,0.533039703335379,0.7853724266915018,1.032735259595102,131.02624017392765,57,332,3670,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0017,RobotSmooth,3846,3759,3756,97.65990639625585,100.0,0,0,0,3,87,0,25907,0.016860333530204635,0.41716152616526303,0.010648696990794362,25907,1.6860333530204619,41.716152616526266,1.0648696990794337,25585,49.59492967260456,4979.384596945601,106.31337771254434,25263,6378.7747259683765,944692.4393732321,18090.728365793035,3756,0.09803285262793882,0.5300978812575851,0.7856642562153107,1.032735259595102,141.68308183335145,55,332,2,0,3704.0,3701.0,99.91900647948164,0.0,0.0,3.0,9.025917926565874,3701.0,0.0,0.0005944339367738427,0.0,0.39999999999999974,2.199999999999992,33213.0,7.0,212.0,0.0
clean_motion,take,trial_0019,B0,6491,6491,6411,98.76752426436605,99.90641085634067,6,80,0,0,0,0,44436,0.022083551709848992,0.08998043396159616,0.010331478742579428,44436,2.2083551709849156,8.99804339615961,1.033147874257943,44009,51.14511996330875,413.19372351730635,25.943775676300607,43589,6571.630325407422,71153.23257400143,3520.4993870421345,6411,1.0969169156105352e-05,0.6400661378135617,0.8659867617874779,1.0226074946185655,293.23008582430646,63,185,6348,4,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0019,B1,6491,6491,6421,98.9215837313203,99.90655661111977,6,70,0,0,0,0,44513,0.022084230642724387,0.09512169854615848,0.01044517710855467,44513,2.208423064272442,9.51216985461584,1.044517710855467,44086,52.12510846934071,429.84672772571764,26.55686223260021,43659,6718.165652548102,72970.31803889257,3613.937887331178,6421,0.00018105748675534272,0.65534839035897,0.885527285312488,1.0439012096655516,299.7008090084267,62,185,6359,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0019,B2,6491,6491,6450,99.3683561854876,99.96899224806202,2,41,0,0,0,0,44744,0.0213712256446463,0.09468386013846163,0.009870387725542587,44744,2.137122564464638,9.468386013846153,0.9870387725542586,44338,51.77632983048689,421.1343672728437,26.18871915816474,43939,6472.231341263137,64252.5996712543,3577.040976007334,6450,0.0005470195868380046,0.6251077936025701,0.8355932216451701,0.9489835505608837,282.8155025673561,58,185,6391,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0019,B3,6491,6491,6450,99.3683561854876,99.96899224806202,2,41,0,0,0,0,44744,0.022067484764156656,0.09516487834327501,0.01023603378654146,44744,2.2067484764156635,9.516487834327492,1.023603378654146,44338,72.21841678668447,1171.1717969209424,39.70871494597428,43939,10199.02383165509,201283.54761128122,6177.584268743544,6450,0.002431292832334897,0.6215039288480476,0.8354162174001227,0.9512345449449713,295.00145843087614,58,185,6391,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0019,StrongLocal,6491,6491,6449,99.35295023879218,99.96898743991316,2,42,0,0,0,0,44737,0.021798213421006796,0.09401206918056904,0.010081867682692527,44737,2.1798213421006776,9.401206918056895,1.0081867682692527,44331,65.15013799783351,695.7293292087728,33.067679362288914,43925,9044.721717847857,127481.15473945953,4961.525695234466,6449,0.0018121849195633644,0.6277292889383794,0.8413101336574531,0.956127055945359,290.64670001527315,58,185,6389,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0019,H_star,6491,6491,6448,99.33754429209675,99.95347394540943,3,43,0,0,0,0,44723,0.021926639487841192,0.09330093213008883,0.010150437129155079,44723,2.1926639487841175,9.330093213008874,1.0150437129155079,44317,77.26220750824808,459.30349100724493,37.999669757993935,43918,11604.689501914125,89914.85690032228,5906.324762910046,6448,0.0004203168319323325,0.6237653521320226,0.836581606906306,0.9497802001008191,294.5689675222756,59,185,6388,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0019,HumanGT,6491,6491,6438,99.18348482514251,99.96893445169307,2,53,0,0,0,0,44660,0.02097621203588464,0.07361928530201745,0.009771790467737051,44660,2.0976212035884623,7.361928530201738,0.9771790467737053,44254,54.65865500165689,397.6668384091468,27.360225361149062,43848,7152.285132004781,67906.86549263894,3830.5309977726347,6438,0.0019017753455115027,0.6342389754238309,0.844660739848717,0.9104576870295022,285.4066617904938,58,185,6379,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0019,RobotSmooth,6491,6491,6491,100.0,100.0,0,0,0,0,0,0,45045,0.021758623092577475,0.08998043371966791,0.010219735809574752,45045,2.1758623092577456,8.998043371966784,1.021973580957475,44653,57.93656610927959,686.2953167331198,42.77032489988748,44261,8011.022757024456,121433.551310291,6693.471502106389,6491,1.0969169156105352e-05,0.637843616135854,0.865757545719824,1.022607494618594,295.71076617436614,56,185,0,0,6435.0,6435.0,100.0,0.0,0.0,0.0,9.0,6435.0,0.0,0.0009324009324009283,0.0,0.04999999999999982,5.999999999999973,57529.0,364.0,22.0,0.0
clean_motion,take,trial_0020,B0,4567,4567,4567,100.0,99.75914166849135,11,0,0,0,0,0,31633,0.02032437452917824,0.08228992932864054,0.00962960851200106,31633,2.032437452917823,8.228992932864047,0.9629608512001059,31311,52.795451564321404,562.3147366840433,27.520854383101284,30996,6102.893524624102,91474.77493975197,3417.627918297481,4567,0.009977752858944644,0.49822866046446246,0.8010987493104313,0.9250478280569787,175.79925134297423,48,323,4519,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0020,B1,4567,4567,4567,100.0,99.75914166849135,11,0,0,0,0,0,31633,0.020058193625496296,0.08408275909629559,0.009615920065676718,31633,2.0058193625496274,8.408275909629552,0.9615920065676716,31339,53.18919812731785,577.9192510379162,27.817458172610895,31045,6150.441705864387,94145.31100874931,3457.4779806679094,4567,0.003177934588071807,0.5205402332989744,0.8291504594642125,0.9596595421345446,178.69085436844756,48,323,4519,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0020,B2,4567,4567,4567,100.0,100.0,0,0,0,0,0,0,31710,0.019078596378770494,0.08193143176951057,0.008953245937454885,31710,1.9078596378770536,8.193143176951049,0.8953245937454885,31451,53.116191197571,596.4460160310903,27.708972383239757,31192,6207.9502325384265,96157.40764569188,3474.595035751024,4567,0.015704168087902648,0.49351580383456833,0.8010731735370409,0.9374065980256665,166.71209796207,37,323,4530,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0020,B3,4567,4567,4567,100.0,100.0,0,0,0,0,0,0,31710,0.02064065591834505,0.09412033793177745,0.009460781914962059,31710,2.064065591834503,9.412033793177736,0.9460781914962059,31451,72.3997769738237,602.1089707017325,38.15236019536346,31192,9126.059505012274,113243.92640527466,5432.477637837404,4567,0.014315871638725497,0.4937270335933109,0.8047423288266865,0.9525783106131973,178.66592052369907,37,323,4530,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0020,StrongLocal,4567,4567,4567,100.0,100.0,0,0,0,0,0,0,31710,0.020150359331906734,0.0968078829860848,0.009336142721683633,31710,2.0150359331906715,9.680788298608471,0.9336142721683632,31451,67.415003633209,673.8842566109225,36.25178393504837,31192,8595.999336916177,122759.13861650135,5220.945901911728,4567,0.017736837271419947,0.5049322430673486,0.8122665829224872,0.9615563399318585,175.88029111876986,37,323,4530,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0020,H_star,4567,4567,4567,100.0,100.0,0,0,0,0,0,0,31710,0.020266438078727144,0.07791500141256513,0.00930014805130822,31710,2.0266438078727127,7.79150014125655,0.9300148051308218,31451,83.22565099777398,617.6695747334893,40.81724559217273,31192,11787.148493364886,102875.91161678254,6152.161733892245,4567,0.013946544975067976,0.49318629207633874,0.7963050946835835,0.9388688985012683,176.6741305004133,37,323,4530,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0020,HumanGT,4567,4567,4567,100.0,100.0,0,0,0,0,0,0,31710,0.020365251257878775,0.08830164270554917,0.009267264672647012,31710,2.0365251257878816,8.83016427055491,0.9267264672647011,31451,59.43357710205033,697.780023882596,30.926376595742575,31192,7365.261591431038,111578.17254650453,4038.7255674676135,4567,0.04711400481709482,0.5067013045742869,0.839549775983715,1.0019944555756037,171.81208840322142,37,323,4530,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0020,RobotSmooth,4567,4567,4567,100.0,100.0,0,0,0,0,0,0,31710,0.019431985576244676,0.08228992932864054,0.009379565360043437,31710,1.943198557624466,8.228992932864047,0.9379565360043438,31451,57.17460773629445,613.5051704396255,39.28698995042753,31192,7221.360005665938,108576.52113262365,5693.317436748537,4567,0.0014417849973069607,0.5101972501646338,0.8010987493104916,0.9250478280569787,174.0295298067014,37,323,0,0,4530.0,4530.0,100.0,0.0,0.0,0.0,9.0,4530.0,0.0,0.0009492273730684286,0.0,0.04999999999999982,4.299999999999981,40532.0,237.0,1.0,0.0
