take,record_id,parent_bite_id,phase,strategy,segment_id,frames,start_index,end_index,start_time_s,end_time_s,start_motive_frame,end_motive_frame,joint_limit_margin_min_rad,joint_limit_margin_mean_rad,joint_limit_margin_p95_rad,joint_limit_margin_max_rad,travel_total_rad,travel_rms,travel_p95,travel_max,velocity_total_rad,velocity_rms,velocity_p95,velocity_max,acceleration_total_rad,acceleration_rms,acceleration_p95,acceleration_max,jerk_total_rad,jerk_rms,jerk_p95,jerk_max
trial_0012,trial_0012_bite_002_transfer,trial_0012_bite_002,transfer,StrongLocal,2,12,168,179,1.68,1.79,2345,2356,0.0010663462958309111,0.024264190975266848,0.03686737359243581,0.04073005901579485,1.5877463941774148,0.037809729858057146,0.0991530348343231,0.1493540647154723,,3.780972985805711,9.915303483432302,14.935406471547218,,440.95559700786487,1114.31361204846,1635.22041119952,,61522.495431697804,146506.69133733126,203486.97644590342
trial_0012,trial_0012_bite_002_transfer,trial_0012_bite_002,transfer,StrongLocal,3,8,180,187,1.8,1.87,2357,2364,0.1450901186072917,0.153336321391077,0.15788684546477016,0.15793190163045168,0.3384324434188213,0.010207002760767116,0.0250721870098947,0.03058821609229101,,1.0207002760767105,2.5072187009894678,3.0588216092290983,,56.849677084172114,122.58173846942982,174.64320497294375,,6737.19941309246,12990.575367233123,16203.504835612794
trial_0012,trial_0012_bite_002_transfer,trial_0012_bite_002,transfer,H_star,0,167,0,166,0.0,1.66,2177,2343,0.11155095508120905,0.5304923621487492,0.7388930933379864,0.759951605732752,8.946778633753919,0.018313147391455287,0.016514147220724005,0.29185811888663804,,1.8313147391455293,1.6514147220723991,29.18581188866378,,166.42661848150746,185.66163370801357,2677.258214934901,,26016.856381272766,33447.48796609109,456584.0002910668
trial_0012,trial_0012_bite_002_transfer,trial_0012_bite_002,transfer,H_star,1,12,168,179,1.68,1.79,2345,2356,0.0012467220398724166,0.024104132385468418,0.03630689622314111,0.039972985903924396,1.3400874146869108,0.03190533379691338,0.08236356694345251,0.12816857987316554,,3.190533379691335,8.236356694345243,12.816857987316544,,360.7652277517075,924.6685017519131,1343.984150342472,,50724.295308804045,125244.27513201184,160777.22887231753
trial_0012,trial_0012_bite_002_transfer,trial_0012_bite_002,transfer,H_star,2,8,180,187,1.8,1.87,2357,2364,0.14952440978627113,0.15799327925856554,0.1626536878226986,0.1627695938375684,0.348177730795584,0.01011983644082631,0.02114502845135231,0.021792916026207365,,1.0119836440826302,2.1145028451352292,2.1792916026207347,,75.20141426536767,212.13615006554406,237.74972457534855,,9645.792628156847,22780.703926726183,30025.81679075824
trial_0012,trial_0012_bite_002_transfer,trial_0012_bite_002,transfer,HumanGT,0,188,0,187,0.0,1.87,2177,2364,0.13661783981581355,0.5102741077906982,0.7665452504478386,0.7885980536576211,8.555302377113893,0.01151724515057042,0.01625563812340268,0.13082550791673508,,1.1517245150570417,1.6255638123402667,13.082550791673496,,136.69281761478612,124.2967984055475,2396.5625972938965,,23485.5378843476,18765.405526692528,343410.15964745474
trial_0012,trial_0012_bite_002_transfer,trial_0012_bite_002,transfer,RobotSmooth,0,188,0,187,0.0,1.87,2177,2364,0.15074582313176954,0.5434728432072223,0.8265031424533004,0.8426483526023234,7.0642364903789066,0.006839134019292353,0.014198155173476923,0.03316420041463442,,0.6839134019292351,1.4198155173476934,3.3164200414634393,,42.10993005299474,81.45923397244195,354.09092587320436,,7082.589984500646,14220.112834720167,50961.913290909906
trial_0012,trial_0012_bite_002_withdrawal,trial_0012_bite_002,withdrawal,B0,0,113,0,112,0.0,1.12,2406,2518,0.31567478174591734,0.5154401316005237,0.8830531671374267,0.963097103140937,7.664490026656777,0.013469218662705115,0.029126437174826558,0.04563988008755437,,1.3469218662705114,2.912643717482653,4.563988008755433,,37.44709425334048,73.98307517570032,221.1807223297054,,5834.150540488717,13214.307255209205,31796.333354927072
trial_0012,trial_0012_bite_002_withdrawal,trial_0012_bite_002,withdrawal,B1,0,113,0,112,0.0,1.12,2406,2518,0.32553580552414285,0.52215265194714,0.8950338085572899,0.9779299320447525,7.666839553663875,0.013651868130829619,0.029160531452885698,0.04566786962086855,,1.3651868130829619,2.9160531452885667,4.566786962086851,,38.33221859105364,75.86812801330807,226.88222344904713,,5984.862565889286,13602.76935215833,34052.659525902665
trial_0012,trial_0012_bite_002_withdrawal,trial_0012_bite_002,withdrawal,B2,0,113,0,112,0.0,1.12,2406,2518,0.32553580552414285,0.5199306949746229,0.8972337505771758,0.9772222299362476,7.411608216775129,0.013506975736921166,0.029472594006004993,0.04568865471990602,,1.3506975736921165,2.9472594006004966,4.5688654719905974,,39.29166553198467,76.88612280291613,203.73441493864738,,6158.501099585679,13491.656979252466,35512.86804536682
