take,record_id,parent_bite_id,phase,strategy,previous_index,current_index,previous_motive_frame,current_motive_frame,max_wrapped_joint_step_rad,joint_index,psi_previous,psi_current,wrapped_delta_psi,tool_translation_step_m,tool_rotation_geodesic_step_rad,search_branch_previous,search_branch_current,branch_id_previous,branch_id_current,search_branch_changed,branch_id_changed,near_pi_jump,categories,primary_category
trial_0015,trial_0015_bite_017_transfer,trial_0015_bite_017,transfer,StrongLocal,121,122,18439,18440,2.27945985017277,2,-2.6701394248053725,-2.672069259561797,-0.001929834756424498,0.0018756206978869973,0.0032393172013008543,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_017_transfer,trial_0015_bite_017,transfer,H_star,121,122,18439,18440,2.2232581882550257,2,-2.6761807043696555,-2.678657479082139,-0.0024767747124836426,0.0018756206978869973,0.0032393172013008543,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_017_transfer,trial_0015_bite_017,transfer,HumanGT,121,122,18439,18440,1.9326494892774517,2,-2.7234149673054406,-2.724988652764125,-0.0015736854586845261,0.0018756206978869973,0.0032393172013008543,7,5,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=5:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_017_transfer,trial_0015_bite_017,transfer,RobotSmooth,124,125,18442,18443,0.6986935146682565,2,-3.0457257176693253,3.037459589510261,-0.19999999999999954,0.0018237056833088968,0.0021502452106502683,7,7,r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=0,False,False,False,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE
trial_0015,trial_0015_bite_018_transfer,trial_0015_bite_018,transfer,B1,72,73,19599,19600,1.8829166707866818,2,-2.9493678333104096,-2.9500653776514296,-0.0006975443410199845,0.003072103415680874,0.0032600145135587228,6,5,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=6:wrist_root=0,r2r2r2r2r:slot=5:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B0,124,125,20747,20748,1.7826034925680994,4,-2.9323915220915553,-2.9323915220915553,0.0,0.0017142670679263872,0.001305894408648301,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B0,179,180,20802,20803,0.8660269483077108,4,-2.9323915220915553,-2.9323915220915553,0.0,0.0009946670786162883,0.007850637584122907,7,7,cpp_continuation:r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B1,125,126,20748,20749,1.798598184548377,4,-3.0034728068422254,-3.004041457120231,-0.0005686502780055669,0.0016254684302775858,0.0014795714131365949,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B1,179,180,20802,20803,0.6537048371938519,4,-3.0341799218545153,-3.0347485721325205,-0.0005686502780051228,0.0009946670786162883,0.007850637584122907,7,7,cpp_continuation:r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B2,123,124,20746,20747,2.2070166553276294,4,-2.80741617616802,-2.8078991309977774,-0.0004829548297573538,0.001646985431637742,0.0012000333663080784,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B2,179,180,20802,20803,1.1339372030087644,4,-2.8058622557640556,-2.8045800979744286,0.0012821577896269254,0.0009946670786162883,0.007850637584122907,7,7,r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B3,123,124,20746,20747,2.182647807584382,4,-2.809163915940411,-2.8102587639661336,-0.0010948480257226834,0.001646985431637742,0.0012000333663080784,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,B3,178,179,20801,20802,1.3280352904845605,4,-2.80078034691934,-2.79824157509811,0.002538771821229968,0.0010461971524631268,0.009030687151080814,7,7,r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,StrongLocal,123,124,20746,20747,2.1811397075106957,4,-2.809418482659442,-2.8102928388630772,-0.0008743562036350738,0.001646985431637742,0.0012000333663080784,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,StrongLocal,179,180,20802,20803,1.1437918345768974,4,-2.8017829676874078,-2.799896705511684,0.0018862621757236298,0.0009946670786162883,0.007850637584122907,7,7,r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,H_star,123,124,20746,20747,2.2979296211759284,4,-2.8025878714725443,-2.801022250220482,0.001565621252062499,0.001646985431637742,0.0012000333663080784,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0015,trial_0015_bite_019_transfer,trial_0015_bite_019,transfer,H_star,179,180,20802,20803,1.2084543252190607,4,-2.770630581861468,-2.769280907638244,0.0013496742232241843,0.0009946670786162883,0.007850637584122907,7,7,r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
