record_id,parent_bite_id,take,phase,generator,first_delta_correction_rad,generated_vs_measured_reference_delta_psi_rmse_rad,generated_vs_measured_reference_delta_psi_mae_rad,generated_vs_measured_reference_delta_psi_p95_rad,generated_vs_measured_reference_delta_psi_max_rad,end_to_end_coordination_deviation_rmse_rad,end_to_end_coordination_deviation_mae_rad,coordination_success
trial_0015_bite_016_transfer,trial_0015_bite_016,trial_0015,transfer,contextual_promp,-0.02966526997325829,0.02812049067726412,0.025171807534934188,0.042492506658455415,0.04391823054935451,0.04676159707646495,0.03749715624484368,True
trial_0015_bite_016_withdrawal,trial_0015_bite_016,trial_0015,withdrawal,retrieval,-0.06895741246062062,0.05408892112465636,0.042997763919494086,0.09230765002164222,0.09822414721142891,0.05632278107019564,0.04501972161607249,True
trial_0015_bite_016_withdrawal,trial_0015_bite_016,trial_0015,withdrawal,contextual_promp,-0.06895741246062062,0.06220063923734298,0.055382077421317046,0.09919724839744282,0.10426506879343675,0.059654555386665094,0.049756752908717235,True
trial_0015_bite_017_transfer,trial_0015_bite_017,trial_0015,transfer,retrieval,0.01407363181979043,0.020675069053003505,0.016691561833802493,0.04044623660886236,0.04252529968497769,0.06121004677940881,0.05496744003737158,True
trial_0015_bite_017_transfer,trial_0015_bite_017,trial_0015,transfer,contextual_promp,0.01407363181979043,0.010868212797755723,0.008863825363967374,0.02335129117432545,0.027630580867981296,0.048488336403732804,0.04319207424447408,True
trial_0015_bite_017_withdrawal,trial_0015_bite_017,trial_0015,withdrawal,retrieval,-0.07637356162710666,0.1874466141137491,0.17005716877811977,0.2717194368843261,0.27514108953334204,0.18323533009344165,0.15530946618353159,True
trial_0015_bite_017_withdrawal,trial_0015_bite_017,trial_0015,withdrawal,contextual_promp,-0.07637356162710666,0.08231568424224987,0.07552644379772566,0.11857319069909078,0.12286041285929356,0.09171970150610118,0.07615057936159295,True
trial_0015_bite_018_transfer,trial_0015_bite_018,trial_0015,transfer,retrieval,0.005225883459320981,0.011284842543075518,0.010078007129895051,0.017322946395130975,0.01979458507120102,0.02816757332079769,0.02033030030081876,True
trial_0015_bite_018_transfer,trial_0015_bite_018,trial_0015,transfer,contextual_promp,0.005225883459320981,0.03160298784471925,0.028651496213456844,0.04534520051513241,0.048784060984071426,0.03682312448950392,0.033387023636308855,True
trial_0015_bite_018_withdrawal,trial_0015_bite_018,trial_0015,withdrawal,retrieval,-0.07430468519881825,0.030182182680513914,0.022116872002880705,0.06607069295440487,0.06910860109507555,0.04299025567704951,0.030728482447783412,True
trial_0015_bite_018_withdrawal,trial_0015_bite_018,trial_0015,withdrawal,contextual_promp,-0.07430468519881825,0.01964036811701375,0.01655203552220664,0.03354177374456821,0.03768372766908032,0.05531797993619759,0.04350988074532972,True
trial_0015_bite_019_transfer,trial_0015_bite_019,trial_0015,transfer,retrieval,-0.014790635083040255,0.01566688273538159,0.013476269432924301,0.026762338966343086,0.04088862793799422,0.07335856691996868,0.06598655581601366,True
trial_0015_bite_019_transfer,trial_0015_bite_019,trial_0015,transfer,contextual_promp,-0.014790635083040255,0.040733485328114084,0.038772173649441764,0.05649987423976133,0.06374661923271191,0.1063653593381383,0.10056938470217011,True
trial_0015_bite_019_withdrawal,trial_0015_bite_019,trial_0015,withdrawal,retrieval,-0.06408656643946341,0.04758893598204347,0.03530328499304664,0.10763185490490779,0.1127487749500623,0.038204317095750916,0.03003556546579278,True
trial_0015_bite_019_withdrawal,trial_0015_bite_019,trial_0015,withdrawal,contextual_promp,-0.06408656643946341,0.04516555658258518,0.03334196219208588,0.09087174644298707,0.0938830640154531,0.038860060977747524,0.032251183425511906,True
trial_0017_bite_001_transfer,trial_0017_bite_001,trial_0017,transfer,retrieval,0.019245547261552517,0.025469199456887116,0.023225690817827698,0.03849235828507869,0.04492951598456735,0.10074213977007049,0.08303711480650917,True
trial_0017_bite_001_transfer,trial_0017_bite_001,trial_0017,transfer,contextual_promp,0.019245547261552517,0.024343626952196034,0.0221511699234114,0.03536058200959727,0.04156430140233684,0.10227688562922987,0.08427548888963474,True
trial_0017_bite_001_withdrawal,trial_0017_bite_001,trial_0017,withdrawal,retrieval,0.01660494752903842,0.09764353338559305,0.07451194833054067,0.1977250084259069,0.20390178970015882,0.1421781694610916,0.11378325971816558,True
trial_0017_bite_001_withdrawal,trial_0017_bite_001,trial_0017,withdrawal,contextual_promp,0.01660494752903842,0.04863365488341891,0.03809419846776821,0.09407119878500611,0.09864319143880527,0.1107370531212668,0.09103686384305615,True
trial_0017_bite_002_transfer,trial_0017_bite_002,trial_0017,transfer,retrieval,0.02201725477572613,0.008803979574311158,0.006584974290705833,0.018417791150371454,0.019653995628148346,0.2543532582969449,0.2320826719939433,True
trial_0017_bite_002_transfer,trial_0017_bite_002,trial_0017,transfer,contextual_promp,0.02201725477572613,0.012785433287700501,0.010564827839581094,0.024358046390506788,0.027021544821100838,0.25947643412903604,0.2360685455765815,True
trial_0017_bite_002_withdrawal,trial_0017_bite_002,trial_0017,withdrawal,retrieval,0.022234711809007365,0.16372800178360702,0.13668049631703078,0.29337751337651513,0.30425786732452564,0.1773110335819855,0.13012325643143913,True
trial_0017_bite_002_withdrawal,trial_0017_bite_002,trial_0017,withdrawal,contextual_promp,0.022234711809007365,0.05474327892962015,0.040703942677361334,0.11316886874321284,0.1203663846785712,0.10266636513401395,0.08805195945967212,True
trial_0017_bite_003_withdrawal,trial_0017_bite_003,trial_0017,withdrawal,retrieval,0.01550932650294014,0.07946827059382931,0.05930675788752644,0.1543498559688025,0.1601711583668657,0.13798185577767055,0.10757290569317833,True
trial_0017_bite_003_withdrawal,trial_0017_bite_003,trial_0017,withdrawal,contextual_promp,0.01550932650294014,0.057570698270745305,0.04820612896049419,0.10640746140773381,0.1120517607446178,0.1181624396383687,0.09862351285005229,True
trial_0017_bite_004_withdrawal,trial_0017_bite_004,trial_0017,withdrawal,retrieval,0.010368197358778171,0.111650581516568,0.08520783219457644,0.2101430674646075,0.2199558598012072,0.15069887116224154,0.12414620160835395,True
trial_0017_bite_004_withdrawal,trial_0017_bite_004,trial_0017,withdrawal,contextual_promp,0.010368197358778171,0.0671477057496641,0.05706507638764701,0.10247124997280692,0.10775074136241146,0.13682850287570403,0.11266569458313748,True
trial_0017_bite_005_transfer,trial_0017_bite_005,trial_0017,transfer,retrieval,0.01088584905961302,0.01342349162349145,0.011258934863249337,0.023015504383316746,0.02616094057006038,0.03213841134282197,0.02463689261283993,True
trial_0017_bite_005_transfer,trial_0017_bite_005,trial_0017,transfer,contextual_promp,0.01088584905961302,0.012420705394806353,0.01114319109857795,0.021313555163691753,0.02316388015369701,0.03131184229707224,0.02478125919088302,True
trial_0017_bite_005_withdrawal,trial_0017_bite_005,trial_0017,withdrawal,retrieval,0.014210544144030628,0.020608666806525285,0.01856437677870769,0.032752413079406184,0.036372608191901704,0.09153871300230944,0.08420265274198532,True
trial_0017_bite_005_withdrawal,trial_0017_bite_005,trial_0017,withdrawal,contextual_promp,0.014210544144030628,0.05653470679582546,0.05181147660201342,0.08226000031448183,0.08516587423888414,0.15341204876825962,0.13770148942472624,True
trial_0017_bite_006_transfer,trial_0017_bite_006,trial_0017,transfer,retrieval,0.00874264165348348,0.023434208857583454,0.021142512015050526,0.035777386726356886,0.03865538455970452,0.025790601977529443,0.01948793053261074,True
trial_0017_bite_006_transfer,trial_0017_bite_006,trial_0017,transfer,contextual_promp,0.00874264165348348,0.020842136200124754,0.019581808082575605,0.027931262034871618,0.029267018914328587,0.029372866793633885,0.019962000157492162,True
trial_0017_bite_006_withdrawal,trial_0017_bite_006,trial_0017,withdrawal,retrieval,0.021789625339524138,0.17468936787581207,0.1450178742000162,0.30330533802491516,0.30706556437882726,0.3331064190441051,0.2796156204196063,True
trial_0017_bite_006_withdrawal,trial_0017_bite_006,trial_0017,withdrawal,contextual_promp,0.021789625339524138,0.11555686595419433,0.09885510290239952,0.18945299242744293,0.19833108020835608,0.2790664291865365,0.2349431947688639,True
trial_0017_bite_007_transfer,trial_0017_bite_007,trial_0017,transfer,retrieval,0.009302244668492452,0.01200226731751233,0.010489373311883732,0.019755003816636613,0.025385610003601865,0.04365591834377359,0.032117684840197405,True
trial_0017_bite_007_transfer,trial_0017_bite_007,trial_0017,transfer,contextual_promp,0.009302244668492452,0.012939986660303925,0.010074783840394666,0.023969828117428316,0.025503281044264435,0.046694648993149436,0.034642999966553435,True
trial_0017_bite_007_withdrawal,trial_0017_bite_007,trial_0017,withdrawal,retrieval,0.007853620897530696,0.035211826381287954,0.027564306798186475,0.06521811403899624,0.07211797312491564,0.08319538005413687,0.06790166741642198,True
trial_0017_bite_007_withdrawal,trial_0017_bite_007,trial_0017,withdrawal,contextual_promp,0.007853620897530696,0.029750406297571155,0.025799280960925847,0.052752950473135385,0.05686048845667896,0.07531026279017211,0.06871635568934562,True
trial_0017_bite_008_withdrawal,trial_0017_bite_008,trial_0017,withdrawal,retrieval,0.008834028570502287,0.17171073360268158,0.11883354162157801,0.3064087859634197,0.31746116237306476,0.1661476343321017,0.12054538968102842,True
trial_0017_bite_008_withdrawal,trial_0017_bite_008,trial_0017,withdrawal,contextual_promp,0.008834028570502287,0.042721597718282156,0.034024553571287745,0.08126471759085749,0.08577091434245851,0.0678011820250926,0.059345479649830994,True
trial_0017_bite_009_transfer,trial_0017_bite_009,trial_0017,transfer,retrieval,0.012368632358303254,0.0173332629923553,0.013764984905655035,0.032071405113501525,0.03626555946116124,0.05770145871501083,0.04821464920410543,True
trial_0017_bite_009_transfer,trial_0017_bite_009,trial_0017,transfer,contextual_promp,0.012368632358303254,0.019648875095252625,0.014613862912613247,0.04226634526034927,0.04542276693829778,0.0452294954445698,0.03580136740451818,True
trial_0017_bite_009_withdrawal,trial_0017_bite_009,trial_0017,withdrawal,retrieval,0.019434246924806664,0.06094358982898119,0.04800039024955433,0.11297337919728104,0.12637780664474418,0.08901353155862655,0.07547999033853675,True
trial_0017_bite_009_withdrawal,trial_0017_bite_009,trial_0017,withdrawal,contextual_promp,0.019434246924806664,0.02198538998416473,0.0197366416726163,0.03886049502928074,0.042921996955826644,0.05154564892111152,0.04677030608451445,True
trial_0017_bite_010_transfer,trial_0017_bite_010,trial_0017,transfer,retrieval,0.012044420476962867,0.00976825680136218,0.008128576549480404,0.01812632035685975,0.023467584190025315,0.02750191910838135,0.024686935286847494,True
trial_0017_bite_010_transfer,trial_0017_bite_010,trial_0017,transfer,contextual_promp,0.012044420476962867,0.010634539200621778,0.0077424043963377565,0.025076647970476082,0.02766885110509701,0.03043147781282179,0.027353384579325526,True
trial_0017_bite_010_withdrawal,trial_0017_bite_010,trial_0017,withdrawal,retrieval,0.014198710601551133,0.05612246647199266,0.05061864816097731,0.08021920581347267,0.08517448882977317,0.18052497640265927,0.160020651962971,True
trial_0017_bite_010_withdrawal,trial_0017_bite_010,trial_0017,withdrawal,contextual_promp,0.014198710601551133,0.11262914012839259,0.09630601470548644,0.1749158626957367,0.18261982851508948,0.2377958528445607,0.2057485191619215,True
trial_0017_bite_011_transfer,trial_0017_bite_011,trial_0017,transfer,retrieval,0.010091629082176543,0.012450439084758213,0.010385433177809869,0.024646691032805708,0.029848397759319925,0.02712560942413448,0.020223259347558423,True
trial_0017_bite_011_transfer,trial_0017_bite_011,trial_0017,transfer,contextual_promp,0.010091629082176543,0.011786659444197588,0.009210290612113311,0.02527129455027735,0.03468374732903169,0.02744160572596029,0.019486859195088874,True
trial_0017_bite_011_withdrawal,trial_0017_bite_011,trial_0017,withdrawal,retrieval,0.0016771441792606968,0.05823986822515967,0.047369651020998146,0.09153570437081297,0.09578694218234893,0.0442586119893071,0.037641449046175925,True
trial_0017_bite_011_withdrawal,trial_0017_bite_011,trial_0017,withdrawal,contextual_promp,0.0016771441792606968,0.017945226819832034,0.014729316759505175,0.03344148977766098,0.03998815736753525,0.031759934640268925,0.027438732594643883,True
trial_0017_bite_012_transfer,trial_0017_bite_012,trial_0017,transfer,retrieval,0.009268368114382227,0.036585460122753974,0.03430070664761284,0.05310079659352704,0.06082179764169249,0.12779347549382739,0.11899600362328597,True
trial_0017_bite_012_transfer,trial_0017_bite_012,trial_0017,transfer,contextual_promp,0.009268368114382227,0.03438614038079776,0.03214190942660972,0.04906147822177048,0.053005585264731356,0.1251621246653744,0.11683720640228283,True
trial_0017_bite_012_withdrawal,trial_0017_bite_012,trial_0017,withdrawal,retrieval,0.007140627742407398,0.053008497087074925,0.04376923015017897,0.09269758447334984,0.10096611041584716,0.09342273183840348,0.07868285765100785,True
trial_0017_bite_012_withdrawal,trial_0017_bite_012,trial_0017,withdrawal,contextual_promp,0.007140627742407398,0.011438642940327131,0.00951080078767598,0.02126108330429829,0.024733180694129678,0.05025363213523756,0.04387714611179188,True
trial_0017_bite_013_transfer,trial_0017_bite_013,trial_0017,transfer,retrieval,0.012909013372621432,0.025191278952601683,0.020886568140256048,0.04368138764830167,0.046215373977660006,0.02593881905101639,0.02340469570338366,True
trial_0017_bite_013_transfer,trial_0017_bite_013,trial_0017,transfer,contextual_promp,0.012909013372621432,0.033035816883532736,0.026687628967564964,0.05577074103923126,0.059100909969795605,0.036005131398250075,0.032283894933172554,True
trial_0017_bite_013_withdrawal,trial_0017_bite_013,trial_0017,withdrawal,retrieval,0.014029906573920893,0.060711989984249405,0.04501324699010699,0.11788301282258899,0.12873234311240098,0.13090808756078384,0.10972693982413756,True
trial_0017_bite_013_withdrawal,trial_0017_bite_013,trial_0017,withdrawal,contextual_promp,0.014029906573920893,0.04477626585338683,0.032986773947318526,0.0856357236185182,0.09619289197613963,0.1231293052753037,0.10173228849544023,True
trial_0017_bite_014_transfer,trial_0017_bite_014,trial_0017,transfer,retrieval,0.011600427959188602,0.015434539475857906,0.013188341405647426,0.026933034620299282,0.029501134251849748,0.1064193786822003,0.09364301105655105,True
trial_0017_bite_014_transfer,trial_0017_bite_014,trial_0017,transfer,contextual_promp,0.011600427959188602,0.023362741076098714,0.02158293329143838,0.0393841213395023,0.0412195953095876,0.1133180977856821,0.10214717728181212,True
trial_0017_bite_014_withdrawal,trial_0017_bite_014,trial_0017,withdrawal,retrieval,0.007437411880110977,0.1606954223161817,0.10850772521585782,0.32735662303151275,0.34468866477337784,0.23264477346264786,0.17012831133186432,True
trial_0017_bite_014_withdrawal,trial_0017_bite_014,trial_0017,withdrawal,contextual_promp,0.007437411880110977,0.10756083050012602,0.07023833283471385,0.22616998286299494,0.24453267083613126,0.1765256977535827,0.13192009374485283,True
trial_0017_bite_015_transfer,trial_0017_bite_015,trial_0017,transfer,retrieval,0.012618824152673397,0.014610318088103265,0.011600470861334783,0.026809822943143893,0.03393709161487128,0.05608826098207717,0.047576869847563444,True
trial_0017_bite_015_transfer,trial_0017_bite_015,trial_0017,transfer,contextual_promp,0.012618824152673397,0.01507092800920668,0.01127019619276855,0.030000858058929446,0.03655627277789249,0.05515785424916808,0.048152446990859896,True
trial_0017_bite_015_withdrawal,trial_0017_bite_015,trial_0017,withdrawal,retrieval,0.006275168506482855,0.03304878122808451,0.024591675224503153,0.07383035528605364,0.08149938835270251,0.5607995830544076,0.21501285915532514,True
trial_0017_bite_015_withdrawal,trial_0017_bite_015,trial_0017,withdrawal,contextual_promp,0.006275168506482855,0.05569103452427679,0.04915696154406546,0.08998999702291416,0.09250889526846223,0.5605680809933301,0.22040461233595304,True
trial_0019_bite_001_transfer,trial_0019_bite_001,trial_0019,transfer,retrieval,0.02154304175086475,0.03352824049968663,0.029622568516791258,0.04757504334397747,0.05327257781573496,0.04494454008740163,0.03597897706512663,True
trial_0019_bite_001_transfer,trial_0019_bite_001,trial_0019,transfer,contextual_promp,0.02154304175086475,0.026970413458728984,0.024781881942983905,0.03591389256476091,0.03764868123585777,0.042579475860584526,0.030903017073484904,True
trial_0019_bite_001_withdrawal,trial_0019_bite_001,trial_0019,withdrawal,retrieval,0.008047132679320662,0.02266805084618477,0.019345451027983667,0.040697520881015185,0.04473680338610486,0.07524100788517338,0.05938553619339355,True
trial_0019_bite_001_withdrawal,trial_0019_bite_001,trial_0019,withdrawal,contextual_promp,0.008047132679320662,0.025664030342199613,0.02028007686958654,0.044254332824535184,0.04581239458006221,0.09389733785673751,0.0739868268636189,True
trial_0019_bite_002_transfer,trial_0019_bite_002,trial_0019,transfer,retrieval,0.012293478782153583,0.028136010291647726,0.020746654181904304,0.05344640515922162,0.05560868455251351,0.038585523168545265,0.028820680903346486,True
trial_0019_bite_002_transfer,trial_0019_bite_002,trial_0019,transfer,contextual_promp,0.012293478782153583,0.008296706694646582,0.007594229555344359,0.01284389059002411,0.01580702774849974,0.022800398340266665,0.01987054388593398,True
trial_0019_bite_002_withdrawal,trial_0019_bite_002,trial_0019,withdrawal,retrieval,0.009540139676487739,0.04235023815557484,0.03340560226972868,0.0804930294859129,0.08711170406857327,0.10193283898979907,0.08592978871052019,True
trial_0019_bite_002_withdrawal,trial_0019_bite_002,trial_0019,withdrawal,contextual_promp,0.009540139676487739,0.03307295728407572,0.026443040072999486,0.06080091908804519,0.06866250884915187,0.1269379002822839,0.1065646103920496,True
trial_0019_bite_003_transfer,trial_0019_bite_003,trial_0019,transfer,retrieval,0.015601818890752588,0.028643010817611555,0.022098649882519004,0.049953853158673595,0.052700198519652706,0.11248519991605786,0.10068789398791514,True
trial_0019_bite_003_transfer,trial_0019_bite_003,trial_0019,transfer,contextual_promp,0.015601818890752588,0.023997953632974328,0.021113984226920225,0.03573018026335138,0.03623551528522695,0.11214844984833863,0.10041688363881728,True
trial_0019_bite_003_withdrawal,trial_0019_bite_003,trial_0019,withdrawal,retrieval,0.009064282007081226,0.1229253930096766,0.10391110746128221,0.18653386540942762,0.19455225465927672,0.06345243767865756,0.04775452577182174,True
trial_0019_bite_003_withdrawal,trial_0019_bite_003,trial_0019,withdrawal,contextual_promp,0.009064282007081226,0.094237534489489,0.07958087916124203,0.13489888149758106,0.1376721468361591,0.033257839492677445,0.026924348808725813,True
trial_0019_bite_004_transfer,trial_0019_bite_004,trial_0019,transfer,retrieval,0.014286612943093248,0.017791195666306086,0.015168823860652847,0.027437287911386957,0.028803053265861675,0.11171514002555742,0.1046217550340517,True
trial_0019_bite_004_transfer,trial_0019_bite_004,trial_0019,transfer,contextual_promp,0.014286612943093248,0.014183446061172304,0.01272676514512368,0.02189446101422471,0.02286499580588089,0.1109248017134591,0.10280901481830663,True
trial_0019_bite_004_withdrawal,trial_0019_bite_004,trial_0019,withdrawal,retrieval,0.003788302367000356,0.017445061565507108,0.013306731494790952,0.036983972225319184,0.04154749900690452,0.09170684931523003,0.07977903033042248,True
trial_0019_bite_004_withdrawal,trial_0019_bite_004,trial_0019,withdrawal,contextual_promp,0.003788302367000356,0.03399062354665714,0.028890056194462364,0.05534344444286783,0.06093172999641651,0.10847356460892936,0.08817731363799475,True
trial_0019_bite_005_transfer,trial_0019_bite_005,trial_0019,transfer,retrieval,0.014787964635237247,0.008877697793417905,0.007820587501773885,0.013786224843914575,0.014973780560217156,0.06188367333633414,0.05523139967911564,True
trial_0019_bite_005_transfer,trial_0019_bite_005,trial_0019,transfer,contextual_promp,0.014787964635237247,0.01255695826484001,0.011055008806100044,0.01949113413747329,0.01999532005658186,0.06815513774831343,0.06186202731889326,True
trial_0019_bite_005_withdrawal,trial_0019_bite_005,trial_0019,withdrawal,retrieval,0.009674799550879751,0.13980259979649387,0.10450183791321283,0.3076517110311707,0.340384449480441,0.25662135662782376,0.18878436593883566,True
trial_0019_bite_005_withdrawal,trial_0019_bite_005,trial_0019,withdrawal,contextual_promp,0.009674799550879751,0.19231537705948687,0.14560388611460728,0.3079324197931748,0.31199645922963337,0.3290848166260609,0.2736854627498618,True
trial_0019_bite_006_transfer,trial_0019_bite_006,trial_0019,transfer,retrieval,0.01797168257262593,0.02579892616890077,0.01833886873476963,0.04512493217541858,0.04974201684801987,0.040725772830856516,0.03656126315444778,True
trial_0019_bite_006_transfer,trial_0019_bite_006,trial_0019,transfer,contextual_promp,0.01797168257262593,0.009057831988427729,0.006843906658420856,0.018102324779934852,0.02078150013958107,0.03284557384843237,0.02555047334049654,True
trial_0019_bite_006_withdrawal,trial_0019_bite_006,trial_0019,withdrawal,retrieval,-0.0024737002195131027,0.1351385603639862,0.10905892154375342,0.24045168216871204,0.244662555869484,0.12145096238945276,0.09067059168786931,True
trial_0019_bite_006_withdrawal,trial_0019_bite_006,trial_0019,withdrawal,contextual_promp,-0.0024737002195131027,0.13247598240693662,0.111905823528072,0.20291689580058275,0.2260121132741681,0.09648462695083777,0.0827332830861312,True
trial_0019_bite_007_transfer,trial_0019_bite_007,trial_0019,transfer,retrieval,0.01236082064343637,0.02899762277896508,0.024649855515656304,0.042103876419584886,0.04490004052567867,0.0555154799558721,0.043308256111304094,True
trial_0019_bite_007_transfer,trial_0019_bite_007,trial_0019,transfer,contextual_promp,0.01236082064343637,0.00943348699948133,0.008471859629196983,0.013721508650003378,0.01475933154097301,0.03225164986089332,0.02780158805637253,True
trial_0019_bite_007_withdrawal,trial_0019_bite_007,trial_0019,withdrawal,retrieval,-0.007806889364133802,0.16805526050291753,0.13488036571765838,0.28071215537234956,0.28666090801505534,0.14660707568500278,0.11586482687528844,True
trial_0019_bite_007_withdrawal,trial_0019_bite_007,trial_0019,withdrawal,contextual_promp,-0.007806889364133802,0.15675797260372554,0.13574557235221152,0.23632589317651942,0.24299742516186654,0.12655261930032255,0.11404217047844484,True
trial_0019_bite_008_transfer,trial_0019_bite_008,trial_0019,transfer,retrieval,0.013964547055650528,0.011714789381024255,0.008317024088413059,0.02405460232669937,0.029782472880384145,0.06520636294392403,0.059924259594944955,True
trial_0019_bite_008_transfer,trial_0019_bite_008,trial_0019,transfer,contextual_promp,0.013964547055650528,0.010565324997268127,0.00849071036182986,0.020940906891435903,0.022377976437275626,0.07038453210065691,0.06739215838046443,True
trial_0019_bite_008_withdrawal,trial_0019_bite_008,trial_0019,withdrawal,retrieval,-0.01072303888448362,0.14620818453464113,0.11622521919308129,0.23511948877540967,0.24565887779442908,0.09050163255465492,0.054710240523334,True
trial_0019_bite_008_withdrawal,trial_0019_bite_008,trial_0019,withdrawal,contextual_promp,-0.01072303888448362,0.05324085323178592,0.041687074208850435,0.09492415075389316,0.09685002761047846,0.15160337944121063,0.128041422650419,True
trial_0019_bite_009_transfer,trial_0019_bite_009,trial_0019,transfer,retrieval,0.0127325125310762,0.015871553516499357,0.01402734495426977,0.025261571388343146,0.025775181622591833,0.025344234781475353,0.0201078783094366,True
trial_0019_bite_009_transfer,trial_0019_bite_009,trial_0019,transfer,contextual_promp,0.0127325125310762,0.0077037278902642005,0.006883763228784362,0.012539674388577476,0.013768018367147332,0.03317322796706204,0.03134527196438681,True
trial_0019_bite_009_withdrawal,trial_0019_bite_009,trial_0019,withdrawal,retrieval,0.005089470821220384,0.09248005430405042,0.07117632643180144,0.18093132672243745,0.1855707611055477,0.08515159725496782,0.06762789603259853,True
trial_0019_bite_009_withdrawal,trial_0019_bite_009,trial_0019,withdrawal,contextual_promp,0.005089470821220384,0.09711862350591122,0.0752301878501289,0.15032109987988176,0.15328936581078845,0.06179627077642747,0.049505323390090644,True
trial_0019_bite_010_transfer,trial_0019_bite_010,trial_0019,transfer,retrieval,0.01179182698905728,0.02266804730191007,0.015982549396131196,0.04812154952065338,0.052419795181368106,0.04368304475684224,0.036949679376424266,True
trial_0019_bite_010_transfer,trial_0019_bite_010,trial_0019,transfer,contextual_promp,0.01179182698905728,0.011179220741265214,0.009992556356561785,0.018453855528969436,0.01957832147952123,0.02890329593377499,0.024642951069989937,True
trial_0019_bite_010_withdrawal,trial_0019_bite_010,trial_0019,withdrawal,retrieval,-0.010342914958834331,0.1237551541346938,0.09962113690045606,0.2130077906007558,0.2180870180811934,0.07295583426744116,0.06061110653806556,True
trial_0019_bite_010_withdrawal,trial_0019_bite_010,trial_0019,withdrawal,contextual_promp,-0.010342914958834331,0.032817033737179015,0.02410194819774571,0.0670369153205308,0.0770769887708202,0.07068973506083559,0.056367285986153544,True
trial_0019_bite_011_transfer,trial_0019_bite_011,trial_0019,transfer,retrieval,0.014845560146271032,0.01859611789891993,0.015298019653645694,0.03710387618072707,0.040912493301161305,0.08887548911126604,0.07892201850901014,True
trial_0019_bite_011_transfer,trial_0019_bite_011,trial_0019,transfer,contextual_promp,0.014845560146271032,0.015999193113316636,0.013060547602883612,0.027749210314951686,0.0332153759813207,0.078990804116039,0.0684576894330004,True
trial_0019_bite_011_withdrawal,trial_0019_bite_011,trial_0019,withdrawal,retrieval,-0.007431796744196631,0.08749728755296038,0.07000899689809867,0.16865999482065283,0.1745194146437521,0.13234957436321093,0.11556101089949604,True
trial_0019_bite_011_withdrawal,trial_0019_bite_011,trial_0019,withdrawal,contextual_promp,-0.007431796744196631,0.04875889749388335,0.03902894023372338,0.08829385384515533,0.10325834540692441,0.23114732781178135,0.205732290548996,True
trial_0019_bite_012_transfer,trial_0019_bite_012,trial_0019,transfer,retrieval,0.017734604917908403,0.01281909067590967,0.010086214042360667,0.025293746070588298,0.028949653446370252,0.021238280205987867,0.0166501162798898,True
trial_0019_bite_012_transfer,trial_0019_bite_012,trial_0019,transfer,contextual_promp,0.017734604917908403,0.01323358296069969,0.011631289575025468,0.02253819179922162,0.02404064320533528,0.011176198731381924,0.009738269651084912,True
trial_0019_bite_012_withdrawal,trial_0019_bite_012,trial_0019,withdrawal,retrieval,-0.00729888381101342,0.07090131640784426,0.061108271871813856,0.12379169195847733,0.13339130378112346,0.10794787411936614,0.08323254042948824,True
trial_0019_bite_012_withdrawal,trial_0019_bite_012,trial_0019,withdrawal,contextual_promp,-0.00729888381101342,0.04069497613377498,0.03085762739446956,0.06815969902892788,0.06958799238187365,0.0286033382630638,0.025155313574798284,True
trial_0019_bite_013_transfer,trial_0019_bite_013,trial_0019,transfer,retrieval,0.017217765285133295,0.027593855858686903,0.022735625487904865,0.04725879293449255,0.05088427406811709,0.03569026898225473,0.031796514045934386,True
trial_0019_bite_013_transfer,trial_0019_bite_013,trial_0019,transfer,contextual_promp,0.017217765285133295,0.010104789941204667,0.008831216324825782,0.01711654983802355,0.020438610053514383,0.029411835089169062,0.02657270529755206,True
trial_0019_bite_013_withdrawal,trial_0019_bite_013,trial_0019,withdrawal,retrieval,-0.011241386592059572,0.0496318731829016,0.03817123856598218,0.08776879090979561,0.1012579366718041,0.13727080600975128,0.11345759826855961,True
trial_0019_bite_013_withdrawal,trial_0019_bite_013,trial_0019,withdrawal,contextual_promp,-0.011241386592059572,0.020738232970615278,0.01718379793548983,0.03646042223183743,0.05137894566431441,0.13711966118844757,0.11215126932308525,True
trial_0019_bite_014_transfer,trial_0019_bite_014,trial_0019,transfer,retrieval,0.02635076724912392,0.031203008779875092,0.030154310595374312,0.03911794525234307,0.0407848010018422,0.1320376551834047,0.127101385045819,True
trial_0019_bite_014_transfer,trial_0019_bite_014,trial_0019,transfer,contextual_promp,0.02635076724912392,0.0177094426615699,0.01487454119995602,0.031940841680005556,0.032222705789032156,0.1085293472304947,0.10272013244084201,True
trial_0019_bite_014_withdrawal,trial_0019_bite_014,trial_0019,withdrawal,retrieval,-0.006303706501476608,0.09878959728822495,0.07773677532694087,0.18553467748985675,0.19055144368737725,0.07931099636532751,0.06999061785371637,True
trial_0019_bite_014_withdrawal,trial_0019_bite_014,trial_0019,withdrawal,contextual_promp,-0.006303706501476608,0.09269619933480738,0.0750371803903907,0.13989640845937668,0.1459708932282795,0.10690780107143762,0.0934404167851206,True
trial_0019_bite_015_transfer,trial_0019_bite_015,trial_0019,transfer,retrieval,0.01606513367680005,0.02347696344086296,0.018784050386939415,0.04336120945723796,0.04719160133408301,0.026009358879159394,0.022936922765659312,True
