record_id,parent_bite_id,take,phase,generator,tool_rms_position_error_m,tool_rms_orientation_error_rad,tool_final_position_error_m,tool_path_length_absolute_error_m,first_delta_correction_rad,generated_vs_measured_reference_delta_psi_rmse_rad,generated_vs_measured_reference_delta_psi_mae_rad,generated_vs_measured_reference_delta_psi_p95_rad,generated_vs_measured_reference_delta_psi_max_rad,end_to_end_coordination_deviation_rmse_rad,end_to_end_coordination_deviation_mae_rad,coordination_success,common_success_frames,end_to_end_q_rms_deviation_rad,end_to_end_elbow_mean_deviation_m,end_to_end_elbow_rms_deviation_m,end_to_end_arm_plane_mean_deviation_rad,generated_joint_travel_common_support_rad,measured_reference_joint_travel_common_support_rad,joint_travel_difference_rad,stronglocal_frame_success_rate,stronglocal_complete_trajectory_success,stronglocal_continuity_violations,stronglocal_complete_pipeline_success
trial_0015_bite_011_withdrawal,trial_0015_bite_011,trial_0015,withdrawal,contextual_promp,0.0818402301619112,0.4687018584958198,0.0809685504317962,0.039997008769624,-0.03142521182103941,0.060729653509947745,0.054621389788122955,0.09845889112393755,0.10050118182741294,0.14205099641734736,0.10493311591466026,True,101,0.26119848767927356,0.09117344666685967,0.10370389782784506,0.13116559483537307,3.7998051788601153,3.874991066376337,-0.07518588751622168,1.0,True,0,True
trial_0015_bite_012_withdrawal,trial_0015_bite_012,trial_0015,withdrawal,retrieval,0.1558802471962735,1.34586786539504,0.2327688360942497,0.0559603126235287,-0.029325755356868346,0.15081408164101792,0.1262178181047843,0.2405878560298954,0.2571233082311114,0.09414683195095747,0.06739691136640663,True,101,1.1205168541606132,0.13139235440102895,0.1482991366754508,0.33318611479524873,6.915240932708586,3.1388630330973264,3.7763778996112594,1.0,True,1,False
trial_0015_bite_012_withdrawal,trial_0015_bite_012,trial_0015,withdrawal,contextual_promp,0.102050899352379,0.779798223352451,0.1814176630032375,0.0459362670811128,-0.029325755356868346,0.09872106434955916,0.0828409292999813,0.13728236366048607,0.1396667598714748,0.042640555914754914,0.035990267841610114,True,101,0.38646084183288204,0.05993609245382008,0.07423219939977423,0.18354507729927372,4.202099953021217,3.1731303886929445,1.0289695643282726,1.0,True,0,True
trial_0015_bite_013_transfer,trial_0015_bite_013,trial_0015,transfer,retrieval,0.0480428676901295,0.1702189726726263,0.0346218981891145,0.0148372929908018,0.03016468554217649,0.01860324413767646,0.016006707404184854,0.030687693967899665,0.034320919871967226,0.10194426555036562,0.08984581902124274,True,86,0.18478864105277315,0.06666403939358055,0.07574510333768841,0.055589963042861894,5.029993468931311,3.3159491013378832,1.7140443675934276,0.8514851485148515,False,0,False
trial_0015_bite_013_transfer,trial_0015_bite_013,trial_0015,transfer,contextual_promp,0.0542245906216106,0.1101948067328359,0.0233178116874375,0.0346727657102539,0.03016468554217649,0.03031976917233478,0.025683927334875376,0.04690130246435098,0.049045218795084444,0.11491672565447451,0.1009712378926522,True,101,0.10330050174858144,0.04648463085041163,0.05342331554126245,0.05801506867950252,2.639103579228066,3.9463143031582,-1.307210723930134,1.0,True,0,True
trial_0015_bite_013_withdrawal,trial_0015_bite_013,trial_0015,withdrawal,retrieval,0.1161597728910621,0.5586724534312975,0.1925988778748322,0.195786199736996,-0.04510354827444753,0.055171970648152095,0.04861299522433458,0.07654867404139781,0.08029838295819443,0.05477495593123198,0.05057091245136353,True,101,0.300327690163717,0.09069674962952325,0.12075383784221551,0.14253309710779147,5.751276216367323,5.427314321616766,0.3239618947505569,1.0,True,0,True
trial_0015_bite_013_withdrawal,trial_0015_bite_013,trial_0015,withdrawal,contextual_promp,0.1663823470914829,0.7096334777030725,0.2856904191155279,0.1972239680234526,-0.04510354827444753,0.10962389270870583,0.09407743484611936,0.17072557906804964,0.17785729993797317,0.10707438886108603,0.09606295739954276,True,101,0.3856824052721274,0.11777066940817518,0.1553888928968677,0.2292768838211885,5.76060745826739,5.427314321616766,0.33329313665062354,1.0,True,0,True
trial_0015_bite_014_transfer,trial_0015_bite_014,trial_0015,transfer,retrieval,0.0596365556370631,0.3628611836374,0.1037387511183019,0.0494966862054547,0.0012104478596214711,0.02384563238931893,0.021071414504844503,0.038180760001591096,0.039483865936917995,0.05036737621190331,0.04235686114611567,True,101,0.21990572370135192,0.05274632206057156,0.06641254620599041,0.11229577175643492,3.791264837793272,3.1634660454957153,0.6277987922975568,1.0,True,0,True
trial_0015_bite_014_transfer,trial_0015_bite_014,trial_0015,transfer,contextual_promp,0.0589501656783899,0.3312044894118516,0.0988358270882249,0.0400050326358786,0.0012104478596214711,0.009498199810249339,0.007619861322287564,0.017400151149899405,0.021249422080440727,0.04938482684746946,0.04244919955844047,True,101,0.28005914907733365,0.03351729261664422,0.04123908573705715,0.08330154530891987,3.5598511974283413,3.1634660454957153,0.396385151932626,1.0,True,0,True
trial_0015_bite_014_withdrawal,trial_0015_bite_014,trial_0015,withdrawal,retrieval,0.1685144057237975,0.7405980659952504,0.3070045742238627,0.1783579172522673,-0.046485456412339476,0.17599808472997616,0.13781103363248462,0.2692953066602558,0.28066064459411266,0.10047700247172865,0.08516975897817809,True,101,1.066275614651783,0.11632481554428332,0.16449997983446726,0.32102572706944305,6.155204731683515,4.516323404411744,1.638881327271771,1.0,True,2,False
trial_0015_bite_014_withdrawal,trial_0015_bite_014,trial_0015,withdrawal,contextual_promp,0.1613295372097704,0.7530408767523392,0.3095513980725864,0.1751817761562905,-0.046485456412339476,0.13413804721452435,0.10788767625459081,0.2063497718825717,0.2098623256973811,0.062421304386600825,0.057270343004280244,True,101,0.7612928224220892,0.10733767934613017,0.14636784127064673,0.28206117441209827,5.380139898592269,4.582677977569837,0.7974619210224319,1.0,True,1,False
trial_0015_bite_015_transfer,trial_0015_bite_015,trial_0015,transfer,retrieval,0.0747002432079113,0.2620682271130047,0.0573004932013125,0.008101957026861,-0.007831991066542105,0.0659794576453118,0.05762413477787847,0.10356806726791556,0.10582253888099173,0.027066809819270968,0.022655022143949346,True,101,0.14250170254228822,0.053722273251888775,0.05962183839372501,0.12484788019222655,3.502290541736155,3.9489276977905057,-0.4466371560543507,1.0,True,0,True
trial_0015_bite_015_transfer,trial_0015_bite_015,trial_0015,transfer,contextual_promp,0.0305396420319747,0.20236895232187,0.0562229626004417,0.0023602090174623,-0.007831991066542105,0.04531075393884392,0.04239156186001879,0.06601537261467821,0.0688984716565295,0.017968491064557387,0.014654580055718942,True,101,0.15488100987133513,0.027170297076989865,0.028622991376158435,0.05711946839697521,3.592840370721464,3.9489276977905057,-0.35608732706904167,1.0,True,0,True
trial_0015_bite_015_withdrawal,trial_0015_bite_015,trial_0015,withdrawal,retrieval,0.177679810657239,0.7110984421014989,0.3180120403519603,0.1505664518977475,-0.04051664418173728,0.1046791607646098,0.08524107535014967,0.1922455102804348,0.19846006989858728,0.1345500797109963,0.12146130396776958,True,101,0.3615643889839688,0.12893667491733588,0.18260171053130497,0.21676196389981922,5.459711774506773,5.213854717141724,0.2458570573650487,1.0,True,0,True
trial_0015_bite_015_withdrawal,trial_0015_bite_015,trial_0015,withdrawal,contextual_promp,0.1579330742382822,0.7248984295600204,0.2691235670390752,0.2030026090034774,-0.04051664418173728,0.10050196271605297,0.09038613187738914,0.1407226622829003,0.1429322756014903,0.13521374594185703,0.12660947613125345,True,101,0.3856222766555393,0.10888498442316853,0.15263295212250497,0.21863501053426934,5.433186799814732,5.213854717141724,0.21933208267300763,1.0,True,0,True
trial_0015_bite_016_transfer,trial_0015_bite_016,trial_0015,transfer,retrieval,0.0704627425829102,0.3776387371993688,0.1233924695054722,0.077232030014698,-0.02966526997325829,0.03273261476776968,0.02684287240247572,0.054133797633588,0.058284263020126126,0.046137744287236965,0.03781392073996659,True,101,0.2137842191303882,0.06233701290255439,0.07154175040031359,0.14317574501719643,4.189502037327705,2.9634236811428125,1.226078356184893,1.0,True,0,True
trial_0015_bite_016_transfer,trial_0015_bite_016,trial_0015,transfer,contextual_promp,0.0469012459362911,0.1995574387625339,0.0522860281313502,0.025532187506375,-0.02966526997325829,0.02812049067726412,0.025171807534934188,0.042492506658455415,0.04391823054935451,0.04676159707646495,0.03749715624484368,True,101,0.12533787370629784,0.04132211756910086,0.04585061613183877,0.0790807521379554,2.998315601887695,2.9634236811428125,0.034891920744882565,1.0,True,0,True
trial_0015_bite_016_withdrawal,trial_0015_bite_016,trial_0015,withdrawal,retrieval,0.1521188961313425,0.554271848673665,0.2843580051480686,0.0986697631173846,-0.06895741246062062,0.05408892112465636,0.042997763919494086,0.09230765002164222,0.09822414721142891,0.05632278107019564,0.04501972161607249,True,101,0.2727371877299389,0.12182926419935576,0.16927813553878057,0.13809823160308762,5.053629919179092,4.8390354326481,0.21459448653099145,1.0,True,0,True
trial_0015_bite_016_withdrawal,trial_0015_bite_016,trial_0015,withdrawal,contextual_promp,0.1465144712613795,0.6278308720982497,0.2686701584071087,0.1327780593865037,-0.06895741246062062,0.06220063923734298,0.055382077421317046,0.09919724839744282,0.10426506879343675,0.059654555386665094,0.049756752908717235,True,101,0.3227771681377381,0.10969190465514726,0.1557128165049959,0.1527465144873163,6.049863728825549,4.8390354326481,1.2108282961774481,1.0,True,0,True
trial_0015_bite_017_transfer,trial_0015_bite_017,trial_0015,transfer,retrieval,0.0373874537274958,0.1586896119187405,0.0481463676559403,0.0118326222956561,0.01407363181979043,0.020675069053003505,0.016691561833802493,0.04044623660886236,0.04252529968497769,0.06121004677940881,0.05496744003737158,True,77,0.15755358791701904,0.03426897806877366,0.039563198970773074,0.03191659420093235,2.672306780164458,4.586806618574962,-1.9144998384105039,1.0,True,0,True
trial_0015_bite_017_transfer,trial_0015_bite_017,trial_0015,transfer,contextual_promp,0.0455380020799643,0.2662598724625433,0.0673959917572712,0.0156700327994564,0.01407363181979043,0.010868212797755723,0.008863825363967374,0.02335129117432545,0.027630580867981296,0.048488336403732804,0.04319207424447408,True,77,0.2222732136819051,0.037862340493290195,0.048637986071670795,0.045270566303591823,2.0944858844533836,4.586806618574962,-2.4923207341215785,1.0,True,0,True
trial_0015_bite_017_withdrawal,trial_0015_bite_017,trial_0015,withdrawal,retrieval,0.190785453605243,0.957635017273336,0.2720604076771662,0.1255087258630157,-0.07637356162710666,0.1874466141137491,0.17005716877811977,0.2717194368843261,0.27514108953334204,0.18323533009344165,0.15530946618353159,True,101,0.3971453060856541,0.15251586943726375,0.19304537190690738,0.2810428030583372,6.3470424054945624,6.358879137449807,-0.011836731955244595,1.0,True,0,True
trial_0015_bite_017_withdrawal,trial_0015_bite_017,trial_0015,withdrawal,contextual_promp,0.1105335392792569,0.6470949750631094,0.1712742866601319,0.1177425246225902,-0.07637356162710666,0.08231568424224987,0.07552644379772566,0.11857319069909078,0.12286041285929356,0.09171970150610118,0.07615057936159295,True,101,0.2619289525287085,0.08447813425655676,0.10460345885099753,0.14981565688693688,5.989419691582626,6.358879137449807,-0.3694594458671814,1.0,True,0,True
trial_0015_bite_018_transfer,trial_0015_bite_018,trial_0015,transfer,retrieval,0.0208523529547753,0.2226721856741158,0.0365405380566572,0.0140196517517397,0.005225883459320981,0.011284842543075518,0.010078007129895051,0.017322946395130975,0.01979458507120102,0.02816757332079769,0.02033030030081876,True,14,0.5421048103859628,0.027009224336866804,0.03300831608389821,0.014780753534533281,2.2745281516319116,0.5772509371524368,1.6972772144794748,0.13861386138613863,False,1,False
trial_0015_bite_018_transfer,trial_0015_bite_018,trial_0015,transfer,contextual_promp,0.0339736345662043,0.197752388923047,0.0274042232026053,0.0015651235684691,0.005225883459320981,0.03160298784471925,0.028651496213456844,0.04534520051513241,0.048784060984071426,0.03682312448950392,0.033387023636308855,True,20,0.1268422743917287,0.0139853523539057,0.019131161621480115,0.018322651057929427,2.2710686588299662,0.8930481007856961,1.3780205580442701,0.19801980198019803,False,0,False
trial_0015_bite_018_withdrawal,trial_0015_bite_018,trial_0015,withdrawal,retrieval,0.1304886315009403,0.3891819219504572,0.2492183440904039,0.0803728228490823,-0.07430468519881825,0.030182182680513914,0.022116872002880705,0.06607069295440487,0.06910860109507555,0.04299025567704951,0.030728482447783412,True,82,1.9994004560846002,0.1293402048040491,0.16261760036852527,0.0892711841785132,6.193540036791488,6.457263415949282,-0.26372337915779465,0.8514851485148515,False,0,False
trial_0015_bite_018_withdrawal,trial_0015_bite_018,trial_0015,withdrawal,contextual_promp,0.1306651303606408,0.4496912459217346,0.2245173188102631,0.1747904180761373,-0.07430468519881825,0.01964036811701375,0.01655203552220664,0.03354177374456821,0.03768372766908032,0.05531797993619759,0.04350988074532972,True,82,2.0223897422664074,0.11739756645452633,0.1351472169893557,0.10197885884648304,5.23415070712112,6.457263415949282,-1.223112708828162,0.8910891089108911,False,0,False
trial_0015_bite_019_transfer,trial_0015_bite_019,trial_0015,transfer,retrieval,0.0297275148269978,0.1726382041310846,0.0046416005923731,0.0300286730097605,-0.014790635083040255,0.01566688273538159,0.013476269432924301,0.026762338966343086,0.04088862793799422,0.07335856691996868,0.06598655581601366,True,73,0.1590895849291925,0.029350656879843135,0.03557444127680132,0.017172071661068725,2.6401367569664558,5.4825854502834686,-2.8424486933170128,1.0,True,0,True
trial_0015_bite_019_transfer,trial_0015_bite_019,trial_0015,transfer,contextual_promp,0.0205901340499176,0.2048323128114258,0.0274141894855337,0.0353840038524045,-0.014790635083040255,0.040733485328114084,0.038772173649441764,0.05649987423976133,0.06374661923271191,0.1063653593381383,0.10056938470217011,True,61,0.09592327580246389,0.01804375250918581,0.02200723306135439,0.036184879310526503,4.702852216025253,2.770138941742037,1.9327132742832158,0.6039603960396039,False,0,False
trial_0015_bite_019_withdrawal,trial_0015_bite_019,trial_0015,withdrawal,retrieval,0.1228953626104065,0.6158328819581625,0.2579012645341931,0.0052137852087109,-0.06408656643946341,0.04758893598204347,0.03530328499304664,0.10763185490490779,0.1127487749500623,0.038204317095750916,0.03003556546579278,True,101,0.3078590597707693,0.12018498427986947,0.1515978471216554,0.13574443763988148,5.95522983714994,3.6857941241941834,2.2694357129557563,1.0,True,0,True
trial_0015_bite_019_withdrawal,trial_0015_bite_019,trial_0015,withdrawal,contextual_promp,0.1083239036959492,0.5746448720407813,0.1948596967064944,0.0685498704108393,-0.06408656643946341,0.04516555658258518,0.03334196219208588,0.09087174644298707,0.0938830640154531,0.038860060977747524,0.032251183425511906,True,101,0.30268987478744264,0.09904094874867808,0.11032901518122616,0.10811721644883596,5.173513986653557,3.6857941241941834,1.4877198624593735,1.0,True,0,True
trial_0017_bite_001_transfer,trial_0017_bite_001,trial_0017,transfer,retrieval,0.0661268890482112,0.2029980169505263,0.0600276625139711,0.0713625980445709,0.019245547261552517,0.025469199456887116,0.023225690817827698,0.03849235828507869,0.04492951598456735,0.10074213977007049,0.08303711480650917,True,80,0.14252621795695525,0.0747005780476713,0.07967823494832088,0.11343790222258839,3.061320296354041,5.4613837963807725,-2.4000635000267314,0.9702970297029703,False,1,False
trial_0017_bite_001_transfer,trial_0017_bite_001,trial_0017,transfer,contextual_promp,0.0561805548888638,0.1499412819518638,0.0484579328559807,0.0626538157014449,0.019245547261552517,0.024343626952196034,0.0221511699234114,0.03536058200959727,0.04156430140233684,0.10227688562922987,0.08427548888963474,True,80,0.1341523483757672,0.06198990731028866,0.0695595056299859,0.07354757798795516,3.1051541037962602,5.4613837963807725,-2.3562296925845123,1.0,True,0,True
trial_0017_bite_001_withdrawal,trial_0017_bite_001,trial_0017,withdrawal,retrieval,0.1008538511132499,0.5357701755728415,0.0897839755620393,0.0839692795410094,0.01660494752903842,0.09764353338559305,0.07451194833054067,0.1977250084259069,0.20390178970015882,0.1421781694610916,0.11378325971816558,True,101,0.2948510320007195,0.08232789005106425,0.09980670228427266,0.10588878803822943,7.045682900255962,8.626765268100716,-1.581082367844754,1.0,True,0,True
trial_0017_bite_001_withdrawal,trial_0017_bite_001,trial_0017,withdrawal,contextual_promp,0.0762193374287779,0.3825976152446616,0.1108799701522257,0.0790021890090659,0.01660494752903842,0.04863365488341891,0.03809419846776821,0.09407119878500611,0.09864319143880527,0.1107370531212668,0.09103686384305615,True,101,0.2109989876918762,0.08562888023092768,0.09533491575385997,0.14177714806911312,6.641504034248081,8.626765268100716,-1.9852612338526345,1.0,True,0,True
trial_0017_bite_002_transfer,trial_0017_bite_002,trial_0017,transfer,retrieval,0.0553619720057079,0.1312129751181973,0.0165267818032501,0.0153207937452539,0.02201725477572613,0.008803979574311158,0.006584974290705833,0.018417791150371454,0.019653995628148346,0.2543532582969449,0.2320826719939433,True,72,0.09337880261981026,0.04170188426448501,0.04941495212818481,0.09943711497647453,4.5050459464768435,4.528036854866905,-0.022990908390061904,0.7128712871287128,False,0,False
trial_0017_bite_002_transfer,trial_0017_bite_002,trial_0017,transfer,contextual_promp,0.0495546425396505,0.142157671605303,0.0316533799525419,0.0256579493712749,0.02201725477572613,0.012785433287700501,0.010564827839581094,0.024358046390506788,0.027021544821100838,0.25947643412903604,0.2360685455765815,True,60,0.11767482589133633,0.03382114472623164,0.041067984718643855,0.08767266104297719,3.9223056886937093,3.23062850107198,0.6916771876217291,0.594059405940594,False,0,False
trial_0017_bite_002_withdrawal,trial_0017_bite_002,trial_0017,withdrawal,retrieval,0.1122497740773433,0.9249920925448613,0.0774334852696571,0.0064455007429848,0.022234711809007365,0.16372800178360702,0.13668049631703078,0.29337751337651513,0.30425786732452564,0.1773110335819855,0.13012325643143913,True,101,0.3440460688470358,0.09920656871993369,0.11011508610408687,0.227561441912021,8.622991854292579,6.340204202995928,2.282787651296651,1.0,True,0,True
trial_0017_bite_002_withdrawal,trial_0017_bite_002,trial_0017,withdrawal,contextual_promp,0.0538625922821747,0.2962501642411286,0.0203910679669422,0.0501689489907468,0.022234711809007365,0.05474327892962015,0.040703942677361334,0.11316886874321284,0.1203663846785712,0.10266636513401395,0.08805195945967212,True,101,0.15658624496441378,0.04465499682921966,0.05014319101447445,0.06378716781444366,4.924971311988735,6.340204202995928,-1.415232891007193,1.0,True,0,True
trial_0017_bite_003_withdrawal,trial_0017_bite_003,trial_0017,withdrawal,retrieval,0.1325538234251725,0.7049502732470588,0.2484426280050572,0.0700110540243784,0.01550932650294014,0.07946827059382931,0.05930675788752644,0.1543498559688025,0.1601711583668657,0.13798185577767055,0.10757290569317833,True,101,0.44513804624166653,0.06871626402580765,0.07685388745844245,0.18027803620952307,5.565773717113288,6.711690206349012,-1.1459164892357236,1.0,True,0,True
trial_0017_bite_003_withdrawal,trial_0017_bite_003,trial_0017,withdrawal,contextual_promp,0.0431224554600468,0.3485597639968366,0.0438872894996214,0.1286173800669414,0.01550932650294014,0.057570698270745305,0.04820612896049419,0.10640746140773381,0.1120517607446178,0.1181624396383687,0.09862351285005229,True,101,0.14793396694991848,0.033852529413261806,0.0392853170550693,0.07278801030128597,4.573031619393196,6.711690206349012,-2.138658586955816,1.0,True,0,True
trial_0017_bite_004_withdrawal,trial_0017_bite_004,trial_0017,withdrawal,retrieval,0.102839773962348,0.498859473404764,0.0765337371626105,0.0005625483068784,0.010368197358778171,0.111650581516568,0.08520783219457644,0.2101430674646075,0.2199558598012072,0.15069887116224154,0.12414620160835395,True,101,0.27287657941452625,0.0887380310383924,0.0997457814453293,0.1684212144324691,6.908206629489035,6.727741249126234,0.1804653803628007,1.0,True,0,True
trial_0017_bite_004_withdrawal,trial_0017_bite_004,trial_0017,withdrawal,contextual_promp,0.080356897930184,0.4634689052824927,0.1322703699689538,0.0516191963370893,0.010368197358778171,0.0671477057496641,0.05706507638764701,0.10247124997280692,0.10775074136241146,0.13682850287570403,0.11266569458313748,True,101,0.34082641567525046,0.07321898387269112,0.08816265469370806,0.15402294392191201,3.882280583821532,6.727741249126234,-2.845460665304702,1.0,True,0,True
trial_0017_bite_005_transfer,trial_0017_bite_005,trial_0017,transfer,retrieval,0.0537252979771102,0.2839423011259986,0.043640275309467,0.0380850248014597,0.01088584905961302,0.01342349162349145,0.011258934863249337,0.023015504383316746,0.02616094057006038,0.03213841134282197,0.02463689261283993,True,58,0.2263334168805342,0.05966109731483722,0.07449453961351614,0.09723758370984259,4.897004409290064,3.277626548411309,1.619377860878755,0.5742574257425742,False,0,False
trial_0017_bite_005_transfer,trial_0017_bite_005,trial_0017,transfer,contextual_promp,0.0442784367613488,0.2048833420452168,0.0316430409464765,0.0484139596594348,0.01088584905961302,0.012420705394806353,0.01114319109857795,0.021313555163691753,0.02316388015369701,0.03131184229707224,0.02478125919088302,True,69,0.23140164178827813,0.06673459472698264,0.07568146265035168,0.08881585478906959,4.359050129702664,3.969332111090864,0.38971801861179944,0.6831683168316832,False,1,False
trial_0017_bite_005_withdrawal,trial_0017_bite_005,trial_0017,withdrawal,retrieval,0.0973185221483022,0.2628415676531848,0.0706113119581532,0.1011465053468396,0.014210544144030628,0.020608666806525285,0.01856437677870769,0.032752413079406184,0.036372608191901704,0.09153871300230944,0.08420265274198532,True,101,0.18442888820351683,0.10289669975763457,0.114327528846737,0.09300990264333209,4.644164591718109,5.710627094327274,-1.0664625026091645,1.0,True,0,True
trial_0017_bite_005_withdrawal,trial_0017_bite_005,trial_0017,withdrawal,contextual_promp,0.1211857001761019,0.672529082220704,0.1959130422700578,0.1899929609210419,0.014210544144030628,0.05653470679582546,0.05181147660201342,0.08226000031448183,0.08516587423888414,0.15341204876825962,0.13770148942472624,True,101,0.3204807935347256,0.07479979305087799,0.08669836989807436,0.18290566149614923,4.68109635909957,5.710627094327274,-1.0295307352277039,1.0,True,0,True
trial_0017_bite_006_transfer,trial_0017_bite_006,trial_0017,transfer,retrieval,0.0320821949914091,0.2227018735135929,0.0316800811825382,0.0149460385098031,0.00874264165348348,0.023434208857583454,0.021142512015050526,0.035777386726356886,0.03865538455970452,0.025790601977529443,0.01948793053261074,True,101,0.10811774705089114,0.03209578124455013,0.037418100153565996,0.07618167991595975,4.920704077959998,4.600249924909537,0.320454153050461,1.0,True,0,True
trial_0017_bite_006_transfer,trial_0017_bite_006,trial_0017,transfer,contextual_promp,0.0326618215173908,0.2035581756564319,0.03009901331853,0.0308296492173114,0.00874264165348348,0.020842136200124754,0.019581808082575605,0.027931262034871618,0.029267018914328587,0.029372866793633885,0.019962000157492162,True,101,0.07208610885229647,0.03504231577028033,0.038512388200333696,0.07311791070451246,3.758218526765388,4.600249924909537,-0.8420313981441492,1.0,True,0,True
trial_0017_bite_006_withdrawal,trial_0017_bite_006,trial_0017,withdrawal,retrieval,0.1404228250050889,0.6010155116981486,0.1379994835981747,0.0204161152644083,0.021789625339524138,0.17468936787581207,0.1450178742000162,0.30330533802491516,0.30706556437882726,0.3331064190441051,0.2796156204196063,True,101,0.35802326765682096,0.1316631325580959,0.1533783985289687,0.27726016460306163,6.853390091053469,7.024096710163926,-0.17070661911045715,1.0,True,0,True
trial_0017_bite_006_withdrawal,trial_0017_bite_006,trial_0017,withdrawal,contextual_promp,0.0858142793076323,0.3876592747460745,0.1074439602867758,0.046069514580098,0.021789625339524138,0.11555686595419433,0.09885510290239952,0.18945299242744293,0.19833108020835608,0.2790664291865365,0.2349431947688639,True,101,0.2338507594179588,0.09561492963664148,0.11552359126164218,0.20544107278257562,5.132028616505716,7.024096710163926,-1.8920680936582102,1.0,True,0,True
trial_0017_bite_007_transfer,trial_0017_bite_007,trial_0017,transfer,retrieval,0.0396973422541695,0.2535852887127139,0.047150155698591,0.0353537447902895,0.009302244668492452,0.01200226731751233,0.010489373311883732,0.019755003816636613,0.025385610003601865,0.04365591834377359,0.032117684840197405,True,101,0.12118128779140364,0.05651521183173737,0.06351918732924895,0.121981526663446,4.387734670084115,4.396632170814345,-0.00889750073022988,1.0,True,0,True
trial_0017_bite_007_transfer,trial_0017_bite_007,trial_0017,transfer,contextual_promp,0.0397538381578432,0.1566298400279649,0.0287765313890062,0.0424123569086362,0.009302244668492452,0.012939986660303925,0.010074783840394666,0.023969828117428316,0.025503281044264435,0.046694648993149436,0.034642999966553435,True,101,0.07661688661359643,0.044497487211052546,0.0488336791790625,0.08128047228399822,3.4069531850530694,4.396632170814345,-0.9896789857612758,1.0,True,0,True
trial_0017_bite_007_withdrawal,trial_0017_bite_007,trial_0017,withdrawal,retrieval,0.0751372355149868,0.4693355368614288,0.1130467266700329,0.0091262526930994,0.007853620897530696,0.035211826381287954,0.027564306798186475,0.06521811403899624,0.07211797312491564,0.08319538005413687,0.06790166741642198,True,101,0.21845676362738178,0.05824089381533123,0.0714269254433393,0.11280150182253,6.961614855274176,5.099419670054249,1.8621951852199272,1.0,True,0,True
trial_0017_bite_007_withdrawal,trial_0017_bite_007,trial_0017,withdrawal,contextual_promp,0.0454181759078278,0.2755026286763539,0.0655409611731833,0.0134228897209747,0.007853620897530696,0.029750406297571155,0.025799280960925847,0.052752950473135385,0.05686048845667896,0.07531026279017211,0.06871635568934562,True,101,0.12594751791334038,0.037932194022632995,0.045283329420579055,0.06486697263647616,4.839451655730992,5.099419670054249,-0.259968014323257,1.0,True,0,True
trial_0017_bite_008_withdrawal,trial_0017_bite_008,trial_0017,withdrawal,retrieval,0.1166064693056094,1.009834362566744,0.1660345271360175,0.0629789508320453,0.008834028570502287,0.17171073360268158,0.11883354162157801,0.3064087859634197,0.31746116237306476,0.1661476343321017,0.12054538968102842,True,101,0.48497059919318986,0.12641343180156658,0.14432902143690993,0.3001304505220982,4.074189405472218,7.475456585335969,-3.4012671798637513,1.0,True,0,True
trial_0017_bite_008_withdrawal,trial_0017_bite_008,trial_0017,withdrawal,contextual_promp,0.0329238176336016,0.2803302636227026,0.0318551500199053,0.0902386066667147,0.008834028570502287,0.042721597718282156,0.034024553571287745,0.08126471759085749,0.08577091434245851,0.0678011820250926,0.059345479649830994,True,101,0.1240167349814708,0.036123077155215705,0.042374316307835384,0.07389264149812665,5.134640189909849,7.475456585335969,-2.3408163954261205,1.0,True,0,True
trial_0017_bite_009_transfer,trial_0017_bite_009,trial_0017,transfer,retrieval,0.0960202001986875,0.2796051903738087,0.0451837647964919,0.0801985025934916,0.012368632358303254,0.0173332629923553,0.013764984905655035,0.032071405113501525,0.03626555946116124,0.05770145871501083,0.04821464920410543,True,58,0.24316769801819915,0.10996261930250079,0.13295694178711054,0.11570079572486364,4.47496891408991,2.8058910082612307,1.6690779058286793,0.5742574257425742,False,0,False
trial_0017_bite_009_transfer,trial_0017_bite_009,trial_0017,transfer,contextual_promp,0.0982278920458798,0.167160978834109,0.0163954142948889,0.0699548569242181,0.012368632358303254,0.019648875095252625,0.014613862912613247,0.04226634526034927,0.04542276693829778,0.0452294954445698,0.03580136740451818,True,76,0.23916119654035678,0.11135916911183931,0.12558937850269447,0.0988386390592638,4.858170282513202,4.255724915155436,0.6024453673577659,0.7623762376237624,False,1,False
trial_0017_bite_009_withdrawal,trial_0017_bite_009,trial_0017,withdrawal,retrieval,0.081438317747072,0.2517624505078162,0.1226999350974335,0.0571296075268837,0.019434246924806664,0.06094358982898119,0.04800039024955433,0.11297337919728104,0.12637780664474418,0.08901353155862655,0.07547999033853675,True,101,0.16267840973902398,0.07432559687663082,0.0836834230961609,0.09835689710607617,6.518812583728465,6.253802485432982,0.26501009829548305,1.0,True,0,True
trial_0017_bite_009_withdrawal,trial_0017_bite_009,trial_0017,withdrawal,contextual_promp,0.0430779457195772,0.1806819831088485,0.0931022582880735,0.1111933298736834,0.019434246924806664,0.02198538998416473,0.0197366416726163,0.03886049502928074,0.042921996955826644,0.05154564892111152,0.04677030608451445,True,101,0.08869360145139624,0.03890820805489763,0.051759158859835556,0.07052280057843657,5.203475378338897,6.253802485432982,-1.050327107094085,1.0,True,0,True
