model,parent_bite_id,take,phase,circular_mae,circular_rmse,n_frames
M2_pose_velocity,trial_0020_bite_011,trial_0020,transfer,0.07417047041206973,0.08550917420621382,162
M2_pose_velocity,trial_0020_bite_011,trial_0020,withdrawal,0.0735523725020303,0.08701896290768435,100
M2_pose_velocity,trial_0020_bite_012,trial_0020,transfer,0.09962755998339178,0.11080192485543716,120
M2_pose_velocity,trial_0020_bite_012,trial_0020,withdrawal,0.20176781741870484,0.24779479943579744,124
M2_pose_velocity,trial_0020_bite_013,trial_0020,transfer,0.03572760468333198,0.0390379063611412,143
M2_pose_velocity,trial_0020_bite_013,trial_0020,withdrawal,0.15526052245769645,0.1972768830344729,149
M2_pose_velocity,trial_0020_bite_014,trial_0020,transfer,0.04499617259546427,0.05446549383820151,149
M2_pose_velocity,trial_0020_bite_014,trial_0020,withdrawal,0.16718903994449552,0.2135795522809724,117
M2_pose_velocity,trial_0020_bite_015,trial_0020,transfer,0.041666296848225565,0.057992486173140796,323
M2_pose_velocity,trial_0020_bite_015,trial_0020,withdrawal,0.18502590838412047,0.25400010778336407,104
M2_pose_velocity,trial_0020_bite_016,trial_0020,transfer,0.018715751312702474,0.024320102186569603,163
M2_pose_velocity,trial_0020_bite_016,trial_0020,withdrawal,0.12958194311084983,0.17111582292934693,95
M2_pose_velocity,trial_0020_bite_017,trial_0020,withdrawal,0.13065499111910073,0.18304792773813558,104
M2_pose_velocity,trial_0020_bite_018,trial_0020,transfer,0.008358109154376018,0.009911727986125619,201
M2_pose_velocity,trial_0020_bite_018,trial_0020,withdrawal,0.16224627287756047,0.23664956846739407,108
M2_pose_velocity,trial_0020_bite_019,trial_0020,withdrawal,0.255694405265162,0.28756408888110613,90
M3_strong_local,trial_0012_bite_001,trial_0012,transfer,0.02067241547147179,0.026004433606760483,144
M3_strong_local,trial_0012_bite_001,trial_0012,withdrawal,0.04082505926390279,0.0446676242398536,102
M3_strong_local,trial_0012_bite_002,trial_0012,transfer,0.02184364092032154,0.025500947324516448,188
M3_strong_local,trial_0012_bite_002,trial_0012,withdrawal,0.11864628045099904,0.14471642468225396,113
M3_strong_local,trial_0012_bite_003,trial_0012,transfer,0.09795548322344305,0.10022779805832867,146
M3_strong_local,trial_0012_bite_003,trial_0012,withdrawal,0.17325860933638468,0.1934950637009428,99
M3_strong_local,trial_0012_bite_004,trial_0012,transfer,0.03666691544258202,0.04101642313283757,147
M3_strong_local,trial_0012_bite_004,trial_0012,withdrawal,0.1166287475556752,0.13555105849099916,140
M3_strong_local,trial_0012_bite_005,trial_0012,transfer,0.11150325520372163,0.11993878157198776,122
M3_strong_local,trial_0012_bite_005,trial_0012,withdrawal,0.15834655471609554,0.1953433546143997,137
M3_strong_local,trial_0012_bite_006,trial_0012,transfer,0.04381222716114605,0.054844324013663515,157
M3_strong_local,trial_0012_bite_006,trial_0012,withdrawal,0.12928707832346373,0.14493598687107176,131
M3_strong_local,trial_0012_bite_007,trial_0012,transfer,0.10357119672723088,0.10736237865939834,133
M3_strong_local,trial_0012_bite_007,trial_0012,withdrawal,0.14841489297181132,0.18530651236555032,140
M3_strong_local,trial_0012_bite_008,trial_0012,transfer,0.04506677041934891,0.04911938273358261,168
M3_strong_local,trial_0012_bite_008,trial_0012,withdrawal,0.14446192477560874,0.15395136889515273,98
M3_strong_local,trial_0012_bite_009,trial_0012,transfer,0.05253301274449091,0.056943779361118496,230
M3_strong_local,trial_0012_bite_009,trial_0012,withdrawal,0.11665644611110774,0.16422151331698656,138
M3_strong_local,trial_0012_bite_010,trial_0012,transfer,0.049298228140573254,0.052823720183327316,152
M3_strong_local,trial_0012_bite_010,trial_0012,withdrawal,0.1674904839168804,0.19387556106764126,99
M3_strong_local,trial_0012_bite_011,trial_0012,transfer,0.019150280267240923,0.02537962500091625,205
M3_strong_local,trial_0012_bite_011,trial_0012,withdrawal,0.056179700270357964,0.05963051073827633,175
M3_strong_local,trial_0012_bite_012,trial_0012,transfer,0.03886859306500937,0.04276210836024499,180
M3_strong_local,trial_0012_bite_012,trial_0012,withdrawal,0.12786676234849984,0.1747015898114983,97
M3_strong_local,trial_0012_bite_013,trial_0012,transfer,0.05123352473859105,0.05273072409532593,204
M3_strong_local,trial_0012_bite_013,trial_0012,withdrawal,0.07319715504117573,0.09370522307491172,120
M3_strong_local,trial_0012_bite_014,trial_0012,transfer,0.13443537991100618,0.1503719612228397,176
M3_strong_local,trial_0012_bite_014,trial_0012,withdrawal,0.07282399282256696,0.08588078789331959,120
M3_strong_local,trial_0012_bite_015,trial_0012,transfer,0.13732878388757533,0.16102256553221364,151
M3_strong_local,trial_0012_bite_015,trial_0012,withdrawal,0.06860122851105879,0.07636876288793111,115
M3_strong_local,trial_0013_bite_001,trial_0013,transfer,0.05199223596039639,0.05759362984297211,124
M3_strong_local,trial_0013_bite_001,trial_0013,withdrawal,0.25155713359156495,0.2923139613680006,85
M3_strong_local,trial_0013_bite_002,trial_0013,transfer,0.05403891824697046,0.05771686573717189,131
M3_strong_local,trial_0013_bite_002,trial_0013,withdrawal,0.03902116056926383,0.04861815742408501,116
M3_strong_local,trial_0013_bite_003,trial_0013,transfer,0.031915920047808875,0.03642083194192855,164
M3_strong_local,trial_0013_bite_003,trial_0013,withdrawal,0.11758265233862564,0.14334755973148763,94
M3_strong_local,trial_0013_bite_004,trial_0013,transfer,0.08610782918661701,0.08614640738553471,20
M3_strong_local,trial_0013_bite_004,trial_0013,withdrawal,0.07568947307642311,0.0912521652032129,71
M3_strong_local,trial_0013_bite_005,trial_0013,transfer,0.06609697751462468,0.06883696094648685,88
M3_strong_local,trial_0013_bite_005,trial_0013,withdrawal,0.04763675086902984,0.050430214585970926,81
M3_strong_local,trial_0013_bite_006,trial_0013,transfer,0.05243744603931841,0.055556764002542204,158
M3_strong_local,trial_0013_bite_006,trial_0013,withdrawal,0.10445090254498673,0.12846815011148668,142
M3_strong_local,trial_0013_bite_007,trial_0013,transfer,0.08278635587397372,0.08326095578558314,39
M3_strong_local,trial_0013_bite_007,trial_0013,withdrawal,0.021980591880150117,0.024017001551227258,136
M3_strong_local,trial_0013_bite_008,trial_0013,transfer,0.030920364748513136,0.03588543863316909,198
M3_strong_local,trial_0013_bite_008,trial_0013,withdrawal,0.032759743105080695,0.04384715739785571,85
M3_strong_local,trial_0013_bite_009,trial_0013,transfer,0.08157087373305864,0.08657612955710386,158
M3_strong_local,trial_0013_bite_009,trial_0013,withdrawal,0.07790466512104599,0.0927744071476153,108
M3_strong_local,trial_0013_bite_010,trial_0013,transfer,0.048198840793342246,0.05022256891682977,135
M3_strong_local,trial_0013_bite_010,trial_0013,withdrawal,0.03758480742754663,0.04090705455567874,140
M3_strong_local,trial_0013_bite_011,trial_0013,transfer,0.09018034682302263,0.0938043783436089,131
M3_strong_local,trial_0013_bite_011,trial_0013,withdrawal,0.07345919405513895,0.09214713406282599,118
M3_strong_local,trial_0013_bite_012,trial_0013,transfer,0.04628952153420773,0.05030817155675721,140
M3_strong_local,trial_0013_bite_012,trial_0013,withdrawal,0.0724643208265296,0.08854173147616419,94
M3_strong_local,trial_0014_bite_001,trial_0014,transfer,0.040302511548650215,0.04285849082265224,156
M3_strong_local,trial_0014_bite_001,trial_0014,withdrawal,0.11675743248233411,0.15403708625525106,98
M3_strong_local,trial_0014_bite_002,trial_0014,transfer,0.04591435787612055,0.05050220002822213,174
M3_strong_local,trial_0014_bite_002,trial_0014,withdrawal,0.031464832147194775,0.04037997492734052,109
M3_strong_local,trial_0014_bite_003,trial_0014,transfer,0.6387891647186333,0.6414560108927494,132
M3_strong_local,trial_0014_bite_003,trial_0014,withdrawal,0.023480340521121693,0.032295634530465425,102
M3_strong_local,trial_0014_bite_004,trial_0014,transfer,0.07792936295654299,0.08661461846354568,112
M3_strong_local,trial_0014_bite_004,trial_0014,withdrawal,0.050220386979353444,0.06575289315478469,95
M3_strong_local,trial_0014_bite_005,trial_0014,transfer,0.7159012442054783,0.7221494407228408,124
M3_strong_local,trial_0014_bite_005,trial_0014,withdrawal,0.049059867327713114,0.06612967919788774,62
M3_strong_local,trial_0014_bite_006,trial_0014,transfer,0.07224626396339542,0.0818979681314585,91
M3_strong_local,trial_0014_bite_006,trial_0014,withdrawal,0.09926583322193665,0.13207406205015998,81
M3_strong_local,trial_0014_bite_007,trial_0014,transfer,0.05919051436854029,0.06652753384335193,111
M3_strong_local,trial_0014_bite_007,trial_0014,withdrawal,0.029892678247572038,0.038686159040996274,86
M3_strong_local,trial_0014_bite_008,trial_0014,transfer,0.07100064144297807,0.08120832783804582,94
M3_strong_local,trial_0014_bite_008,trial_0014,withdrawal,0.049346785543787824,0.05553679951464826,74
M3_strong_local,trial_0014_bite_009,trial_0014,transfer,0.05699948501961455,0.06316840808649658,114
M3_strong_local,trial_0014_bite_009,trial_0014,withdrawal,0.013578828069012743,0.017961405413214056,52
M3_strong_local,trial_0014_bite_010,trial_0014,transfer,0.7021194625454241,0.7070748185359801,124
M3_strong_local,trial_0014_bite_010,trial_0014,withdrawal,0.05721566501302287,0.0780938125944918,77
M3_strong_local,trial_0014_bite_011,trial_0014,transfer,0.0794493235677872,0.09101826894759912,131
M3_strong_local,trial_0014_bite_011,trial_0014,withdrawal,0.025107970426101845,0.03306717692638713,81
M3_strong_local,trial_0014_bite_012,trial_0014,transfer,0.7405765024642144,0.7481778659652999,103
M3_strong_local,trial_0014_bite_012,trial_0014,withdrawal,0.07882881349517698,0.091324289047196,104
M3_strong_local,trial_0014_bite_013,trial_0014,transfer,0.7235091867190916,0.7295401888215081,108
M3_strong_local,trial_0014_bite_013,trial_0014,withdrawal,0.0554195885883529,0.06272750630029866,115
M3_strong_local,trial_0014_bite_014,trial_0014,transfer,0.15119799251566768,0.16196006573878347,129
M3_strong_local,trial_0014_bite_014,trial_0014,withdrawal,0.021711571248965635,0.026133253919114065,106
M3_strong_local,trial_0014_bite_015,trial_0014,transfer,0.10217360049906063,0.11648391410004419,130
M3_strong_local,trial_0014_bite_015,trial_0014,withdrawal,0.09906645381735671,0.11247249163051888,106
M3_strong_local,trial_0014_bite_016,trial_0014,transfer,0.12154874798651384,0.13104629979597507,137
M3_strong_local,trial_0014_bite_016,trial_0014,withdrawal,0.07506695129802077,0.08482598938829786,94
M3_strong_local,trial_0014_bite_017,trial_0014,transfer,0.0642875821393453,0.0694449874863033,121
M3_strong_local,trial_0014_bite_017,trial_0014,withdrawal,0.0391383153596299,0.04709260745692344,99
M3_strong_local,trial_0014_bite_018,trial_0014,transfer,0.6726436438475125,0.6758650897210278,156
M3_strong_local,trial_0014_bite_018,trial_0014,withdrawal,0.03837015854177133,0.0505859924125678,86
M3_strong_local,trial_0014_bite_019,trial_0014,transfer,0.04199699480999856,0.05023788982280228,127
M3_strong_local,trial_0014_bite_019,trial_0014,withdrawal,0.09055361103321899,0.10023872656319192,104
M3_strong_local,trial_0014_bite_020,trial_0014,transfer,0.4590672883974982,0.46151417966328806,157
M3_strong_local,trial_0014_bite_020,trial_0014,withdrawal,0.05591607841278988,0.0614724631369722,104
M3_strong_local,trial_0014_bite_021,trial_0014,transfer,0.04241622001630719,0.04515484755360552,205
M3_strong_local,trial_0014_bite_021,trial_0014,withdrawal,0.11219027305480367,0.13502366969149238,99
M3_strong_local,trial_0015_bite_001,trial_0015,transfer,0.02560168908842942,0.028099385879022054,145
M3_strong_local,trial_0015_bite_001,trial_0015,withdrawal,0.10883070173273762,0.12378201787721804,149
M3_strong_local,trial_0015_bite_002,trial_0015,transfer,0.07309621511154044,0.08137268586388229,108
M3_strong_local,trial_0015_bite_002,trial_0015,withdrawal,0.16049783850026825,0.1971637894217573,129
M3_strong_local,trial_0015_bite_003,trial_0015,transfer,0.0602348150291157,0.06606057356497896,154
M3_strong_local,trial_0015_bite_003,trial_0015,withdrawal,0.08879447907312926,0.11010092484795757,153
M3_strong_local,trial_0015_bite_004,trial_0015,transfer,0.07940599600451502,0.0930895806745552,145
M3_strong_local,trial_0015_bite_004,trial_0015,withdrawal,0.07068550476095914,0.08525874788769718,136
M3_strong_local,trial_0015_bite_005,trial_0015,transfer,0.08563235951092082,0.10063779294096085,122
M3_strong_local,trial_0015_bite_005,trial_0015,withdrawal,0.1802906456163299,0.20820093150648794,163
M3_strong_local,trial_0015_bite_006,trial_0015,transfer,0.10139274408903085,0.11561460695355759,122
M3_strong_local,trial_0015_bite_006,trial_0015,withdrawal,0.09452373968126451,0.11000177433718437,146
M3_strong_local,trial_0015_bite_007,trial_0015,transfer,0.043614988861605634,0.04709335688146928,127
M3_strong_local,trial_0015_bite_007,trial_0015,withdrawal,0.041511292048932794,0.050752168700987955,144
M3_strong_local,trial_0015_bite_008,trial_0015,transfer,0.02563672996876988,0.03076123554529045,169
M3_strong_local,trial_0015_bite_008,trial_0015,withdrawal,0.04521804333489672,0.047935017055150894,227
M3_strong_local,trial_0015_bite_009,trial_0015,transfer,0.152792753600689,0.17510139212285253,158
M3_strong_local,trial_0015_bite_009,trial_0015,withdrawal,0.1508550947326088,0.20197207746530343,183
M3_strong_local,trial_0015_bite_010,trial_0015,transfer,0.03048858707132107,0.035427662715902204,150
M3_strong_local,trial_0015_bite_010,trial_0015,withdrawal,0.09128691311849912,0.11817505784758889,131
M3_strong_local,trial_0015_bite_011,trial_0015,transfer,0.08246407198901289,0.08974541666993449,126
M3_strong_local,trial_0015_bite_011,trial_0015,withdrawal,0.12195571279627443,0.15841587498620463,124
M3_strong_local,trial_0015_bite_012,trial_0015,transfer,0.0690611348258819,0.07508869458308373,44
M3_strong_local,trial_0015_bite_012,trial_0015,withdrawal,0.07427752513314356,0.09458376357761482,129
M3_strong_local,trial_0015_bite_013,trial_0015,transfer,0.12129764650076473,0.13550598904926214,146
M3_strong_local,trial_0015_bite_013,trial_0015,withdrawal,0.05946516860415008,0.06759902843459717,183
M3_strong_local,trial_0015_bite_014,trial_0015,transfer,0.0841660058955312,0.09298076531237845,116
M3_strong_local,trial_0015_bite_014,trial_0015,withdrawal,0.05016491928690047,0.05365605938793444,138
M3_strong_local,trial_0015_bite_015,trial_0015,transfer,0.08339094400690848,0.09024198613867888,110
M3_strong_local,trial_0015_bite_015,trial_0015,withdrawal,0.05997896558082118,0.0746022585562801,169
M3_strong_local,trial_0015_bite_016,trial_0015,transfer,0.029807342053122514,0.03445948828459705,156
M3_strong_local,trial_0015_bite_016,trial_0015,withdrawal,0.08615155954497293,0.0955182347777279,156
M3_strong_local,trial_0015_bite_017,trial_0015,transfer,0.05851854323783399,0.06446401285106446,160
M3_strong_local,trial_0015_bite_017,trial_0015,withdrawal,0.09082352251132521,0.10155849943641093,178
M3_strong_local,trial_0015_bite_018,trial_0015,transfer,0.034878633855722346,0.039773097764922875,151
M3_strong_local,trial_0015_bite_018,trial_0015,withdrawal,0.061299175375240704,0.07006987174278893,178
M3_strong_local,trial_0015_bite_019,trial_0015,transfer,0.11262765327133954,0.12054455561890569,185
M3_strong_local,trial_0015_bite_019,trial_0015,withdrawal,0.06128305693057327,0.06979368236840502,149
M3_strong_local,trial_0017_bite_001,trial_0017,transfer,0.11712189985406225,0.13617856590367938,219
M3_strong_local,trial_0017_bite_001,trial_0017,withdrawal,0.10814269783837475,0.13556897957256148,129
M3_strong_local,trial_0017_bite_002,trial_0017,transfer,0.24412419564693896,0.2676958356029168,167
M3_strong_local,trial_0017_bite_002,trial_0017,withdrawal,0.09035093419445235,0.10676983338033098,90
M3_strong_local,trial_0017_bite_003,trial_0017,transfer,0.104212472623971,0.10973705822195884,119
M3_strong_local,trial_0017_bite_003,trial_0017,withdrawal,0.09249685070188224,0.1153956453260519,100
M3_strong_local,trial_0017_bite_004,trial_0017,transfer,0.14696883232753707,0.15212626692072392,103
M3_strong_local,trial_0017_bite_004,trial_0017,withdrawal,0.06775575329998677,0.0801692901898634,93
M3_strong_local,trial_0017_bite_005,trial_0017,transfer,0.04646130532583369,0.04923319809587826,190
M3_strong_local,trial_0017_bite_005,trial_0017,withdrawal,0.0698069473187593,0.07637993088848612,79
M3_strong_local,trial_0017_bite_006,trial_0017,transfer,0.06511329798561202,0.06584525913582272,160
M3_strong_local,trial_0017_bite_006,trial_0017,withdrawal,0.11723870084331699,0.13280813821922507,108
M3_strong_local,trial_0017_bite_007,trial_0017,transfer,0.10598783997233117,0.1154841885116632,156
M3_strong_local,trial_0017_bite_007,trial_0017,withdrawal,0.11702885974270251,0.1299761616836336,64
M3_strong_local,trial_0017_bite_008,trial_0017,transfer,0.11742141132170852,0.117730678534426,49
M3_strong_local,trial_0017_bite_008,trial_0017,withdrawal,0.07478314721701299,0.09130914960120849,74
M3_strong_local,trial_0017_bite_009,trial_0017,transfer,0.049154801713939156,0.056520009112930245,233
M3_strong_local,trial_0017_bite_009,trial_0017,withdrawal,0.12934999593621602,0.14032914900933086,70
M3_strong_local,trial_0017_bite_010,trial_0017,transfer,0.07065439616494314,0.07444743927293115,178
M3_strong_local,trial_0017_bite_010,trial_0017,withdrawal,0.12991686865069446,0.1412248090566516,73
M3_strong_local,trial_0017_bite_011,trial_0017,transfer,0.10439564350318245,0.10649185776108909,120
M3_strong_local,trial_0017_bite_011,trial_0017,withdrawal,0.14959996061391476,0.16758927672715176,71
M3_strong_local,trial_0017_bite_012,trial_0017,transfer,0.09271272079489502,0.09592510989955287,176
M3_strong_local,trial_0017_bite_012,trial_0017,withdrawal,0.13983532668774043,0.15589609325117829,68
M3_strong_local,trial_0017_bite_013,trial_0017,transfer,0.06399640503838949,0.07163050966824919,90
M3_strong_local,trial_0017_bite_013,trial_0017,withdrawal,0.03786297020587077,0.05025879508673195,79
M3_strong_local,trial_0017_bite_014,trial_0017,transfer,0.09262986609628983,0.09762874727985484,232
M3_strong_local,trial_0017_bite_014,trial_0017,withdrawal,0.1134004825990764,0.13913212090450044,149
M3_strong_local,trial_0017_bite_015,trial_0017,transfer,0.044258965376719576,0.05425343492029875,332
M3_strong_local,trial_0017_bite_015,trial_0017,withdrawal,0.07034760799668724,0.07610622139797991,75
M3_strong_local,trial_0019_bite_001,trial_0019,transfer,0.03786214068954626,0.04717517044630307,106
M3_strong_local,trial_0019_bite_001,trial_0019,withdrawal,0.07815630150163841,0.09779911838798745,91
M3_strong_local,trial_0019_bite_002,trial_0019,transfer,0.032761479841908275,0.038604876469110386,124
M3_strong_local,trial_0019_bite_002,trial_0019,withdrawal,0.12779680454623032,0.14349626556592793,102
M3_strong_local,trial_0019_bite_003,trial_0019,transfer,0.06204629909337151,0.06729708286067175,115
M3_strong_local,trial_0019_bite_003,trial_0019,withdrawal,0.08154941389056874,0.08880501458433535,93
M3_strong_local,trial_0019_bite_004,trial_0019,transfer,0.0868919852457585,0.09493636070290709,113
M3_strong_local,trial_0019_bite_004,trial_0019,withdrawal,0.09839689458236865,0.1132662746484975,90
M3_strong_local,trial_0019_bite_005,trial_0019,transfer,0.06358608825898278,0.06698006102012728,128
M3_strong_local,trial_0019_bite_005,trial_0019,withdrawal,0.1582381046847143,0.1746299285761813,156
M3_strong_local,trial_0019_bite_006,trial_0019,transfer,0.05215713200355149,0.05636526593148532,110
M3_strong_local,trial_0019_bite_006,trial_0019,withdrawal,0.18330809592347916,0.19176997800073917,116
M3_strong_local,trial_0019_bite_007,trial_0019,transfer,0.11182952037377082,0.12818365416053934,114
M3_strong_local,trial_0019_bite_007,trial_0019,withdrawal,0.13620786286996422,0.14209120869252712,99
M3_strong_local,trial_0019_bite_008,trial_0019,transfer,0.09514102797477324,0.09690518349865902,136
M3_strong_local,trial_0019_bite_008,trial_0019,withdrawal,0.16032758319060525,0.1824827131301042,113
M3_strong_local,trial_0019_bite_009,trial_0019,transfer,0.05220858217271218,0.05364032426829596,133
M3_strong_local,trial_0019_bite_009,trial_0019,withdrawal,0.11627559535342623,0.1256147991821353,108
M3_strong_local,trial_0019_bite_010,trial_0019,transfer,0.022605618012158664,0.03241866580530461,137
M3_strong_local,trial_0019_bite_010,trial_0019,withdrawal,0.06881084265119505,0.09251636582046975,99
M3_strong_local,trial_0019_bite_011,trial_0019,transfer,0.08754906741611126,0.09159893235841891,176
M3_strong_local,trial_0019_bite_011,trial_0019,withdrawal,0.17507209299544096,0.203004108892026,104
M3_strong_local,trial_0019_bite_012,trial_0019,transfer,0.034015016637652225,0.03864466687979624,116
M3_strong_local,trial_0019_bite_012,trial_0019,withdrawal,0.05476246996144586,0.05905059106416959,113
M3_strong_local,trial_0019_bite_013,trial_0019,transfer,0.02842257648640665,0.03364058591768986,140
M3_strong_local,trial_0019_bite_013,trial_0019,withdrawal,0.12956159865807051,0.15556966816098605,113
M3_strong_local,trial_0019_bite_014,trial_0019,transfer,0.12370376796606068,0.12668982139082327,178
M3_strong_local,trial_0019_bite_014,trial_0019,withdrawal,0.09844892123486565,0.11434111791805594,115
M3_strong_local,trial_0019_bite_015,trial_0019,transfer,0.06058043041212567,0.06232759156395152,130
M3_strong_local,trial_0019_bite_015,trial_0019,withdrawal,0.0833935105336,0.094727292694825,106
M3_strong_local,trial_0019_bite_016,trial_0019,transfer,0.04705997359052658,0.05065927657945762,151
M3_strong_local,trial_0019_bite_016,trial_0019,withdrawal,0.1031822066888531,0.11527911780400565,99
M3_strong_local,trial_0019_bite_017,trial_0019,transfer,0.07944780335468046,0.08008609866898694,135
M3_strong_local,trial_0019_bite_017,trial_0019,withdrawal,0.06635340225166914,0.07386647610305602,106
M3_strong_local,trial_0019_bite_018,trial_0019,transfer,0.01716831590250547,0.02398286039328274,133
M3_strong_local,trial_0019_bite_018,trial_0019,withdrawal,0.09611444400549415,0.11001693775854436,111
M3_strong_local,trial_0019_bite_019,trial_0019,transfer,0.1254594136070325,0.12978847049285705,143
M3_strong_local,trial_0019_bite_019,trial_0019,withdrawal,0.07692467851931482,0.09370069003856198,97
M3_strong_local,trial_0019_bite_020,trial_0019,transfer,0.030270634505261573,0.03721225743311989,185
M3_strong_local,trial_0019_bite_020,trial_0019,withdrawal,0.05837679997581272,0.06734109265322548,135
M3_strong_local,trial_0019_bite_021,trial_0019,transfer,0.04878174050608008,0.04917825699827735,178
M3_strong_local,trial_0019_bite_021,trial_0019,withdrawal,0.041866329675387906,0.047071129228170375,116
M3_strong_local,trial_0019_bite_022,trial_0019,transfer,0.029925751617639218,0.03472139332533951,140
M3_strong_local,trial_0019_bite_022,trial_0019,withdrawal,0.0565860467839423,0.06713643270471178,108
M3_strong_local,trial_0019_bite_023,trial_0019,transfer,0.06263384384869025,0.06372589700501043,140
M3_strong_local,trial_0019_bite_023,trial_0019,withdrawal,0.05263018181508267,0.062139660990097184,113
M3_strong_local,trial_0019_bite_024,trial_0019,transfer,0.11772985644539279,0.12000796099810913,151
M3_strong_local,trial_0019_bite_024,trial_0019,withdrawal,0.14023163544105258,0.16674925412137365,113
M3_strong_local,trial_0019_bite_025,trial_0019,transfer,0.07246715389870803,0.07370230722562342,186
M3_strong_local,trial_0019_bite_025,trial_0019,withdrawal,0.03924105630398151,0.04408967008046176,108
M3_strong_local,trial_0019_bite_026,trial_0019,transfer,0.047384850683730925,0.05183485075705252,149
M3_strong_local,trial_0019_bite_026,trial_0019,withdrawal,0.2015459679037335,0.24207463494984796,120
M3_strong_local,trial_0020_bite_001,trial_0020,transfer,0.10710165784051712,0.12161133598686777,126
M3_strong_local,trial_0020_bite_001,trial_0020,withdrawal,0.139875193776664,0.1677794300555243,96
M3_strong_local,trial_0020_bite_002,trial_0020,transfer,0.08610427921796784,0.09943139873189571,165
M3_strong_local,trial_0020_bite_002,trial_0020,withdrawal,0.22991833817584437,0.2936933853827433,113
M3_strong_local,trial_0020_bite_003,trial_0020,transfer,0.06891766685097142,0.07458076481706916,120
M3_strong_local,trial_0020_bite_003,trial_0020,withdrawal,0.11390873091511274,0.14645157006390255,76
M3_strong_local,trial_0020_bite_004,trial_0020,transfer,0.08536880190155259,0.09042912664300856,151
M3_strong_local,trial_0020_bite_004,trial_0020,withdrawal,0.15658306980153966,0.18823424894622276,97
M3_strong_local,trial_0020_bite_005,trial_0020,transfer,0.03403158994204545,0.03855774306141443,148
M3_strong_local,trial_0020_bite_005,trial_0020,withdrawal,0.09237392794894614,0.11341474632772607,104
M3_strong_local,trial_0020_bite_006,trial_0020,transfer,0.07051770233734864,0.07542837845547112,113
M3_strong_local,trial_0020_bite_006,trial_0020,withdrawal,0.11309229247885201,0.15340113658368848,62
M3_strong_local,trial_0020_bite_007,trial_0020,transfer,0.154509380145267,0.16908533920954147,113
M3_strong_local,trial_0020_bite_007,trial_0020,withdrawal,0.09916151283457891,0.12565786645284371,98
M3_strong_local,trial_0020_bite_008,trial_0020,transfer,0.10549057632339429,0.11781228852230975,142
M3_strong_local,trial_0020_bite_008,trial_0020,withdrawal,0.10923695749278982,0.13924657410210758,100
M3_strong_local,trial_0020_bite_009,trial_0020,transfer,0.09461995774963915,0.10189782913222649,131
M3_strong_local,trial_0020_bite_009,trial_0020,withdrawal,0.11443052516612962,0.151610512784979,111
M3_strong_local,trial_0020_bite_010,trial_0020,transfer,0.08594325134663301,0.09750177996021578,147
M3_strong_local,trial_0020_bite_010,trial_0020,withdrawal,0.16123734676006515,0.21737487827410623,102
M3_strong_local,trial_0020_bite_011,trial_0020,transfer,0.09727456233821717,0.10736165545969946,162
M3_strong_local,trial_0020_bite_011,trial_0020,withdrawal,0.10439201479380604,0.12391647322345743,100
M3_strong_local,trial_0020_bite_012,trial_0020,transfer,0.11685992048951119,0.12799073563234187,120
M3_strong_local,trial_0020_bite_012,trial_0020,withdrawal,0.23364636525595264,0.28679137504396646,124
M3_strong_local,trial_0020_bite_013,trial_0020,transfer,0.047607530224739,0.050099700621887844,143
M3_strong_local,trial_0020_bite_013,trial_0020,withdrawal,0.1843672995490089,0.23611939221938236,149
M3_strong_local,trial_0020_bite_014,trial_0020,transfer,0.06424864776000436,0.07218589306221714,149
M3_strong_local,trial_0020_bite_014,trial_0020,withdrawal,0.19973432768029806,0.25534223558497543,117
M3_strong_local,trial_0020_bite_015,trial_0020,transfer,0.05535945845826038,0.0689654937082923,323
M3_strong_local,trial_0020_bite_015,trial_0020,withdrawal,0.20949297721924673,0.28507999219309943,104
M3_strong_local,trial_0020_bite_016,trial_0020,transfer,0.03347026604325372,0.04018913235656782,163
M3_strong_local,trial_0020_bite_016,trial_0020,withdrawal,0.13715530139874338,0.17638685450603733,95
M3_strong_local,trial_0020_bite_017,trial_0020,withdrawal,0.1599543412532423,0.2207620656248469,104
M3_strong_local,trial_0020_bite_018,trial_0020,transfer,0.02434211904286784,0.02709678811783093,201
M3_strong_local,trial_0020_bite_018,trial_0020,withdrawal,0.18271120716218558,0.2614882733995585,108
M3_strong_local,trial_0020_bite_019,trial_0020,withdrawal,0.28135730718537594,0.318194561758852,90
M4_history,trial_0012_bite_001,trial_0012,transfer,0.040573857703984785,0.041157840031511086,144
M4_history,trial_0012_bite_001,trial_0012,withdrawal,0.04925454329568412,0.05655044140230256,102
M4_history,trial_0012_bite_002,trial_0012,transfer,0.033552832835240354,0.04319905687783575,188
M4_history,trial_0012_bite_002,trial_0012,withdrawal,0.11822159888853961,0.1570365588799017,113
M4_history,trial_0012_bite_003,trial_0012,transfer,0.11490020326228137,0.12334539842775155,146
M4_history,trial_0012_bite_003,trial_0012,withdrawal,0.16835085471316627,0.19857891971273028,99
M4_history,trial_0012_bite_004,trial_0012,transfer,0.05529685658966283,0.06839877318634134,147
M4_history,trial_0012_bite_004,trial_0012,withdrawal,0.13235314499543566,0.15884637156597603,140
M4_history,trial_0012_bite_005,trial_0012,transfer,0.12952183843371454,0.14380140588711784,122
M4_history,trial_0012_bite_005,trial_0012,withdrawal,0.19412957218407817,0.2181221321919537,137
M4_history,trial_0012_bite_006,trial_0012,transfer,0.04804429324909685,0.055315748209234475,157
